X,Y,Z
228.037500,63.453467,26.819060
227.737617,64.763071,26.843262
227.447539,65.954966,26.868342
227.160762,67.088193,26.891982
226.920859,68.212031,26.916284
226.701016,69.193560,26.937305
226.382090,70.498022,26.964854
226.115410,71.604868,26.989685
225.818203,72.811367,27.016631
225.567871,74.035078,27.044927
225.337187,75.021670,27.067200
225.060313,76.148413,27.094375
224.849238,77.154326,27.120359
224.630820,78.173198,27.146584
224.337539,79.380977,27.177014
224.005332,80.692109,27.209797
223.725352,82.042432,27.245396
223.418945,83.390996,27.281672
223.146387,84.456787,27.309761
222.890254,85.540000,27.338713
222.640293,86.605449,27.367224
222.400039,87.650400,27.395332
222.144570,88.902920,27.433511
221.866934,89.991514,27.465696
221.610996,91.121055,27.499666
221.313437,92.407246,27.538252
221.045410,93.526357,27.572175
220.842285,94.511855,27.603228
220.609062,95.521816,27.634641
220.348809,96.635635,27.669243
220.046836,97.855264,27.706863
219.781758,98.891758,27.738621
219.539141,100.149521,27.781550
219.243223,101.289580,27.819417
218.963086,102.490332,27.859817
218.726914,103.536592,27.895144
218.527910,104.530830,27.930183
218.230859,105.727646,27.972251
217.971836,106.908252,28.014275
217.775371,107.901191,28.049944
217.499023,108.942168,28.086467
217.288320,110.018604,28.127791
217.030527,111.103047,28.168740
216.793262,112.148232,28.208384
216.520078,113.349434,28.253923
216.174844,114.634492,28.302717
215.982109,115.636445,28.343315
215.725313,116.706797,28.385874
215.472754,117.716172,28.425869
215.220703,118.936514,28.474988
214.951836,120.133809,28.523240
214.673496,121.196553,28.565791
214.410723,122.299629,28.610278
214.160566,123.498555,28.658672
213.933965,124.524453,28.699900
213.700879,125.501846,28.740051
213.405371,126.668867,28.788235
213.155371,127.747813,28.833088
212.859609,129.015664,28.886008
212.669492,130.067559,28.930715
212.417910,131.067256,28.973164
212.169414,132.196807,29.022388
211.903125,133.249551,29.069800
211.609766,134.384912,29.121340
211.371367,135.362617,29.165872
211.125918,136.388359,29.212651
210.775078,137.584648,29.268691
210.454453,138.803828,29.328164
210.058730,140.021934,29.386982
209.761270,141.002832,29.436418
209.413242,141.981729,29.489824
209.013691,142.901514,29.540442
208.626172,143.847314,29.592175
208.194453,144.824326,29.644417
207.726777,145.888115,29.700361
207.179902,147.017314,29.759336
206.722129,147.964531,29.810618
206.269629,148.907822,29.861892
205.783105,149.816230,29.910854
205.218516,150.904687,29.969229
204.562598,151.950498,30.026570
203.916621,153.025322,30.082876
203.386035,153.879727,30.127878
202.737793,154.783291,30.177512
202.077402,155.700859,30.231018
201.277871,156.706230,30.289795
200.642246,157.515664,30.334434
199.983691,158.310439,30.376658
199.141836,159.227539,30.428640
198.298203,160.214385,30.486785
197.447168,161.046152,30.540178
196.736465,161.823770,30.592085
195.931406,162.562070,30.641851
195.078535,163.368750,30.693677
194.319453,164.059551,30.739983
193.415430,164.901621,30.797473
192.581270,165.545156,30.844648
191.652676,166.314746,30.899578
190.593848,167.104355,30.959927
189.460039,167.922559,31.023762
188.560488,168.559355,31.074507
187.735352,169.134297,31.121189
186.694414,169.772305,31.176106
185.773359,170.350078,31.225520
184.635156,171.025195,31.288997
183.619160,171.593164,31.344849
182.425664,172.237441,31.406035
181.152500,172.890664,31.470481
180.190684,173.302324,31.516733
179.022910,173.798730,31.572776
178.015098,174.233828,31.621526
177.034531,174.612559,31.668386
175.939922,174.981211,31.722224
174.906797,175.374863,31.774790
173.853574,175.747168,31.825605
172.618887,176.144434,31.883198
171.400137,176.538398,31.939683
170.450273,176.850664,31.983982
169.211523,177.270332,32.041953
168.242285,177.536113,32.085063
167.250234,177.872461,32.130610
166.283359,178.181660,32.174199
