s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1936.781444,-219.112777,299.108827,27.867781,4.381640,0.000413,-0.025270,0.001217,0.000029,0.000008,-6.817243,6.817243,0.000008,-0.000001,0.001217
1938.780186,-219.751005,297.214722,27.866657,4.388309,0.000578,-0.025253,0.001812,0.000020,0.000008,-6.813855,6.813855,0.000007,-0.000026,0.001812
1940.778929,-220.385727,295.319438,27.865470,4.388886,0.000494,-0.025239,-0.000168,-0.000054,0.000007,-6.817827,6.817827,0.000007,-0.000050,-0.000169
1942.777672,-221.021775,293.424599,27.864684,4.387638,0.000361,-0.025227,-0.001893,-0.000076,0.000008,-6.817596,6.817596,0.000009,-0.000029,-0.001894
1944.776414,-221.661207,291.530899,27.864028,4.381318,0.000188,-0.025207,-0.001004,-0.000027,0.000010,-6.813639,6.813639,0.000010,-0.000002,-0.001005
1946.775157,-222.321148,289.644249,27.863931,4.383624,0.000252,-0.025189,0.001525,0.000040,0.000010,-6.826875,6.826875,0.000009,0.000002,0.001525
1948.773900,-222.951861,287.747628,27.863022,4.387414,0.000349,-0.025168,-0.000052,-0.000002,0.000010,-6.826203,6.826203,0.000010,-0.000000,-0.000052
1950.772642,-223.597490,285.856032,27.862536,4.383417,0.000245,-0.025147,0.000027,0.000001,0.000010,-6.816442,6.816442,0.000010,0.000000,0.000027
1952.771385,-224.243313,283.964502,27.862044,4.387520,0.000353,-0.025128,0.000550,0.000012,0.000009,-6.829481,6.829481,0.000009,-0.000001,0.000550
1954.770127,-224.873391,282.067670,27.861125,4.385616,0.000294,-0.025110,-0.000659,-0.000067,0.000010,-6.828428,6.828428,0.000010,-0.000051,-0.000661
1956.768870,-225.526481,280.178637,27.860868,4.384884,0.000084,-0.025088,0.000316,-0.000133,0.000015,-6.832082,6.832082,0.000015,-0.000140,0.000312
