s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
455.524815,228.767085,87.066717,35.263665,1.804452,-0.018686,0.000000,0.000095,-0.000560,0.000000,-6.805209,6.752604,0.000000,-0.000560,0.000095
458.518116,228.073521,89.978969,35.203936,1.804750,-0.019386,0.000000,0.000104,-0.000270,0.000000,-6.807613,6.748608,0.000000,-0.000270,0.000104
461.510593,227.379239,92.890229,35.147611,1.805073,-0.020302,0.000000,0.000112,-0.000523,0.000000,-6.806491,6.747651,0.000000,-0.000523,0.000112
464.502193,226.684175,95.800428,35.082431,1.805422,-0.022512,0.000000,0.000121,-0.000749,0.000000,-6.800702,6.747392,0.000000,-0.000749,0.000121
467.492868,225.988269,98.709499,35.012916,1.805796,-0.024782,0.000000,0.000114,-0.000746,0.000000,-6.789787,6.745792,0.000000,-0.000746,0.000114
470.482728,225.291462,101.617376,34.934195,1.806102,-0.026976,0.000000,0.000044,-0.000694,0.000000,-6.777473,6.740456,0.000000,-0.000694,0.000044
473.472385,224.594156,104.524438,34.851576,1.806059,-0.028934,0.000000,-0.000108,-0.000691,0.000000,-6.764871,6.726808,0.000000,-0.000691,-0.000108
476.462824,223.897696,107.431979,34.761114,1.805453,-0.031109,0.000000,-0.000300,-0.000616,0.000000,-6.752412,6.705541,0.000000,-0.000616,-0.000300
479.455076,223.203546,110.341405,34.665394,1.804264,-0.032622,0.000000,-0.000495,-0.000490,0.000000,-6.739964,6.683082,0.000000,-0.000490,-0.000495
482.450178,222.513168,113.254124,34.565725,1.802492,-0.034042,0.000000,-0.000688,-0.000486,0.000000,-6.726266,6.667702,0.000000,-0.000486,-0.000688
485.449176,221.828026,116.171541,34.461256,1.800142,-0.035533,0.000000,-0.000878,-0.000490,0.000000,-6.712687,6.663960,0.000000,-0.000490,-0.000880
488.453128,221.149583,119.095065,34.352324,1.797218,-0.036983,0.000000,-0.001066,-0.000619,0.000000,-6.698962,6.668764,0.000000,-0.000619,-0.001067
491.463104,220.479301,122.026101,34.238731,1.793733,-0.039255,0.000000,-0.001057,-0.000777,0.000000,-6.684484,6.681641,0.000000,-0.000777,-0.001057
494.479314,219.818605,124.966037,34.115627,1.790851,-0.041668,0.000000,-0.000268,-0.000576,0.000000,-6.659603,6.703341,0.000000,-0.000576,-0.000266
497.499264,219.162524,127.913051,33.987062,1.792123,-0.042730,0.000000,0.001556,-0.000435,0.000000,-6.623746,6.727817,0.000000,-0.000435,0.001555
500.518531,218.492705,130.858607,33.857415,1.800246,-0.044295,0.000000,0.003887,-0.000922,0.000000,-6.591420,6.736477,0.000000,-0.000922,0.003878
503.532990,217.789111,133.793325,33.719634,1.815565,-0.048292,0.000000,0.006302,-0.001201,0.000000,-6.582673,6.710734,0.000000,-0.001201,0.006284
506.539518,217.031708,136.707824,33.566466,1.838171,-0.051528,0.000000,0.008769,-0.000725,0.000000,-6.620311,6.631561,0.000000,-0.000725,0.008744
509.536482,216.200461,139.592725,33.410025,1.868186,-0.052648,0.000000,0.011292,-0.000327,0.000000,-6.711047,6.525748,0.000000,-0.000327,0.011265
