right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-178.707660,439.588849,28.044556,-165.746464,435.194068,27.703637
-179.366399,437.700802,28.044733,-166.377512,433.296615,27.703071
-180.004684,435.805820,28.044399,-167.019603,431.402907,27.702794
-180.624109,433.904443,28.043593,-167.658741,429.508198,27.703269
-181.263713,432.009908,28.043310,-168.318950,427.620633,27.704049
-181.932029,430.125109,28.044153,-168.971593,425.730503,27.704778
-182.566698,428.228900,28.044378,-169.586111,423.827446,27.705301
-183.192285,426.329611,28.044309,-170.235981,421.936377,27.706017
-183.830461,424.434591,28.044585,-170.891591,420.047254,27.706765
-184.466469,422.538836,28.044790,-171.537464,418.154829,27.707462
-185.137213,420.654859,28.045938,-172.155433,416.252943,27.708004
-185.772477,418.758851,28.046138,-172.811011,414.363809,27.708757
-186.425609,416.868901,28.046815,-173.466601,412.474680,27.709507
-187.054268,414.970654,28.046826,-174.087051,410.573635,27.709535
-187.695151,413.076551,28.046481,-174.730398,408.680355,27.709745
-188.330436,411.180549,28.045269,-175.376693,406.788074,27.709713
-189.001957,409.296835,28.045008,-176.021803,404.895392,27.709633
-189.635360,407.400196,28.043722,-176.670577,403.003952,27.709652
-190.262451,405.501416,28.042270,-177.297211,401.105004,27.709084
-190.905774,403.608139,28.041257,-177.935271,399.209932,27.708828
-191.574666,401.723533,28.040926,-178.599712,397.323805,27.709258
-192.196814,399.823077,28.039342,-179.234283,395.427549,27.708897
-192.829678,397.926253,28.038042,-179.866430,393.530472,27.708455
-193.482275,396.036121,28.037271,-180.525782,391.642620,27.708442
-194.109660,394.137440,28.035878,-181.167423,389.748763,27.707297
-194.759371,392.246329,28.035082,-181.804576,387.853383,27.705993
-195.378910,390.344986,28.033553,-182.433650,385.955265,27.704466
-196.026436,388.453134,28.032699,-183.072641,384.060509,27.703220
-196.665292,386.558342,28.031643,-183.729327,382.171753,27.702463
-197.329352,384.672097,28.031199,-184.355264,380.272571,27.700845
-197.968393,382.777367,28.030150,-185.015603,378.385055,27.700193
-198.584685,380.874923,28.028531,-185.643194,376.486434,27.698293
-199.219406,378.978728,28.027569,-186.311384,374.601580,27.696962
-199.859289,377.084283,28.027075,-186.942250,372.704070,27.694571
-200.508258,375.192920,28.026845,-187.593605,370.813507,27.692750
-201.137086,373.294725,28.026082,-188.227385,368.916986,27.690441
-201.792456,371.405532,28.026058,-188.853608,367.017902,27.688180
-202.447680,369.516289,28.028770,-189.512159,365.129780,27.689636
-203.060333,367.612610,28.031483,-190.149267,363.234387,27.691842
-203.720624,365.725085,28.035433,-190.793347,361.341358,27.693892
-204.375659,363.835777,28.039247,-191.438676,359.448753,27.695945
-205.008776,361.939037,28.042017,-192.075823,357.553374,27.697977
-205.629327,360.038035,28.042724,-192.712967,355.657994,27.699693
-206.289877,358.150598,28.044498,-193.350115,353.762615,27.700633
-206.949124,356.262718,28.046240,-194.012009,351.875629,27.701474
-207.563635,354.359668,28.046754,-194.641316,349.977592,27.702287
-208.220630,352.471023,28.048427,-195.283687,348.083985,27.703108
-208.847817,350.572270,28.049283,-195.932194,346.192460,27.703934
-209.492377,348.679408,28.050613,-196.580832,344.300980,27.704755
-210.149632,346.790850,28.052283,-197.229492,342.409508,27.705538
-210.801458,344.900451,28.052446,-197.878184,340.518047,27.705607
-211.433093,343.003205,28.050913,-198.497529,338.616635,27.704931
-212.061456,341.104847,28.049344,-199.145686,336.724994,27.704496
-212.707061,339.212337,28.048203,-199.787277,334.831127,27.703989
-213.357645,337.321515,28.047200,-200.442939,332.942031,27.703622
-214.009156,335.431006,28.046215,-201.088462,331.049499,27.703157
-214.658801,333.539864,28.045174,-201.709155,329.148547,27.702476
-215.279086,331.638765,28.043423,-202.351778,327.255031,27.703063
-215.904654,329.739457,28.041888,-202.993561,325.361232,27.704980
-216.564553,327.851791,28.042615,-203.651774,323.473004,27.703684
-217.192072,325.953144,28.042851,-204.308548,321.584289,27.702245
-217.841032,324.061766,28.043624,-204.923497,319.681392,27.705000
-218.502769,322.174721,28.044728,-205.578277,317.792003,27.703759
-219.133410,320.277131,28.045034,-206.201722,315.891987,27.705654
-219.751516,318.375290,28.045045,-206.865660,314.005704,27.703494
-220.400946,316.484070,28.045828,-207.486187,312.104701,27.705682
-221.053445,314.593890,28.046697,-208.150754,310.218632,27.703453
-221.706117,312.703768,28.046866,-208.778755,308.320163,27.700899
-222.345564,310.809162,28.045720,-209.425636,306.428098,27.700021
-222.969664,308.909351,28.044134,-210.053076,304.529441,27.698659
-223.624814,307.020067,28.043357,-210.699234,302.637131,27.697839
-224.261151,305.124405,28.042087,-211.351338,300.746839,27.697185
-224.895983,303.228231,28.040783,-211.982074,298.849301,27.695926
-225.552862,301.339532,28.040051,-212.644687,296.962573,27.695569
-226.187313,299.443228,28.038732,-213.286301,295.068725,27.694620
-226.827249,297.548784,28.037568,-213.917357,293.171297,27.693420
-227.462516,295.652755,28.036664,-214.553565,291.275617,27.692716
-228.098759,293.757057,28.035768,-215.196528,289.382229,27.692286
-228.771531,291.873745,28.035882,-215.845739,287.490958,27.692023
-229.402584,289.976286,28.034845,-216.476395,285.593398,27.691236
-230.037894,288.080270,28.033922,-217.131744,283.704210,27.691152
-230.698496,286.192830,28.033700,-217.765722,281.807777,27.690459
-231.326077,284.294191,28.032571,-218.396983,279.910423,27.689695
-231.983127,282.405545,28.032259,-219.046306,278.019194,27.689475
-232.620761,280.510315,28.032012,-219.675378,276.121099,27.689536
-233.248257,278.611647,28.032144,-220.339144,274.234767,27.691422
-233.915715,276.726528,28.033286,-220.977885,272.339952,27.692611
-234.536375,274.825542,28.033284,-221.595524,270.437982,27.693212
-235.204250,272.940563,28.034447,-222.249414,268.548304,27.694819
-235.834761,271.042915,28.034691,-222.903724,266.658768,27.696449
-236.498260,269.156451,28.035746,-223.558201,264.769290,27.698071
-237.123578,267.257041,28.035853,-224.177070,262.867740,27.698723
-237.760854,265.361686,28.036265,-224.820026,260.974357,27.699815
-238.419799,263.473676,28.037136,-225.474674,259.084938,27.700440
-239.040180,261.572592,28.036976,-226.129322,257.195519,27.700943
-239.688017,259.680815,28.037527,-226.753998,255.295940,27.700635
-240.337176,257.789486,28.038126,-227.391268,253.400631,27.700673
-240.980536,255.896190,28.038568,-228.057323,251.515082,27.701485
-241.612560,253.999050,28.038693,-228.689183,249.617940,27.701378
-242.264610,252.108700,28.039368,-229.336315,247.725976,27.701672
-242.868565,250.202044,28.038698,-229.958572,245.825580,27.701312
-243.514509,248.309622,28.038835,-230.597677,243.930896,27.701059
-244.163036,246.418075,28.038830,-231.255387,242.042520,27.701144
-244.807267,244.525072,28.038708,-231.903933,240.151037,27.700976
-245.424725,242.622992,28.037861,-232.542404,238.256140,27.700537
-246.070994,240.730678,28.037795,-233.183248,236.362048,27.700160
-246.723988,238.840643,28.037917,-233.857085,234.479140,27.700659
-247.358963,236.944500,28.037543,-234.490359,232.582482,27.699826
-248.003464,235.051585,28.037437,-235.138820,230.690973,27.696700
-248.642887,233.156949,28.037325,-235.779151,228.796710,27.691416
-249.280500,231.261698,28.037548,-236.397649,226.895045,27.685500
-249.933179,229.371554,28.038199,-237.056267,225.006981,27.680669
-250.547535,227.468419,28.037249,-237.705786,223.115833,27.677204
-251.222383,225.585787,28.036871,-238.326469,221.214911,27.681012
-251.839135,223.683465,28.034981,-238.964685,219.319933,27.686278
-252.473712,221.787182,28.033550,-239.605219,217.425741,27.691581
-253.124979,219.896556,28.032690,-240.268090,215.539120,27.696736
-253.785327,218.009007,28.032528,-240.922510,213.649635,27.696697
-254.407002,216.108351,28.031346,-241.552937,211.752020,27.695180
-255.073605,214.222920,28.031386,-242.187767,209.855897,27.693785
-255.697897,212.323150,28.030283,-242.831336,207.962736,27.692628
-256.344872,210.431067,28.029783,-243.475466,206.069766,27.691654
-256.990720,208.538601,28.029296,-244.106390,204.172321,27.690617
-257.616828,206.639444,28.028344,-244.754446,202.280683,27.689915
-258.267619,204.748652,28.028016,-245.394814,200.386440,27.689078
-258.901330,202.852072,28.027263,-246.050093,198.497250,27.688516
-259.553300,200.961678,28.026970,-246.690590,196.603051,27.687705
-260.195524,199.067981,28.026678,-247.337657,194.711079,27.687707
-260.820543,197.168454,28.026267,-247.972220,192.814871,27.688703
-261.468783,195.276795,28.026494,-248.611662,190.920317,27.689819
-262.102749,193.380298,28.026319,-249.251378,189.025856,27.690945
-262.769294,191.494840,28.027035,-249.904161,187.135822,27.692145
-263.390345,189.593966,28.026514,-250.551747,185.244029,27.693239
-264.028295,187.698818,28.026288,-251.177545,183.344854,27.693490
-264.697873,185.814385,28.025856,-251.833774,181.455990,27.693147
-265.346279,183.922778,28.024715,-252.495101,179.568854,27.692662
-265.975521,182.024678,28.023094,-253.115651,177.667902,27.691114
-266.604352,180.126441,28.021468,-253.773198,175.779483,27.690523
-267.243250,178.231621,28.020086,-254.398840,173.880249,27.689105
-267.889756,176.339409,28.018924,-255.047172,171.988671,27.688172
-268.546084,174.450571,28.018006,-255.702572,170.099441,27.686976
-269.163702,172.548657,28.016065,-256.332123,168.201416,27.685009
-269.823327,170.661050,28.015229,-256.987021,166.311904,27.683705
-270.452555,168.763196,28.013507,-257.619081,164.414601,27.681783
-271.101847,166.872183,28.009689,-258.265258,162.522040,27.679022
-271.739426,164.977276,28.003663,-258.916437,160.631101,27.675382
-272.382696,163.084349,27.997723,-259.546648,158.733002,27.671190
-273.026421,161.191619,27.992299,-260.197588,156.841888,27.667657
-273.647376,159.291242,27.988853,-260.833964,154.945762,27.668038
-274.310426,157.405194,27.987279,-261.480573,153.053054,27.669649
-274.934225,155.505873,27.984772,-262.128791,151.160850,27.671299
-275.587602,153.616662,27.984319,-262.757241,149.261864,27.672891
-276.229654,151.723661,27.990679,-263.403000,147.368700,27.677651
-276.883110,149.834575,27.998386,-264.053851,145.477223,27.682970
-277.491926,147.930399,28.004910,-264.709592,143.587335,27.688407
-278.127750,146.035447,28.011414,-265.340041,141.688802,27.692463
-278.780492,144.146287,28.016708,-266.001780,139.800862,27.695157
-279.410295,142.249401,28.021003,-266.650036,137.908268,27.697315
-280.073467,140.363920,28.026177,-267.268981,136.005646,27.698697
-280.695531,138.464489,28.028952,-267.921144,134.114285,27.700355
-281.334440,136.570863,28.030744,-268.576177,132.223831,27.701526
-281.982397,134.680267,28.032790,-269.230492,130.333188,27.702649
-282.615277,132.784420,28.034145,-269.876173,128.439713,27.703246
-283.244861,130.886900,28.033091,-270.499290,126.539087,27.701750
-283.906494,128.999648,28.032089,-271.138421,124.644590,27.700361
-284.542140,127.102996,28.030513,-271.794588,122.756441,27.699459
-285.180259,125.206224,28.030518,-272.444259,120.867047,27.699427
-285.830601,123.312918,28.031326,-273.082062,118.974311,27.699335
-286.473200,121.416421,28.031783,-273.720617,117.082395,27.699213
-287.098924,119.513236,28.031190,-274.365709,115.193670,27.698958
-287.753033,117.618988,28.031226,-274.982870,113.296189,27.697851
-288.401365,115.722216,28.031182,-275.613801,111.403953,27.697048
-289.032995,113.818844,28.030835,-276.274992,109.522893,27.696946
-289.686643,111.922181,28.030908,-276.884084,107.624999,27.695328
-290.326799,110.020416,28.027711,-277.523715,105.737938,27.694027
-290.967054,108.117712,28.024177,-278.176982,103.856371,27.692844
-291.605247,106.213608,28.018773,-278.789053,101.961779,27.688605
-292.248381,104.310561,28.012311,-279.438834,100.080243,27.683632
-292.886530,102.404871,28.002706,-280.044408,98.185065,27.677660
-293.506400,100.492465,27.986736,-280.680197,96.300522,27.672755
-294.150535,98.587405,27.970323,-281.281256,94.405185,27.666143
-294.768812,96.672941,27.950031,-281.907093,92.518865,27.654610
-295.365804,94.750940,27.928532,-282.531183,90.632630,27.641258
-295.970079,92.830783,27.911121,-283.140114,88.742045,27.629717
-296.585367,90.913200,27.896466,-283.754652,86.854146,27.620389
-297.199145,88.994645,27.884208,-284.331488,84.954798,27.611748
-297.787028,87.067708,27.879421,-284.914721,83.057792,27.608575
-298.392057,85.146102,27.875288,-285.505719,81.163241,27.606650
-298.959707,83.213198,27.874803,-286.118666,79.275186,27.606228
-299.559371,81.290314,27.876631,-286.696426,77.376107,27.605766
-300.153736,79.366061,27.876073,-287.281587,75.478967,27.603922
-300.720359,77.433664,27.871358,-287.840666,73.573738,27.595927
-301.296748,75.504395,27.865862,-288.410292,71.671523,27.587008
-301.856264,73.570429,27.853204,-288.978687,69.768632,27.575351
-302.416895,71.637060,27.838299,-289.546797,67.865411,27.561088
-302.999311,69.710224,27.823413,-290.124975,65.964904,27.546749
-303.554087,67.775612,27.806998,-290.678098,64.056769,27.530448
-304.103883,65.839812,27.790744,-291.231566,62.148505,27.514074
-304.676118,63.910594,27.776831,-291.779796,60.238554,27.499199
-305.207544,61.970044,27.762494,-292.310029,58.323206,27.485258
-305.773183,60.039389,27.751054,-292.839845,56.407560,27.471941
-306.305682,58.099579,27.740153,-293.391010,54.497726,27.461711
-306.858858,56.165818,27.728104,-293.909880,52.578589,27.450545
-307.385511,54.224923,27.712648,-294.449478,50.664979,27.438403
-307.909899,52.283607,27.694296,-294.963380,48.744129,27.425060
-308.461092,50.349883,27.667438,-295.474361,46.822232,27.406429
-308.999616,48.412880,27.640441,-295.990554,44.901555,27.385208
-309.504393,46.466960,27.616771,-296.519788,42.984200,27.362646
-310.046636,44.531433,27.594863,-297.027198,41.060630,27.338269
-310.557989,42.588285,27.573843,-297.520990,39.132830,27.314164
-311.082193,40.649131,27.553708,-298.036186,37.210125,27.291020
-311.591048,38.707334,27.534861,-298.528249,35.279923,27.268041
-312.098366,36.766365,27.516384,-299.022520,33.349108,27.245769
-312.622609,34.830742,27.498657,-299.515477,31.417035,27.223677
-313.121118,32.889991,27.479444,-300.024737,29.487633,27.202097
-313.609398,30.947824,27.457023,-300.510777,27.550976,27.179514
-314.124826,29.013638,27.434244,-301.021531,25.619795,27.157265
-314.599030,27.070355,27.409448,-301.505524,23.680104,27.133568
-315.101466,25.135612,27.383604,-302.017997,21.746560,27.110186
-315.607311,23.202689,27.355333,-302.515727,19.808260,27.085510
-316.105532,21.269366,27.326808,-303.014431,17.868631,27.059541
-316.603141,19.337109,27.298296,-303.522927,15.930315,27.033757
-317.091002,17.403234,27.268074,-304.005297,13.984240,27.005625
-317.590761,15.474020,27.237523,-304.525283,12.046402,26.975995
-318.102518,13.549186,27.207219,-305.008021,10.097534,26.945433
-318.594730,11.620119,27.176343,-305.534533,8.159244,26.915359
-319.098067,9.695532,27.145552,-306.029100,6.210886,26.883795
-319.625026,7.778487,27.114894,-306.545031,4.266934,26.852538
-320.150316,5.861972,27.081412,-307.082965,2.327961,26.820191
-320.683378,3.949174,27.047522,-307.592683,0.379758,26.786471
-321.192982,2.031202,27.012550,-308.136938,-1.560277,26.752558
-321.730926,0.121844,26.977890,-308.658379,-3.507434,26.717175
-322.259002,-1.789204,26.941406,-309.197561,-5.450766,26.681565
-322.783058,-3.701396,26.903911,-309.777999,-7.382476,26.645744
-323.332131,-5.606610,26.866233,-310.332965,-9.321213,26.609674
-323.867865,-7.516144,26.827574,-310.887613,-11.259541,26.574168
-324.444919,-9.414137,26.790823,-311.453723,-13.194134,26.538870
-324.990286,-11.321626,26.754743,-312.010359,-15.131180,26.502801
-325.553552,-13.224403,26.720212,-312.581626,-17.063430,26.467333
-326.142195,-15.120024,26.689269,-313.171142,-18.989814,26.433987
-326.703176,-17.024177,26.657947,-313.729964,-20.925050,26.400465
-327.270964,-18.926837,26.627900,-314.342799,-22.843498,26.369813
-327.858630,-20.823885,26.598554,-314.906881,-24.776271,26.339226
-328.424754,-22.727834,26.568352,-315.507456,-26.697615,26.309491
-329.010330,-24.626357,26.538245,-316.083884,-28.625872,26.279406
-329.582252,-26.529560,26.508068,-316.688950,-30.544859,26.249936
-330.177537,-28.425831,26.480440,-317.296837,-32.462619,26.221187
-330.773792,-30.322309,26.453390,-317.915473,-34.376446,26.192944
-331.390461,-32.212742,26.426892,-318.515265,-36.295769,26.164833
-332.001890,-34.105106,26.400377,-319.137146,-38.207762,26.138325
-332.602232,-36.001516,26.373694,-319.723997,-40.130431,26.111186
-333.232088,-37.888865,26.348727,-320.369773,-42.033771,26.087578
-333.851013,-39.780007,26.323916,-320.994989,-43.943358,26.064484
-334.467500,-41.672443,26.299797,-321.613707,-45.854526,26.041426
-335.086878,-43.564361,26.277849,-322.231732,-47.765500,26.018885
-335.711925,-45.454734,26.256076,-322.860847,-49.672535,25.996668
-336.360478,-47.337868,26.236170,-323.485187,-51.580621,25.975395
-337.004410,-49.222900,26.217288,-324.118629,-53.485276,25.955684
-337.633087,-51.113270,26.198043,-324.754755,-55.388717,25.936077
-338.292054,-52.994069,26.179731,-325.385319,-57.293489,25.917164
-338.918725,-54.886036,26.160960,-326.016207,-59.197730,25.900026
-339.555166,-56.775058,26.142437,-326.668448,-61.094509,25.883512
-340.190279,-58.665045,26.124168,-327.305098,-62.995986,25.866683
-340.827274,-60.554837,26.108257,-327.937598,-64.898436,25.851595
-341.473209,-62.441930,26.094315,-328.576340,-66.798475,25.838096
-342.112236,-64.331873,26.080215,-329.210925,-68.699413,25.824582
-342.756496,-66.220482,26.066212,-329.871892,-70.590982,25.811616
-343.401429,-68.109180,26.053976,-330.501058,-72.493020,25.798794
-344.038606,-70.001039,26.043379,-331.130427,-74.394495,25.787011
-344.674416,-71.893811,26.032804,-331.789209,-76.285527,25.775865
-345.316524,-73.784762,26.022370,-332.417069,-78.186784,25.764095
-345.955028,-75.677468,26.013325,-333.074191,-80.077546,25.753554
-346.588279,-77.572415,26.008031,-333.700184,-81.978510,25.745046
-347.229193,-79.465067,26.003834,-334.335909,-83.875839,25.737065
-347.854896,-81.363446,25.999284,-335.008954,-85.759884,25.729879
-348.494572,-83.257485,25.995103,-335.635254,-87.659491,25.722025
-349.152681,-85.145533,25.993059,-336.267908,-89.556608,25.717606
-349.781880,-87.043994,25.991073,-336.927446,-91.444006,25.715651
-350.420899,-88.939477,25.989325,-337.563599,-93.339024,25.713201
-351.055253,-90.836775,25.987501,-338.199322,-95.233963,25.710739
-351.706241,-92.728600,25.986973,-338.847538,-97.124411,25.709501
-352.346186,-94.624213,25.988107,-339.481933,-99.019566,25.709902
-353.005867,-96.513089,25.989728,-340.122430,-100.912630,25.710443
-353.645184,-98.408908,25.990806,-340.775973,-102.801250,25.711261
-354.293090,-100.301785,25.992020,-341.408649,-104.697001,25.711618
-354.937671,-102.195790,25.991830,-342.047144,-106.590770,25.711870
-355.568386,-104.094508,25.991250,-342.683256,-108.485360,25.712013
-356.201959,-105.992238,25.990749,-343.330596,-110.376133,25.712401
-356.858000,-107.882309,25.990758,-343.962860,-112.272046,25.712458
-357.486920,-109.781601,25.989979,-344.605983,-114.164271,25.712276
-358.135412,-111.674221,25.989476,-345.249189,-116.056478,25.711529
-358.777658,-113.568960,25.988837,-345.885871,-117.950909,25.710639
-359.437073,-115.457854,25.988583,-346.518394,-119.846762,25.709652
-360.095251,-117.347163,25.988374,-347.187982,-121.730035,25.709608
-360.724910,-119.246150,25.987765,-347.825495,-123.624211,25.709818
-361.357572,-121.144103,25.987471,-348.463040,-125.518385,25.710356
-362.005365,-123.036912,25.987477,-349.107293,-127.410293,25.711041
-362.668598,-124.924483,25.987754,-349.739824,-129.306182,25.711443
-363.290680,-126.825990,25.987548,-350.372157,-131.202147,25.711647
-363.954109,-128.713481,25.988657,-351.022880,-133.091891,25.712094
-364.603879,-130.605595,25.989618,-351.652426,-134.988813,25.712075
-365.260672,-132.495324,25.990728,-352.293696,-136.881777,25.712149
-365.890227,-134.394258,25.991269,-352.945622,-138.771147,25.712300
-366.528169,-136.290348,25.991431,-353.570114,-140.669800,25.711828
-367.194846,-138.176718,25.990523,-354.209434,-142.563451,25.711288
-367.810017,-140.080478,25.988537,-354.843302,-144.458953,25.710201
-368.485862,-141.963745,25.987822,-355.495981,-146.348110,25.709514
-369.128351,-143.858265,25.986417,-356.134024,-148.242221,25.708517
-369.755116,-145.758079,25.984853,-356.791992,-150.129622,25.708127
-370.418214,-147.645634,25.984513,-357.428978,-152.024109,25.707741
-371.043817,-149.545819,25.983335,-358.044391,-153.925875,25.706905
-371.712544,-151.431466,25.983108,-358.680684,-155.820613,25.706529
-372.335240,-153.332611,25.981859,-359.327735,-157.711735,25.706377
-372.986285,-155.224201,25.981372,-359.959404,-159.608047,25.706021
-373.622895,-157.120640,25.980748,-360.611047,-161.497649,25.706323
-374.290212,-159.006746,25.980842,-361.248668,-163.391978,25.706335
-374.935505,-160.900251,25.980438,-361.881043,-165.288081,25.706234
-375.549740,-162.804184,25.979322,-362.530165,-167.178565,25.706507
-376.213313,-164.691533,25.980445,-363.152427,-169.078081,25.706656
-376.836590,-166.592406,25.982512,-363.802831,-170.968157,25.708266
-377.488973,-168.483498,25.985350,-364.446367,-172.860551,25.709772
-378.145507,-170.373194,25.988284,-365.087213,-174.753857,25.711223
-378.790397,-172.266789,25.990945,-365.715770,-176.651296,25.712326
-379.408925,-174.169212,25.992828,-366.341507,-178.549689,25.712775
-380.047044,-176.065059,25.994818,-366.952294,-180.453098,25.712769
-380.685808,-177.960674,25.996836,-367.595400,-182.345690,25.713332
-381.339545,-179.851228,25.999578,-368.236471,-184.239013,25.713584
-381.973468,-181.748372,26.001798,-368.853958,-186.140279,25.713328
-382.629935,-183.637869,26.003166,-369.500861,-188.031797,25.713568
-383.249971,-185.539452,26.003851,-370.110285,-189.935964,25.712553
-383.903354,-187.429803,26.005390,-370.741810,-191.832809,25.711772
-384.536147,-189.326926,26.006306,-371.387254,-193.725113,25.711253
-385.159246,-191.227183,26.006952,-372.002054,-195.627773,25.710132
-385.811658,-193.117561,26.008026,-372.649685,-197.519527,25.709711
-386.459579,-195.009324,26.008648,-373.256201,-199.425148,25.708547
-387.103584,-196.902289,26.008940,-373.899797,-201.318475,25.708103
-387.743374,-198.796587,26.009138,-374.513429,-203.221899,25.707075
-388.397539,-200.685958,26.009610,-375.148690,-205.118204,25.706498
-389.006458,-202.590358,26.008621,-375.759088,-207.022937,25.705853
-389.658263,-204.480332,26.008408,-376.399321,-208.917763,25.706097
-390.313249,-206.369122,26.008251,-377.022927,-210.818270,25.705977
-390.948051,-208.264556,26.007634,-377.655372,-212.715929,25.706046
-391.571922,-210.163576,26.006600,-378.256568,-214.624132,25.705294
-392.229615,-212.051147,26.005469,-378.890516,-216.521485,25.704672
-392.868405,-213.944939,26.003694,-379.493267,-218.429407,25.703305
-393.525637,-215.832466,26.003027,-380.114672,-220.331159,25.702348
-394.135514,-217.735762,26.002130,-380.762799,-222.224065,25.701946
-394.786992,-219.624986,26.001225,-381.393483,-224.122936,25.701267
-395.436470,-221.514856,25.999510,-381.997712,-226.030718,25.700106
-396.063802,-223.412241,25.997961,-382.620036,-227.932356,25.699338
-396.726000,-225.298691,25.998202,-383.246728,-229.831737,25.698662
-397.343600,-227.200884,25.997970,-383.854367,-231.736777,25.697754
-397.993756,-229.093634,25.999929,-384.472511,-233.636762,25.698062
-398.618624,-230.996413,26.001434,-385.084172,-235.537358,25.698513
-399.260378,-232.894572,26.000626,-385.700658,-237.435247,25.699075
-399.904300,-234.793612,25.998621,-386.326183,-239.328466,25.699855
-400.552019,-236.692946,25.999428,-386.917484,-241.231498,25.700524
-401.216588,-238.587774,26.002727,-387.517430,-243.130501,25.701823
-401.852548,-240.493733,26.005000,-388.132186,-245.022911,25.703448
-402.502267,-242.396744,26.007346,-388.749197,-246.912968,25.705128
-403.143224,-244.303747,26.011310,-389.343465,-248.809367,25.709443
-403.782270,-246.213027,26.016973,-389.944757,-250.701776,25.715361
-404.422995,-248.123399,26.024064,-390.533521,-252.596582,25.721059
-405.085316,-250.028028,26.032361,-391.099550,-254.497490,25.726687
-405.729846,-251.940141,26.041252,-391.708381,-256.383022,25.733989
-406.375918,-253.853525,26.051541,-392.299397,-258.272621,25.741849
-407.019843,-255.768874,26.064363,-392.887969,-260.161908,25.756138
-407.660008,-257.687263,26.080766,-393.480784,-262.048298,25.772491
-408.314165,-259.603264,26.101317,-394.052953,-263.939491,25.790789
-408.968438,-261.520749,26.123242,-394.620491,-265.831016,25.810347
-409.623144,-263.440267,26.145774,-395.173690,-267.725209,25.831407
-410.276700,-265.365851,26.165845,-395.720260,-269.616347,25.856224
-410.953434,-267.328475,26.186757,-396.243998,-271.473166,25.880837
-411.626296,-269.433627,26.207125,-396.710813,-273.213672,25.903584
-412.288600,-271.969056,26.229497,-397.065922,-274.587228,25.922547
-412.472687,-274.874457,26.244925,-397.281893,-275.693086,25.937969
-412.079199,-278.208720,26.250217,-397.320775,-276.381494,25.947935
-411.106527,-281.493340,26.247143,-397.286329,-276.941456,25.956615
-409.585173,-284.548355,26.247344,-397.140744,-277.462837,25.964931
-407.567659,-287.270589,26.256211,-396.932605,-278.032532,25.974220
-405.147600,-289.529700,26.271497,-396.550109,-278.591364,25.984976
-402.432174,-291.339088,26.289325,-396.019756,-279.139338,25.997930
-399.469504,-292.527057,26.311135,-395.285059,-279.626629,26.012977
-396.613872,-293.215461,26.334404,-394.222294,-279.943590,26.032637
-393.849347,-293.424428,26.363152,-392.944008,-279.945433,26.055665
-391.319431,-293.322100,26.390564,-391.456035,-279.749803,26.078702
-388.970778,-293.081936,26.420228,-389.831915,-279.549555,26.109643
-386.706377,-292.821131,26.454204,-388.141144,-279.329743,26.146935
-384.524356,-292.574118,26.502468,-386.364921,-279.105645,26.190579
-382.436786,-292.322998,26.550107,-384.486860,-278.878745,26.237590
-380.397669,-292.078600,26.598077,-382.555655,-278.639113,26.286086
-378.424880,-291.829710,26.647052,-380.554557,-278.411833,26.335942
-376.487230,-291.606482,26.694950,-378.519855,-278.158753,26.384929
-374.563305,-291.401272,26.742845,-376.469630,-277.918110,26.432970
-372.658016,-291.165075,26.789824,-374.406678,-277.685437,26.479340
-370.764992,-290.928521,26.835153,-372.334945,-277.438855,26.525811
-368.868514,-290.717347,26.878433,-370.265093,-277.177203,26.572443
-366.967494,-290.472718,26.921560,-368.200017,-276.923246,26.619257
-365.028607,-290.243022,26.967740,-366.167128,-276.678734,26.663865
-363.063443,-290.020540,27.015693,-364.155181,-276.470138,26.708007
-361.064404,-289.767529,27.066460,-362.181869,-276.234187,26.752308
-359.020996,-289.538639,27.118691,-360.252873,-276.006298,26.795938
-356.955967,-289.275089,27.169027,-358.353957,-275.763809,26.838951
-354.853516,-289.041326,27.221900,-356.490942,-275.545958,26.881812
-352.711586,-288.781338,27.276544,-354.672353,-275.332344,26.924106
-350.543449,-288.510485,27.333084,-352.877799,-275.122749,26.967029
-348.339802,-288.209200,27.388859,-351.115776,-274.899529,27.007797
-346.137250,-287.687613,27.427159,-349.383450,-274.687856,27.043348
-343.944405,-287.014581,27.443017,-347.659589,-274.496791,27.069230
-341.768922,-286.144131,27.442170,-345.953642,-274.310703,27.083918
-339.567817,-285.110708,27.415456,-344.345898,-274.013619,27.095476
-337.379445,-283.918306,27.378767,-342.864695,-273.514300,27.105220
-335.190115,-282.496132,27.332737,-341.591622,-272.826960,27.105878
-333.047929,-280.767637,27.285742,-340.578961,-272.017121,27.102090
-331.096151,-278.775295,27.248776,-339.699770,-271.143767,27.095149
-329.427154,-276.517356,27.218866,-338.968659,-270.158923,27.084212
-328.179791,-274.246756,27.197444,-338.311433,-268.896450,27.068560
-327.231180,-271.992341,27.172410,-337.729891,-267.450735,27.049932
-326.439306,-269.830854,27.147395,-337.165889,-265.852304,27.026951
-325.703555,-267.853073,27.124507,-336.555840,-264.067466,27.001701
-324.998260,-265.913872,27.099412,-335.943850,-262.231611,26.976053
-324.337752,-264.015180,27.069888,-335.314861,-260.344763,26.949692
-323.681287,-262.128113,27.040545,-334.677826,-258.447505,26.926458
-323.025273,-260.242340,27.011222,-334.033420,-256.551294,26.912443
