right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-479.760653,-1871.800200,158.897566,-479.288786,-1863.268196,158.896317
-477.795994,-1871.657540,158.809553,-477.234481,-1863.193116,158.791605
-475.833263,-1871.541794,158.714884,-475.183994,-1863.150196,158.679641
-473.873343,-1871.456272,158.612811,-473.138912,-1863.141545,158.560255
-471.917206,-1871.402557,158.502541,-471.100351,-1863.168764,158.433268
-469.965970,-1871.383918,158.383252,-469.069209,-1863.233937,158.298497
-468.020468,-1871.403979,158.254091,-467.046783,-1863.337418,158.155759
-466.081307,-1871.464807,158.114203,-465.034512,-1863.480007,158.004849
-464.148806,-1871.566873,157.962764,-463.033629,-1863.661687,157.845487
-462.223958,-1871.715351,157.799148,-461.044917,-1863.883021,157.677289
-460.306995,-1871.909994,157.622816,-459.067860,-1864.142041,157.499692
-458.397028,-1872.144781,157.433144,-457.100944,-1864.436054,157.312124
-456.495886,-1872.430650,157.229682,-455.142566,-1864.767675,157.114047
-454.601942,-1872.758056,157.011992,-453.189509,-1865.134213,156.905359
-452.716160,-1873.132141,156.780118,-451.240005,-1865.542604,156.685841
-450.838010,-1873.548816,156.534407,-449.290422,-1865.988902,156.455129
-448.967472,-1874.007294,156.275689,-447.340158,-1866.475357,156.213139
-447.104744,-1874.508526,156.005210,-445.390416,-1867.001662,155.960043
-445.250317,-1875.054059,155.724553,-443.442692,-1867.565532,155.696119
-443.403933,-1875.641845,155.435530,-441.502450,-1868.178347,155.421762
-441.566088,-1876.273072,155.140047,-439.570586,-1868.830535,155.137356
-439.737523,-1876.949276,154.839920,-437.649359,-1869.519307,154.843412
-437.918535,-1877.670152,154.536751,-435.742739,-1870.248550,154.540614
-436.108266,-1878.431676,154.231864,-433.852444,-1871.014813,154.229849
-434.306129,-1879.231512,153.926277,-431.978845,-1871.811629,153.912210
-432.509576,-1880.061909,153.620685,-430.121127,-1872.630510,153.588915
-430.716234,-1880.916815,153.315491,-428.280364,-1873.470527,153.261260
-428.923742,-1881.791122,153.010843,-426.453505,-1874.319363,152.930445
-427.128878,-1882.677715,152.706641,-424.637534,-1875.166383,152.597557
-425.328469,-1883.570062,152.402543,-422.833695,-1876.014796,152.263848
-423.519628,-1884.462550,152.098102,-421.039519,-1876.857540,151.930391
-421.699093,-1885.348245,151.792856,-419.252086,-1877.686763,151.598034
-419.864527,-1886.222458,151.486483,-417.469367,-1878.497772,151.267474
-418.013309,-1887.078645,151.178730,-415.688833,-1879.284497,150.939184
-416.143596,-1887.911312,150.869489,-413.908394,-1880.042192,150.613541
-414.253237,-1888.711746,150.558691,-412.122953,-1880.754626,150.290420
-412.342298,-1889.476406,150.246541,-410.335966,-1881.435887,149.970622
-410.410844,-1890.198911,149.933218,-408.542583,-1882.068921,149.653880
-408.458808,-1890.867644,149.618807,-406.740968,-1882.645028,149.340130
-406.488643,-1891.478323,149.303677,-404.931217,-1883.161601,149.029429
-404.501646,-1892.022353,148.987913,-403.112828,-1883.609608,148.721552
-402.499281,-1892.492179,148.671551,-401.287679,-1883.990808,148.416477
-400.484669,-1892.888435,148.354891,-399.456030,-1884.296575,148.113671
-398.460322,-1893.207235,148.038029,-397.620017,-1884.531598,147.812889
-396.429234,-1893.450454,147.721093,-395.780872,-1884.696560,147.513708
-394.393795,-1893.619541,147.404044,-393.939911,-1884.798288,147.215845
-392.355521,-1893.707160,147.086607,-392.097401,-1884.832765,146.918767
-390.316311,-1893.719648,146.768752,-390.253978,-1884.807767,146.622215
-388.277447,-1893.656521,146.450412,-388.409637,-1884.725544,146.325825
-386.239935,-1893.522218,146.131732,-386.564528,-1884.581004,146.029186
-384.204764,-1893.314531,145.812885,-384.718232,-1884.388872,145.732259
-382.172678,-1893.040572,145.494302,-382.870751,-1884.144992,145.434904
-380.144629,-1892.704304,145.176537,-381.021762,-1883.853920,145.137238
-378.121986,-1892.308090,144.860301,-379.171218,-1883.516691,144.839484
-376.106511,-1891.853945,144.546474,-377.318573,-1883.139008,144.541986
-374.100284,-1891.346541,144.236126,-375.463482,-1882.722889,144.245111
-372.105714,-1890.790272,143.930402,-373.605711,-1882.269208,143.949239
-370.124749,-1890.190582,143.630381,-371.744365,-1881.782905,143.654749
-368.159907,-1889.548548,143.336999,-369.879376,-1881.264285,143.362009
-366.212099,-1888.871901,143.050925,-368.010106,-1880.716834,143.071347
-364.282857,-1888.163448,142.772461,-366.134925,-1880.147913,142.783051
-362.373438,-1887.425633,142.501433,-364.254418,-1879.554670,142.497407
-360.484322,-1886.662027,142.237053,-362.366963,-1878.943642,142.214691
-358.614745,-1885.878626,141.977921,-360.471670,-1878.317542,141.935198
-356.762349,-1885.084763,141.722101,-358.567004,-1877.681147,141.659285
-354.923119,-1884.293592,141.467345,-356.651706,-1877.037607,141.387381
-353.091375,-1883.523541,141.211403,-354.723654,-1876.393412,141.120062
-351.263237,-1882.785346,140.952147,-352.781249,-1875.753324,140.858031
-349.433885,-1882.095395,140.687949,-350.823365,-1875.121322,140.602116
-347.600046,-1881.466965,140.417703,-348.848799,-1874.504530,140.353325
-345.758931,-1880.917828,140.140910,-346.857835,-1873.907249,140.112732
-343.912319,-1880.452321,139.857615,-344.848863,-1873.335148,139.881062
-342.061500,-1880.089749,139.568431,-342.817851,-1872.796851,139.658354
-340.210296,-1879.838670,139.274113,-340.761928,-1872.307693,139.443897
-338.364965,-1879.687383,138.976224,-338.677927,-1871.898070,139.235282
-336.530889,-1879.633570,138.676844,-336.563866,-1871.591701,139.028337
-334.712404,-1879.668418,138.378566,-334.424842,-1871.435211,138.816858
-332.911868,-1879.782642,138.084237,-332.277116,-1871.468703,138.594025
-331.134466,-1880.003381,137.794404,-330.143339,-1871.718859,138.353689
-329.384333,-1880.322339,137.511386,-328.042661,-1872.156753,138.094668
-327.665218,-1880.736547,137.236953,-325.985444,-1872.732102,137.819852
-325.976590,-1881.228810,136.973316,-323.976017,-1873.406858,137.533211
-324.316961,-1881.789139,136.721236,-322.018486,-1874.168509,137.237735
-322.685620,-1882.414494,136.479990,-320.106985,-1874.986223,136.937704
-321.077540,-1883.092113,136.248639,-318.238479,-1875.852246,136.635295
-319.515112,-1883.877038,136.022277,-316.408688,-1876.760096,136.332090
-317.977085,-1884.712755,135.801527,-314.613247,-1877.706919,136.028955
-316.420936,-1885.520308,135.584941,-312.847933,-1878.692405,135.726219
-314.867723,-1886.356502,135.366135,-311.105920,-1879.711993,135.424024
-313.302037,-1887.201629,135.141420,-309.381014,-1880.763807,135.122196
-311.753795,-1888.110131,134.907776,-307.668137,-1881.848666,134.820536
-310.220186,-1889.075490,134.663718,-305.962261,-1882.967070,134.519030
-308.700967,-1890.095331,134.408294,-304.254592,-1884.114576,134.217823
-307.178317,-1891.144756,134.140661,-302.548825,-1885.303499,133.917897
-305.684879,-1892.264927,133.863463,-300.852203,-1886.544255,133.620866
-304.207766,-1893.437328,133.578244,-299.183644,-1887.852696,133.328964
-302.747003,-1894.660464,133.287710,-297.554643,-1889.229846,133.043337
-301.305568,-1895.934869,132.994941,-295.984343,-1890.681587,132.764076
-299.876518,-1897.250262,132.702182,-294.511183,-1892.228331,132.490586
-298.486136,-1898.626489,132.412087,-293.101108,-1893.820261,132.218343
-297.164804,-1900.082186,132.126174,-291.746395,-1895.437956,131.943848
-295.932891,-1901.624855,131.844740,-290.475051,-1897.093918,131.665229
-294.793355,-1903.248677,131.567273,-289.278542,-1898.770382,131.379847
-293.733970,-1904.939405,131.292893,-288.138871,-1900.445701,131.085427
-292.754725,-1906.697327,131.021365,-287.059456,-1902.118899,130.781285
-291.860329,-1908.531454,130.753005,-286.053124,-1903.800000,130.468461
-291.012624,-1910.421183,130.486094,-285.104271,-1905.480554,130.148057
-290.138033,-1912.317378,130.215526,-284.194649,-1907.153803,129.821386
-289.192592,-1914.190521,129.936140,-283.312512,-1908.821781,129.489761
-288.170604,-1916.039159,129.645151,-282.428855,-1910.473095,129.152549
-287.058897,-1917.850030,129.340195,-281.506521,-1912.085867,128.807351
-285.834264,-1919.595497,129.018864,-280.497765,-1913.616659,128.449890
-284.490247,-1921.261785,128.681438,-279.383278,-1915.039282,128.078140
-283.050213,-1922.873510,128.333211,-278.164901,-1916.344863,127.693069
-281.512313,-1924.439728,127.977846,-276.854972,-1917.534877,127.298541
-279.832832,-1925.904249,127.613106,-275.453552,-1918.593619,126.898252
-277.959628,-1927.150473,127.232490,-273.970388,-1919.518327,126.498290
-275.921199,-1928.149482,126.839474,-272.408220,-1920.291299,126.103902
-273.783699,-1928.949807,126.445446,-270.775621,-1920.897866,125.720733
-271.589449,-1929.580719,126.059028,-269.099672,-1921.372774,125.358093
-269.356509,-1930.004142,125.682488,-267.384789,-1921.703059,125.019180
-267.120785,-1930.244936,125.322197,-265.632782,-1921.849455,124.703651
-264.910218,-1930.360176,124.984188,-263.862136,-1921.846337,124.415233
-262.733349,-1930.360012,124.668491,-262.083116,-1921.741849,124.155660
-260.594997,-1930.262459,124.373979,-260.295151,-1921.548725,123.921659
-258.495746,-1930.090258,124.098320,-258.495768,-1921.300403,123.709230
-256.432703,-1929.861882,123.837961,-256.679046,-1921.021179,123.512407
-254.401809,-1929.581479,123.588510,-254.838977,-1920.715463,123.324002
-252.398226,-1929.261762,123.346184,-252.971602,-1920.378620,123.137206
-250.416399,-1928.918255,123.107659,-251.072210,-1920.039630,122.947270
-248.451274,-1928.559432,122.870039,-249.137668,-1919.715091,122.750481
-246.498286,-1928.192750,122.631112,-247.167820,-1919.406217,122.544821
-244.553564,-1927.824183,122.389317,-245.164990,-1919.103847,122.330152
-242.613980,-1927.457234,122.143696,-243.132035,-1918.806223,122.107897
-240.676975,-1927.093627,121.893815,-241.071169,-1918.539822,121.880323
-238.740024,-1926.745671,121.639673,-238.987070,-1918.323390,121.649700
-236.801759,-1926.421913,121.381471,-236.886715,-1918.148220,121.418090
-234.861797,-1926.131386,121.119450,-234.776843,-1918.009654,121.187301
-232.920261,-1925.867210,120.853978,-232.664235,-1917.916298,120.958599
-230.980324,-1925.685473,120.584597,-230.556161,-1917.881301,120.732429
-229.044773,-1925.565391,120.311597,-228.458234,-1917.913380,120.508227
-227.118731,-1925.529450,120.034492,-226.373351,-1918.017262,120.284479
-225.204539,-1925.568368,119.753505,-224.304201,-1918.206679,120.058535
-223.311690,-1925.734267,119.466320,-222.254492,-1918.501162,119.826620
-221.444877,-1926.025826,119.172161,-220.227106,-1918.905058,119.585087
-219.607846,-1926.439719,118.870845,-218.227356,-1919.425656,119.330304
-217.812619,-1927.012028,118.560034,-216.258615,-1920.052219,119.060513
-216.058148,-1927.710807,118.242565,-214.316271,-1920.745706,118.777263
-214.341942,-1928.509841,117.922266,-212.398803,-1921.495953,118.481886
-212.652499,-1929.361188,117.605401,-210.512908,-1922.324220,118.173921
-210.990970,-1930.271189,117.293662,-208.659629,-1923.224726,117.855867
-209.354987,-1931.234045,116.989031,-206.836429,-1924.182968,117.531531
-207.745276,-1932.251439,116.692389,-205.038358,-1925.183339,117.204826
-206.150631,-1933.293312,116.406415,-203.261155,-1926.215553,116.878944
-204.565267,-1934.347556,116.131739,-201.498997,-1927.266817,116.556731
-202.983678,-1935.404289,115.868277,-199.747794,-1928.329362,116.240075
-201.403571,-1936.461459,115.615012,-198.007491,-1929.404157,115.929892
-199.822929,-1937.517221,115.370635,-196.278613,-1930.492274,115.626802
-198.243167,-1938.575942,115.133503,-194.561410,-1931.593469,115.331229
-196.665964,-1939.641574,114.902190,-192.852078,-1932.699717,115.043485
-195.090081,-1940.712102,114.675613,-191.147401,-1933.805049,114.763368
-193.511850,-1941.781210,114.452744,-189.447307,-1934.909638,114.490290
-191.927686,-1942.844072,114.232307,-187.753347,-1936.016116,114.223671
-190.340706,-1943.907890,114.012977,-186.058541,-1937.113180,113.962935
-188.749570,-1944.971977,113.793780,-184.371232,-1938.214629,113.707518
-187.153801,-1946.036790,113.574068,-182.690578,-1939.319126,113.456842
-185.553728,-1947.103904,113.353475,-181.017664,-1940.428415,113.210311
-183.948163,-1948.172469,113.131750,-179.353716,-1941.544414,112.967349
-182.336251,-1949.242117,112.908720,-177.694378,-1942.661079,112.727214
-180.718628,-1950.314495,112.684315,-176.036249,-1943.774133,112.489200
-179.093488,-1951.387667,112.458379,-174.380717,-1944.886072,112.252893
-177.462167,-1952.463841,112.230903,-172.727293,-1945.996641,112.017914
-175.827744,-1953.547344,112.001984,-171.074092,-1947.103576,111.783946
-174.187388,-1954.634175,111.771502,-169.425127,-1948.212511,111.551041
-172.537354,-1955.719044,111.539347,-167.775595,-1949.317021,111.318932
-170.881441,-1956.806621,111.305870,-166.122098,-1950.412521,111.087472
-169.218924,-1957.895322,111.071270,-164.463800,-1951.497713,110.856705
-167.552124,-1958.987522,110.835935,-162.803150,-1952.575582,110.626892
-165.880687,-1960.081971,110.600168,-161.138808,-1953.643862,110.398138
-164.205792,-1961.179441,110.364362,-159.463972,-1954.692708,110.170304
-162.525928,-1962.277040,110.128793,-157.799105,-1955.749464,109.944315
-160.845124,-1963.379538,109.893880,-156.136603,-1956.803430,109.719875
-159.162043,-1964.484442,109.659737,-154.478885,-1957.857711,109.497060
-157.477614,-1965.592444,109.426471,-152.827620,-1958.914684,109.275854
-155.791548,-1966.702675,109.194047,-151.184875,-1959.977589,109.056187
-154.103912,-1967.814877,108.962379,-149.548477,-1961.043778,108.837776
-152.414672,-1968.928744,108.731325,-147.915851,-1962.109996,108.620312
-150.722740,-1970.042461,108.500684,-146.285887,-1963.175137,108.403524
-149.027501,-1971.154931,108.270302,-144.657884,-1964.238754,108.187156
-147.326469,-1972.262005,108.040047,-143.036268,-1965.308795,107.971089
-145.621805,-1973.366916,107.809980,-141.408699,-1966.366237,107.754970
-143.914525,-1974.471333,107.580263,-139.783065,-1967.424647,107.538835
-142.211867,-1975.588041,107.351242,-138.157026,-1968.481191,107.322633
-140.508688,-1976.709024,107.123239,-136.516356,-1969.511343,107.106438
-138.796938,-1977.819922,106.896693,-134.873314,-1970.536862,106.890730
-137.077786,-1978.922268,106.672140,-133.232507,-1971.567583,106.676049
-135.348409,-1980.009910,106.450163,-131.597618,-1972.612751,106.462928
-133.615153,-1981.094610,106.231354,-129.972107,-1973.682304,106.251814
-131.881608,-1982.183933,106.016276,-128.347190,-1974.761656,106.043087
-130.136678,-1983.254646,105.805652,-126.693585,-1975.789741,105.837138
-128.369577,-1984.281159,105.600307,-124.990552,-1976.716537,105.634126
-126.588140,-1985.277744,105.400774,-123.255741,-1977.574551,105.433562
-124.807520,-1986.278220,105.207191,-121.492237,-1978.366464,105.234879
-122.998983,-1987.212757,105.019633,-119.703426,-1979.096733,105.037467
-121.156667,-1988.060689,104.837236,-117.893877,-1979.774060,104.840806
-119.291938,-1988.844553,104.658422,-116.073904,-1980.423935,104.644705
-117.402964,-1989.554880,104.481156,-114.226225,-1981.001178,104.449286
-115.482160,-1990.165955,104.303148,-112.360858,-1981.531472,104.255048
-113.535900,-1990.690133,104.122817,-110.489088,-1982.047532,104.062760
-111.580588,-1991.171621,103.939949,-108.614079,-1982.561857,103.872833
-109.627776,-1991.645262,103.755217,-106.738892,-1983.087432,103.685347
-107.677020,-1992.112722,103.569469,-104.859492,-1983.616248,103.500039
-105.727572,-1992.574567,103.383757,-102.973907,-1984.145373,103.316598
-103.778042,-1993.028989,103.199185,-101.083641,-1984.681872,103.134841
-101.827041,-1993.473676,103.016697,-99.187407,-1985.223779,102.954784
-99.875405,-1993.912633,102.836953,-97.284208,-1985.769372,102.776846
-97.923322,-1994.347503,102.660301,-95.364690,-1986.289890,102.601487
-95.971248,-1994.780248,102.486904,-93.418920,-1986.754236,102.429187
-94.018444,-1995.208601,102.316703,-91.453856,-1987.184693,102.260789
-92.064487,-1995.630971,102.149461,-89.480415,-1987.615679,102.097091
-90.109280,-1996.046507,101.984839,-87.493563,-1988.031268,101.938322
-88.154617,-1996.460035,101.822479,-85.492511,-1988.428836,101.784574
-86.201700,-1996.874189,101.661972,-83.483735,-1988.827504,101.635812
-84.251259,-1997.290085,101.502918,-81.476322,-1989.252368,101.491737
-82.304332,-1997.709655,101.344955,-79.467891,-1989.693571,101.351793
-80.361177,-1998.132637,101.187780,-77.452570,-1990.132262,101.215510
-78.422911,-1998.561361,101.031171,-75.431657,-1990.570732,101.082559
-76.492373,-1999.002674,100.874947,-73.407352,-1991.013617,100.952714
-74.574285,-1999.467709,100.718934,-71.382429,-1991.466653,100.825824
-72.666018,-1999.948684,100.563275,-69.361847,-1991.940402,100.701716
-70.768595,-2000.447774,100.408270,-67.349404,-1992.441505,100.580195
-68.881599,-2000.963917,100.254553,-65.345106,-1992.967799,100.461164
-67.014958,-2001.519040,100.102314,-63.347695,-1993.516081,100.344592
-65.183685,-2002.143144,99.951119,-61.356493,-1994.086676,100.230381
-63.386838,-2002.830192,99.801350,-59.388582,-1994.716898,100.117012
-61.646209,-2003.619935,99.651559,-57.453527,-1995.423324,100.003343
-59.938892,-2004.462258,99.503725,-55.535789,-1996.172302,99.890405
-58.265108,-2005.355868,99.358063,-53.652635,-1996.995273,99.776580
-56.631635,-2006.311288,99.214223,-51.794667,-1997.872044,99.662503
-55.027215,-2007.307234,99.073430,-49.963815,-1998.803778,99.547898
-53.448633,-2008.338367,98.936112,-48.156755,-1999.783384,99.432991
-51.900089,-2009.411751,98.801985,-46.381106,-2000.821224,99.316946
-50.377057,-2010.520384,98.671493,-44.638488,-2001.916485,99.199635
-48.869298,-2011.649665,98.545356,-42.936854,-2003.078471,99.080392
-47.392645,-2012.823107,98.421992,-41.286567,-2004.318776,98.958344
-45.944362,-2014.035844,98.301644,-39.695302,-2005.642931,98.832961
-44.539565,-2015.306524,98.183129,-38.160516,-2007.041690,98.704671
-43.187750,-2016.643940,98.065937,-36.650659,-2008.469944,98.576182
-41.838952,-2017.983673,97.954108,-35.197643,-2009.964309,98.445000
-40.521130,-2019.360750,97.845264,-33.754242,-2011.463582,98.314646
-39.221706,-2020.759811,97.739892,-32.363055,-2013.015644,98.181916
-37.928111,-2022.167440,97.638004,-30.988730,-2014.576829,98.048919
-36.638914,-2023.583310,97.538395,-29.638781,-2016.154778,97.914623
-35.358284,-2025.012860,97.439271,-28.318018,-2017.753215,97.778157
-34.081403,-2026.452142,97.339199,-27.019147,-2019.362785,97.639087
-32.803206,-2027.897390,97.236539,-25.738433,-2020.978587,97.496515
-31.520696,-2029.346874,97.129369,-24.472687,-2022.597132,97.349348
-30.235072,-2030.801222,97.015593,-23.218486,-2024.217153,97.196324
-28.947291,-2032.259963,96.893153,-21.972595,-2025.838002,97.036200
-27.659603,-2033.724849,96.760038,-20.733023,-2027.458256,96.867912
-26.372108,-2035.196223,96.614479,-19.499718,-2029.077403,96.690575
-25.087005,-2036.675679,96.455034,-18.272947,-2030.695948,96.503449
-23.807389,-2038.164487,96.280757,-17.053491,-2032.315853,96.305916
-22.536144,-2039.663578,96.091191,-15.841632,-2033.938465,96.097555
-21.276584,-2041.174271,95.886389,-14.637339,-2035.564577,95.878087
-20.030222,-2042.696681,95.666838,-13.440079,-2037.194064,95.647367
-18.800701,-2044.233370,95.433322,-12.249480,-2038.826255,95.405403
-17.587300,-2045.783665,95.186785,-11.065829,-2040.460714,95.152350
-16.389573,-2047.347287,94.928251,-9.889965,-2042.097486,94.888496
-15.205764,-2048.922944,94.658725,-8.722402,-2043.736442,94.614256
-14.033883,-2050.509097,94.379145,-7.561330,-2045.375765,94.330112
-12.870251,-2052.102555,94.090386,-6.405121,-2047.014119,94.036556
-11.714833,-2053.703139,93.793243,-5.252604,-2048.650356,93.734072
-10.570753,-2055.313397,93.488390,-4.105179,-2050.285038,93.423180
-9.442098,-2056.936577,93.176383,-2.963462,-2051.918007,93.104444
-8.330584,-2058.574020,92.857668,-1.828471,-2053.549413,92.778519
-7.235703,-2060.225378,92.532652,-0.699617,-2055.178134,92.446155
-6.154597,-2061.888543,92.201769,0.423442,-2056.803239,92.108197
-5.083986,-2063.561319,91.865572,1.541057,-2058.423723,91.765549
-4.017155,-2065.239105,91.524746,2.653416,-2060.038668,91.419166
-2.946197,-2066.916332,91.180221,3.761819,-2061.646398,91.070016
-1.864528,-2068.588520,90.833247,4.867550,-2063.245291,90.719079
-0.766892,-2070.252293,90.485447,5.970793,-2064.834654,90.367342
0.350127,-2071.905794,90.138831,7.074394,-2066.411779,90.015696
1.495109,-2073.543330,89.795620,8.182413,-2067.972869,89.664888
2.681831,-2075.155515,89.458015,9.303982,-2069.509516,89.315459
3.917652,-2076.739008,89.128187,10.448163,-2071.012602,88.967846
5.193160,-2078.306041,88.808367,11.616612,-2072.478820,88.622670
6.502818,-2079.865308,88.500550,12.811673,-2073.904610,88.280681
7.852878,-2081.412425,88.206147,14.043969,-2075.278663,87.942469
9.255450,-2082.936777,87.925408,15.321884,-2076.589623,87.608721
10.719059,-2084.431248,87.657640,16.641748,-2077.836396,87.280608
12.243066,-2085.896686,87.402086,17.997750,-2079.020486,86.959341
13.833252,-2087.323942,87.157327,19.391332,-2080.135424,86.645194
15.498479,-2088.695754,86.921125,20.825271,-2081.171444,86.337499
17.236559,-2090.007105,86.691807,22.286402,-2082.140300,86.036666
19.038382,-2091.266614,86.468658,23.759563,-2083.063282,85.743857
20.909159,-2092.462138,86.249121,25.245312,-2083.943247,85.458644
22.855933,-2093.568350,86.029331,26.759082,-2084.753850,85.177603
24.873666,-2094.574109,85.806617,28.306622,-2085.478183,84.897857
26.951054,-2095.488134,85.580032,29.884855,-2086.114274,84.618154
29.107664,-2096.212475,85.337560,31.500057,-2086.622320,84.333646
31.312665,-2096.791180,85.081942,33.135359,-2087.036456,84.047445
33.553206,-2097.217981,84.811565,34.787515,-2087.355182,83.759339
35.813866,-2097.511355,84.528352,36.453862,-2087.568935,83.468317
38.085047,-2097.667512,84.232874,38.129635,-2087.654492,83.171785
40.359479,-2097.701281,83.928482,39.802709,-2087.556604,82.863741
42.630974,-2097.590990,83.615153,41.459329,-2087.321135,82.549122
44.888741,-2097.313798,83.293045,43.095762,-2086.990358,82.232619
47.116036,-2096.847572,82.962441,44.714714,-2086.591783,81.917653
49.299095,-2096.205722,82.626991,46.326248,-2086.154779,81.608220
51.426767,-2095.407175,82.290182,47.938133,-2085.680809,81.305989
53.489895,-2094.470208,81.954619,49.528370,-2085.098829,81.005633
55.495584,-2093.439095,81.624874,51.079054,-2084.384062,80.706458
57.426279,-2092.294064,81.298616,52.581893,-2083.542001,80.410409
59.278614,-2091.047445,80.976597,54.005531,-2082.539992,80.115001
61.038569,-2089.689794,80.657181,55.346201,-2081.400293,79.822823
62.708404,-2088.236645,80.341237,56.616791,-2080.161390,79.537691
64.280306,-2086.688219,80.027933,57.869363,-2078.898094,79.266605
65.739766,-2085.039398,79.715640,59.081018,-2077.579055,79.005793
67.095382,-2083.316980,79.405932,60.245917,-2076.198000,78.753715
68.342941,-2081.532278,79.099103,61.338782,-2074.729026,78.506696
69.479157,-2079.690469,78.795012,62.377788,-2073.193015,78.265056
70.543050,-2077.823968,78.495572,63.379087,-2071.609597,78.028581
71.581151,-2075.963313,78.201924,64.367058,-2070.005726,77.797320
72.595642,-2074.101946,77.912184,65.344208,-2068.387765,77.569783
73.571749,-2072.224298,77.624314,66.301257,-2066.753593,77.344421
74.522156,-2070.341131,77.338452,67.227031,-2065.098423,77.119956
75.432341,-2068.444682,77.054283,68.141610,-2063.437799,76.896228
76.337267,-2066.561010,76.773017,69.050734,-2061.774741,76.672420
77.243325,-2064.693707,76.494964,69.948684,-2060.103697,76.447666
78.111407,-2062.817743,76.220415,70.820798,-2058.414479,76.221554
78.969833,-2060.950623,75.950341,71.692580,-2056.721823,75.994076
79.840180,-2059.103152,75.685127,72.566206,-2055.025386,75.765139
80.685393,-2057.252713,75.425499,73.415556,-2053.309782,75.535310
81.508789,-2055.400648,75.171820,74.253128,-2051.582056,75.305014
82.350746,-2053.566981,74.923367,75.099226,-2049.852619,75.074333
83.194180,-2051.740995,74.680098,75.934074,-2048.111050,74.844108
84.017919,-2049.911101,74.442007,76.751732,-2046.354878,74.614955
84.840404,-2048.085673,74.208094,77.570445,-2044.593553,74.386735
85.670427,-2046.267909,73.977585,78.400212,-2042.832105,74.159205
86.507072,-2044.456356,73.750061,79.236891,-2041.068837,73.932284
87.347755,-2042.648948,73.525234,80.079425,-2039.303723,73.705775
88.191496,-2040.844530,73.302752,80.921477,-2037.534361,73.479709
89.017658,-2039.033204,73.082700,81.747602,-2035.754315,73.254424
89.820304,-2037.212040,72.864738,82.556307,-2033.963545,73.029979
90.621245,-2035.390535,72.647951,83.365374,-2032.170474,72.806000
91.425639,-2033.570601,72.431944,84.177798,-2030.376675,72.582487
92.230071,-2031.750391,72.216630,84.990242,-2028.580881,72.359543
93.035293,-2029.929979,72.001892,85.802543,-2026.783186,72.137205
93.836939,-2028.107288,71.787740,86.610872,-2024.982051,71.915582
94.627339,-2026.278912,71.574226,87.410073,-2023.175389,71.694798
95.408658,-2024.445778,71.361224,88.201824,-2021.364070,71.474830
96.194034,-2022.613494,71.148494,88.996675,-2019.552737,71.255486
96.984522,-2020.782455,70.936050,89.791962,-2017.740337,71.036733
97.771024,-2018.948825,70.724051,90.587630,-2015.926947,70.818488
98.580139,-2017.123792,70.512157,91.382219,-2014.112073,70.600698
99.364696,-2015.287658,70.300929,92.166532,-2012.291992,70.383418
100.125817,-2013.441126,70.090241,92.940512,-2010.466873,70.166601
100.895967,-2011.597821,69.879679,93.702000,-2008.635995,69.950206
101.660834,-2009.751929,69.669339,94.462173,-2006.804128,69.734082
102.421846,-2007.904182,69.459121,95.214042,-2004.968531,69.518281
103.179616,-2006.054967,69.248920,95.963082,-2003.131595,69.302746
103.933649,-2004.204218,69.038627,96.704976,-2001.291712,69.087516
104.667460,-2002.345473,68.828242,97.424012,-1999.442728,68.872658
105.380758,-2000.478851,68.617660,98.120292,-1997.584942,68.658088
106.084709,-1998.608998,68.406742,98.802739,-1995.722174,68.443655
106.793261,-1996.741560,68.195390,99.489071,-1993.861614,68.229148
107.500926,-1994.874418,67.983615,100.173474,-1992.001084,68.014481
108.209819,-1993.008464,67.771385,100.858166,-1990.141563,67.799525
108.918117,-1991.143035,67.558645,101.542057,-1988.282716,67.584209
109.622457,-1989.276874,67.345333,102.221450,-1986.423192,67.368493
110.323084,-1987.410125,67.131365,102.897600,-1984.563566,67.152334
111.024312,-1985.544457,66.916656,103.574198,-1982.705316,66.935688
111.727746,-1983.680457,66.701161,104.254040,-1980.849517,66.718503
112.432543,-1981.817743,66.484861,104.936798,-1978.996043,66.500710
113.139234,-1979.956444,66.267726,105.622098,-1977.144719,66.282254
113.845925,-1978.095746,66.049709,106.309286,-1975.295262,66.063084
114.550043,-1976.234600,65.830749,106.999014,-1973.447828,65.843152
115.253496,-1974.373594,65.610756,107.692846,-1971.602890,65.622407
115.960526,-1972.514130,65.389647,108.390932,-1969.760365,65.400783
116.673153,-1970.656748,65.167348,109.096471,-1967.921245,65.178192
117.389412,-1968.800503,64.943794,109.806738,-1966.084360,64.954550
118.110303,-1966.945545,64.718909,110.523115,-1964.249979,64.729774
118.831847,-1965.090215,64.492618,111.241461,-1962.416439,64.503816
119.552946,-1963.233935,64.264842,111.961547,-1960.583447,64.276638
120.275862,-1961.377289,64.035508,112.684257,-1958.751123,64.048212
121.002601,-1959.520756,63.804561,113.412805,-1956.920360,63.818494
121.733100,-1957.664098,63.571975,114.146425,-1955.090678,63.587447
122.466970,-1955.806974,63.337725,114.881634,-1953.260714,63.355036
123.198531,-1953.947330,63.101799,115.623237,-1951.431914,63.121211
123.923241,-1952.083590,62.864177,116.370392,-1949.603826,62.885942
124.643897,-1950.216676,62.624809,117.124556,-1947.776764,62.649189
125.366657,-1948.348561,62.383635,117.885642,-1945.950593,62.410901
