,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
548,1642.193904,56.216210,3.008616,0.002072,3.851594,-0.376178,-9.547312,0.497387,32.791373
549,1645.191229,56.407994,3.014358,0.001757,3.342563,-0.349659,6.887661,0.480137,32.844689
550,1648.188577,56.595348,3.019189,0.001465,3.708582,-0.324144,1.054957,0.462984,32.897831
551,1651.185947,56.793231,3.023180,0.001196,3.764452,-0.299624,-17.450313,0.445921,32.950790
552,1654.183336,56.967618,3.026395,0.000949,2.843393,-0.276088,-10.931948,0.428755,33.003572
553,1657.180741,57.102148,3.028896,0.000721,2.267934,-0.253518,-5.949154,0.411542,33.056212
554,1660.178160,57.213071,3.030740,0.000511,1.955437,-0.231901,-7.481829,0.394417,33.108740
555,1663.175590,57.305318,3.031981,0.000318,1.563132,-0.211220,-9.279097,0.377409,33.161174
556,1666.173030,57.374444,3.032670,0.000144,1.077278,-0.191459,-0.935494,0.360549,33.213534
557,1669.170476,57.429511,3.032859,-0.000015,1.028347,-0.172600,2.375339,0.343963,33.265839
558,1672.167926,57.486490,3.032592,-0.000161,1.152469,-0.154626,-3.831485,0.327713,33.318094
559,1675.165379,57.541431,3.031905,-0.000294,0.952457,-0.137519,-4.363270,0.311756,33.370296
560,1678.162830,57.585174,3.030842,-0.000413,0.724880,-0.121259,1.148582,0.296100,33.422453
561,1681.160279,57.624515,3.029439,-0.000520,0.784745,-0.105826,2.300703,0.280812,33.474574
562,1684.157722,57.668508,3.027730,-0.000617,0.904573,-0.091200,0.053900,0.265923,33.526657
563,1687.155157,57.715656,3.025745,-0.000703,0.907378,-0.077361,-3.560718,0.251420,33.578698
564,1690.152583,57.758026,3.023516,-0.000779,0.722220,-0.064287,-4.217893,0.237276,33.630699
565,1693.149997,57.789862,3.021077,-0.000844,0.503030,-0.051957,-1.580285,0.223487,33.682665
566,1696.147402,57.813858,3.018464,-0.000895,0.420947,-0.040349,3.197060,0.210081,33.734608
567,1699.144796,57.840023,3.015713,-0.000936,0.586940,-0.029441,5.836559,0.197106,33.786528
568,1702.142180,57.878339,3.012855,-0.000967,0.889813,-0.019213,-1.792438,0.184588,33.838421
569,1705.139555,57.922070,3.009918,-0.000988,0.796868,-0.009641,-5.414701,0.172490,33.890275
570,1708.136920,57.956093,3.006928,-0.001002,0.516286,-0.000703,-0.958929,0.160778,33.942093
571,1711.134276,57.981547,3.003908,-0.001008,0.466620,0.007624,2.573064,0.149486,33.993886
572,1714.131624,58.009152,3.000882,-0.001007,0.599827,0.015363,1.904406,0.138617,34.045656
573,1717.128962,58.042737,2.997872,-0.000997,0.698366,0.022536,0.745760,0.128175,34.097398
574,1720.126293,58.079848,2.994902,-0.000980,0.736930,0.029164,0.111365,0.118151,34.149109
575,1723.123615,58.118079,2.991992,-0.000957,0.742685,0.035269,0.022121,0.108539,34.200786
576,1726.120930,58.156463,2.989158,-0.000930,0.743827,0.040875,0.851920,0.099333,34.252429
577,1729.118237,58.195985,2.986415,-0.000897,0.787794,0.046001,1.242791,0.090533,34.304038
578,1732.115536,58.238266,2.983776,-0.000860,0.851888,0.050670,1.626039,0.082137,34.355610
579,1735.112829,58.284326,2.981253,-0.000820,0.935683,0.054903,2.291992,0.074142,34.407144
580,1738.110115,58.335544,2.978860,-0.000774,1.053699,0.058720,-0.395161,0.066545,34.458635
581,1741.107394,58.389227,2.976612,-0.000723,1.033371,0.062144,0.643667,0.059337,34.510079
582,1744.104667,58.443189,2.974519,-0.000670,1.066453,0.065194,0.898043,0.052507,34.561475
583,1747.101934,58.499134,2.972589,-0.000615,1.112566,0.067890,1.229203,0.046052,34.612824
584,1750.099196,58.557824,2.970829,-0.000557,1.175622,0.070252,2.429954,0.039965,34.664122
585,1753.096451,58.621260,2.969246,-0.000496,1.300145,0.072300,0.593291,0.034243,34.715367
586,1756.093702,58.688588,2.967852,-0.000432,1.330515,0.074053,0.992999,0.028879,34.766555
587,1759.090948,58.757913,2.966651,-0.000367,1.381285,0.075529,1.395704,0.023862,34.817683
588,1762.088188,58.830271,2.965648,-0.000301,1.452559,0.076748,1.451280,0.019186,34.868750
589,1765.085425,58.906242,2.964844,-0.000234,1.526578,0.077727,1.646105,0.014843,34.919752
590,1768.082657,58.986134,2.964242,-0.000167,1.610422,0.078483,1.844159,0.010825,34.970687
591,1771.079886,59.070432,2.963843,-0.000099,1.704224,0.079033,2.803333,0.007125,35.021551
592,1774.077110,59.160604,2.963648,-0.000031,1.846603,0.079395,2.581688,0.003736,35.072341
593,1777.074331,59.257563,2.963660,0.000039,1.977518,0.079585,0.437876,0.000651,35.123050
594,1780.071549,59.358234,2.963884,0.000110,1.999685,0.079618,-0.285515,-0.002139,35.173674
595,1783.068765,59.458930,2.964321,0.000181,1.985256,0.079509,6.830816,-0.004641,35.224212
596,1786.065977,59.567781,2.964970,0.000251,2.329875,0.079275,-0.529661,-0.006863,35.274663
597,1789.063187,59.684428,2.965828,0.000321,2.303204,0.078930,0.967905,-0.008812,35.325017
598,1792.060395,59.801400,2.966898,0.000392,2.351847,0.078487,2.884358,-0.010497,35.375273
599,1795.057601,59.922987,2.968183,0.000464,2.496515,0.077960,2.360051,-0.011922,35.425429
600,1798.054806,60.050898,2.969681,0.000534,2.614640,0.077364,5.873952,-0.013098,35.475481
601,1801.052009,60.188803,2.971390,0.000604,2.907995,0.076710,-2.280436,-0.014032,35.525422
602,1804.049211,60.330861,2.973309,0.000673,2.794374,0.076010,9.943530,-0.014726,35.575246
603,1807.046412,60.482039,2.975434,0.000742,3.288620,0.075278,2.916830,-0.015190,35.624952
604,1810.043613,60.648653,2.977762,0.000809,3.433219,0.074525,-4.039477,-0.015429,35.674526
605,1813.040813,60.813446,2.980293,0.000877,3.233517,0.073763,6.418666,-0.015444,35.723963
606,1816.038013,60.980675,2.983030,0.000946,3.549986,0.073001,3.273852,-0.015248,35.773267
607,1819.035214,61.159164,2.985971,0.001013,3.710943,0.072251,2.698989,-0.014849,35.822432
608,1822.032415,61.344311,2.989113,0.001080,3.843243,0.071524,7.783103,-0.014250,35.871450
609,1825.029616,61.541411,2.992454,0.001145,4.223578,0.070827,2.975538,-0.013458,35.920317
610,1828.026819,61.750649,2.995990,0.001210,4.368501,0.070172,-1.755485,-0.012478,35.969022
611,1831.024023,61.960624,2.999720,0.001274,4.283291,0.069566,-4.507260,-0.011314,36.017561
612,1834.021228,62.162565,3.003642,0.001339,4.065240,0.069019,1.879038,-0.009969,36.065939
613,1837.018435,62.360789,3.007760,0.001404,4.155854,0.068538,-2.560979,-0.008452,36.114162
614,1840.015644,62.557603,3.012073,0.001469,4.032747,0.068132,3.226166,-0.006767,36.162232
615,1843.012856,62.754556,3.016579,0.001533,4.187345,0.067807,-0.894939,-0.004920,36.210152
616,1846.010070,62.953557,3.021276,0.001596,4.144595,0.067572,1.692268,-0.002921,36.257920
617,1849.007286,63.152833,3.026163,0.001659,4.225177,0.067433,-2.348639,-0.000775,36.305538
618,1852.004506,63.350747,3.031242,0.001724,4.113692,0.067397,2.461560,0.001514,36.353006
619,1855.001729,63.548166,3.036515,0.001789,4.230175,0.067468,0.393404,0.003938,36.400327
620,1857.998956,63.748153,3.041985,0.001854,4.248733,0.067654,-3.353540,0.006499,36.447500
621,1860.996186,63.944245,3.047649,0.001919,4.091030,0.067960,-0.772371,0.009191,36.494526
622,1863.993421,64.135201,3.053509,0.001984,4.054818,0.068391,0.226006,0.012009,36.541410
623,1866.990660,64.324992,3.059563,0.002049,4.065382,0.068952,2.199950,0.014948,36.588155
624,1869.987903,64.516857,3.065813,0.002114,4.167916,0.069649,-0.219869,0.018005,36.634762
625,1872.985152,64.710294,3.072259,0.002180,4.157699,0.070485,-3.551834,0.021175,36.681230
626,1875.982405,64.899110,3.078902,0.002245,3.993141,0.071466,-1.511903,0.024450,36.727561
627,1878.979664,65.081972,3.085743,0.002312,3.923294,0.072596,0.923210,0.027827,36.773759
628,1881.976928,65.263695,3.092783,0.002378,3.965825,0.073878,-2.208882,0.031303,36.819828
629,1884.974196,65.443560,3.100025,0.002446,3.864346,0.075316,-3.621832,0.034871,36.865769
630,1887.971469,65.616813,3.107471,0.002514,3.698403,0.076914,-3.759187,0.038522,36.911587
631,1890.968747,65.781903,3.115120,0.002581,3.526610,0.078674,-3.199204,0.042253,36.957286
632,1893.966029,65.939348,3.122970,0.002648,3.380766,0.080600,-1.920542,0.046056,37.002874
633,1896.963314,66.091123,3.131023,0.002716,3.293418,0.082695,-0.308079,0.049928,37.048355
634,1899.960604,66.240253,3.139281,0.002784,3.279438,0.084961,-3.645040,0.053868,37.093733
635,1902.957896,66.384999,3.147741,0.002852,3.114403,0.087399,-3.725094,0.057867,37.139009
636,1905.955192,66.521908,3.156407,0.002921,2.946100,0.090014,-3.170997,0.061917,37.184190
637,1908.952491,66.651525,3.165283,0.002992,2.803118,0.092806,-5.057589,0.066013,37.229281
638,1911.949792,66.772559,3.174372,0.003063,2.575500,0.095777,-2.334761,0.070150,37.274286
639,1914.947095,66.885911,3.183674,0.003134,2.470606,0.098928,-0.833876,0.074326,37.319213
640,1917.944401,66.995884,3.193193,0.003207,2.433205,0.102262,-1.369703,0.078537,37.364065
641,1920.941709,67.103468,3.202936,0.003283,2.371871,0.105779,-3.832447,0.082776,37.408844
642,1923.939018,67.205681,3.212906,0.003358,2.200527,0.109480,1.814539,0.087036,37.453553
643,1926.936329,67.305726,3.223104,0.003435,2.281532,0.113365,-0.107219,0.091320,37.498195
644,1929.933641,67.407319,3.233537,0.003515,2.276753,0.117436,0.386248,0.095617,37.542770
645,1932.930954,67.509036,3.244212,0.003597,2.293944,0.121692,-1.312241,0.099914,37.587278
646,1935.928267,67.609685,3.255134,0.003679,2.235626,0.126132,2.428105,0.104184,37.631720
647,1938.925581,67.711282,3.266306,0.003763,2.343374,0.130755,-1.675965,0.108431,37.676095
648,1941.922895,67.813467,3.277735,0.003850,2.269115,0.135559,-5.694104,0.112659,37.720403
649,1944.920209,67.908287,3.289429,0.003940,2.017189,0.140544,-7.667468,0.116847,37.764646
650,1947.917523,67.989933,3.301396,0.004031,1.678398,0.145707,-8.635556,0.120969,37.808831
651,1950.914836,68.055602,3.313639,0.004125,1.297246,0.151046,7.582315,0.124981,37.852969
652,1953.912148,68.120179,3.326166,0.004221,1.631604,0.156557,2.881728,0.128918,37.897066
653,1956.909459,68.194849,3.338989,0.004321,1.758548,0.162236,-1.735179,0.132812,37.941118
654,1959.906769,68.270550,3.352115,0.004422,1.682196,0.168080,-6.265465,0.136634,37.985120
655,1962.904078,68.338439,3.365548,0.004527,1.406794,0.174086,-10.706614,0.140358,38.029076
656,1965.901384,68.389896,3.379300,0.004634,0.936593,0.180250,2.290556,0.143985,38.072992
657,1968.898689,68.433207,3.393378,0.004744,1.037120,0.186569,-0.569844,0.147538,38.116880
658,1971.895991,68.478146,3.407789,0.004856,1.012127,0.193040,-5.600437,0.150979,38.160739
659,1974.893290,68.517130,3.422544,0.004973,0.766650,0.199658,10.265627,0.154239,38.204571
660,1977.890587,68.560565,3.437655,0.005094,1.216357,0.206415,4.498098,0.157349,38.248378
661,1980.887881,68.618119,3.453135,0.005219,1.413258,0.213303,-1.182748,0.160343,38.292152
662,1983.885172,68.678798,3.468994,0.005346,1.361529,0.220315,-6.777466,0.163187,38.335888
663,1986.882459,68.731825,3.485239,0.005476,1.065360,0.227446,2.655542,0.165853,38.379587
664,1989.879742,68.780878,3.501881,0.005611,1.181321,0.234689,14.055888,0.168357,38.423255
665,1992.877021,68.845802,3.518932,0.005748,1.794615,0.242035,7.571475,0.170730,38.466887
666,1995.874296,68.931210,3.536398,0.005888,2.124612,0.249476,1.166587,0.172963,38.510472
667,1998.871566,69.024794,3.554293,0.006033,2.175391,0.257004,-5.160432,0.175016,38.553999
668,2001.868832,69.114480,3.572630,0.006182,1.951073,0.264612,-11.408203,0.176844,38.597468
669,2004.866093,69.188437,3.591420,0.006336,1.455766,0.272290,0.647889,0.178375,38.640884
670,2007.863348,69.252190,3.610675,0.006491,1.483868,0.280027,-0.836455,0.179585,38.684259
671,2010.860598,69.315707,3.630403,0.006651,1.447620,0.287809,-6.810211,0.180498,38.727594
672,2013.857842,69.372001,3.650617,0.006815,1.152761,0.295624,-12.699590,0.181101,38.770890
673,2016.855080,69.409990,3.671328,0.006982,0.603292,0.303460,19.603321,0.181435,38.814157
674,2019.852312,69.454409,3.692544,0.007152,1.451020,0.311306,14.375774,0.181582,38.857401
675,2022.849538,69.530520,3.714279,0.007327,2.072142,0.319151,9.235989,0.181483,38.900607
676,2025.846757,69.628535,3.736546,0.007506,2.470690,0.326983,4.177745,0.181110,38.943759
677,2028.843968,69.738867,3.759354,0.007688,2.650695,0.334786,-0.172429,0.180441,38.986846
678,2031.841173,69.852732,3.782711,0.007872,2.643277,0.342548,-5.101117,0.179434,39.029863
679,2034.838370,69.961551,3.806630,0.008061,2.424194,0.350255,-9.646220,0.178049,39.072811
680,2037.835559,70.056643,3.831121,0.008254,2.010515,0.357890,7.765263,0.176650,39.115696
681,2040.832741,70.149873,3.856194,0.008449,2.343094,0.365456,2.344047,0.175258,39.158525
682,2043.829914,70.252229,3.881856,0.008647,2.443347,0.372951,0.236516,0.173517,39.201294
683,2046.827079,70.356790,3.908118,0.008848,2.453447,0.380362,-5.165937,0.171397,39.244000
684,2049.824235,70.456716,3.934992,0.009054,2.233154,0.387671,8.155981,0.168657,39.286643
685,2052.821382,70.559206,3.962486,0.009261,2.580463,0.394853,2.523846,0.165313,39.329226
686,2055.818520,70.671204,3.990604,0.009471,2.687773,0.401881,-3.037140,0.161514,39.371745
687,2058.815649,70.782565,4.019358,0.009684,2.558844,0.408738,-8.524746,0.157218,39.414195
688,2061.812768,70.883369,4.048764,0.009906,2.197506,0.415402,-13.935585,0.152378,39.456582
689,2064.809878,70.963909,4.078861,0.010146,1.607567,0.421852,9.446069,0.146832,39.498916
690,2067.806980,71.040341,4.109722,0.010415,2.007042,0.428062,4.031247,0.140615,39.541206
691,2070.804080,71.128719,4.141435,0.010713,2.177331,0.434002,-1.307934,0.133836,39.583448
692,2073.801183,71.219418,4.174090,0.011041,2.122149,0.439648,-6.570938,0.126460,39.625638
693,2076.798296,71.303011,4.207776,0.011399,1.845249,0.444977,-11.485383,0.118446,39.667778
694,2079.795423,71.370513,4.242584,0.011787,1.361750,0.449964,9.312419,0.109719,39.709875
695,2082.792571,71.436028,4.278601,0.012204,1.753443,0.454579,4.555563,0.100291,39.751937
696,2085.789745,71.513731,4.315915,0.012650,1.944871,0.458793,-0.119116,0.090186,39.793957
697,2088.786951,71.595263,4.354615,0.013125,1.939871,0.462579,-0.124724,0.079371,39.835933
698,2091.784195,71.676492,4.394786,0.013628,1.934641,0.465907,-1.700192,0.067835,39.877863
699,2094.781483,71.756033,4.436517,0.014162,1.863429,0.468748,0.123576,0.055588,39.919748
700,2097.778821,71.834110,4.479898,0.014725,1.868599,0.471074,-4.732542,0.042602,39.961589
701,2100.776214,71.908081,4.525013,0.015316,1.670784,0.472854,-4.868987,0.028847,40.003388
702,2103.773669,71.973608,4.571946,0.015933,1.467452,0.474059,4.281596,0.014383,40.045149
703,2106.771192,72.038565,4.620756,0.016559,1.646101,0.474659,-1.182984,-0.000823,40.086874
704,2109.768790,72.106151,4.671380,0.017127,1.596790,0.474625,-1.289430,-0.016882,40.128557
705,2112.766463,72.171516,4.723483,0.017537,1.543105,0.473922,-6.681701,-0.033818,40.170192
706,2115.764200,72.229908,4.776472,0.017722,1.265251,0.472516,1.080418,-0.051564,40.211776
707,2118.761979,72.283394,4.829634,0.017666,1.310129,0.470374,-4.698410,-0.070144,40.253313
708,2121.759772,72.333707,4.882243,0.017367,1.115192,0.467464,0.830049,-0.089828,40.294803
709,2124.757558,72.380640,4.933566,0.016823,1.149593,0.463741,0.125255,-0.110612,40.336248
710,2127.755311,72.428341,4.982870,0.016034,1.154779,0.459161,-5.852685,-0.132343,40.377649
711,2130.753012,72.471093,5.029427,0.015002,0.912733,0.453688,1.486367,-0.154973,40.419005
712,2133.750640,72.510072,5.072503,0.013723,0.974143,0.447285,-5.104334,-0.178524,40.460320
713,2136.748178,72.545931,5.111363,0.012199,0.763462,0.439917,2.343401,-0.203261,40.501595
714,2139.745613,72.579407,5.145275,0.010427,0.860097,0.431535,-4.032495,-0.229223,40.542832
715,2142.742934,72.611419,5.173502,0.008408,0.693963,0.422091,2.476135,-0.256365,40.584031
716,2145.740137,72.642083,5.195313,0.006142,0.795888,0.411538,-4.892570,-0.284722,40.625194
717,2148.737219,72.670677,5.209972,0.003627,0.594671,0.399829,6.608162,-0.314227,40.666321
718,2151.734185,72.700694,5.216741,0.000866,0.866222,0.386916,0.528014,-0.344878,40.707414
719,2154.731045,72.736705,5.214931,-0.002108,0.887902,0.372756,-0.252437,-0.376269,40.748473
720,2157.727814,72.772925,5.204036,-0.005204,0.877544,0.357317,0.421905,-0.407570,40.789504
721,2160.724516,72.809269,5.183845,-0.008321,0.894847,0.340602,-6.478656,-0.438345,40.830516
722,2163.721171,72.840510,5.154383,-0.011409,0.629243,0.322631,-13.315907,-0.468445,40.871512
723,2166.717802,72.855116,5.115750,-0.014461,0.083431,0.303430,3.065036,-0.497698,40.912502
724,2169.714428,72.861111,5.068049,-0.017477,0.209073,0.283028,-3.527194,-0.526207,40.953494
725,2172.711068,72.866718,5.011385,-0.020457,0.064472,0.261456,14.773183,-0.553955,40.994490
726,2175.707737,72.881779,4.945862,-0.023402,0.670173,0.238744,8.375950,-0.581116,41.035490
727,2178.704452,72.916290,4.871578,-0.026313,1.013541,0.214921,2.060979,-0.607867,41.076485
728,2181.701226,72.959557,4.788626,-0.029191,1.098003,0.190010,-4.168032,-0.634153,41.117466
729,2184.698074,73.001042,4.697104,-0.032035,0.927249,0.164030,2.416625,-0.660054,41.158434
730,2187.695006,73.041045,4.597103,-0.034848,1.026224,0.136997,-2.016601,-0.685615,41.199389
731,2190.692033,73.081372,4.488713,-0.037630,0.943656,0.108925,-8.005039,-0.710659,41.240333
732,2193.689163,73.113294,4.372023,-0.040379,0.615972,0.079835,0.585265,-0.734441,41.281268
733,2196.686406,73.138997,4.247124,-0.043096,0.639928,0.049773,-0.436575,-0.757136,41.322199
734,2199.683768,73.164823,4.114113,-0.045770,0.622059,0.018784,-6.142502,-0.779348,41.363129
735,2202.681254,73.185140,3.973188,-0.048330,0.370623,-0.013118,-2.266100,-0.801216,41.404063
736,2205.678868,73.198417,3.824865,-0.050632,0.277828,-0.045927,0.335201,-0.822531,41.445012
737,2208.676609,73.210081,3.670082,-0.052559,0.291562,-0.079628,3.094310,-0.842838,41.485984
738,2211.674461,73.224633,3.510031,-0.054071,0.418409,-0.114179,6.969734,-0.862171,41.526978
739,2214.672403,73.247654,3.345972,-0.055163,0.704240,-0.149537,1.935654,-0.880859,41.567988
740,2217.670405,73.278169,3.179169,-0.055836,0.783638,-0.185668,-3.015392,-0.899171,41.609007
741,2220.668433,73.307778,3.010887,-0.056091,0.659939,-0.222555,-0.919681,-0.917467,41.650029
742,2223.666449,73.334079,2.842395,-0.055928,0.622209,-0.260194,-5.617543,-0.935721,41.691054
743,2226.664415,73.354878,2.674961,-0.055346,0.391741,-0.298583,-0.263838,-0.953862,41.732080
744,2229.662294,73.370728,2.509851,-0.054348,0.380916,-0.337719,0.702867,-0.971736,41.773109
745,2232.660051,73.386949,2.348333,-0.052932,0.409754,-0.377588,7.596949,-0.989765,41.814138
746,2235.657653,73.410152,2.191676,-0.051097,0.721420,-0.418193,3.514849,-1.008267,41.855163
747,2238.655075,73.442696,2.041148,-0.048845,0.865576,-0.459546,-0.688620,-1.026377,41.896177
748,2241.652299,73.477603,1.898013,-0.046178,0.837346,-0.501623,-4.811967,-1.043969,41.937173
749,2244.649316,73.507875,1.763529,-0.043099,0.640163,-0.544402,-8.854360,-1.060940,41.978150
750,2247.646127,73.526669,1.638862,-0.039680,0.277487,-0.587859,10.751464,-1.076695,42.019111
751,2250.642747,73.547041,1.524787,-0.036108,0.717683,-0.631942,6.957705,-1.091431,42.060053
752,2253.639207,73.582229,1.421454,-0.032586,1.002362,-0.676598,3.243860,-1.105638,42.100969
753,2256.635551,73.625918,1.328536,-0.029210,1.134975,-0.721798,-0.391092,-1.119162,42.141850
754,2259.631824,73.671950,1.245555,-0.025994,1.119001,-0.767511,0.317355,-1.131924,42.182696
755,2262.628064,73.717882,1.172021,-0.022938,1.131952,-0.813705,-3.157852,-1.143881,42.223506
756,2265.624306,73.761414,1.107444,-0.020045,1.003184,-0.860350,-6.303790,-1.154898,42.264284
757,2268.620582,73.797059,1.051331,-0.017313,0.746316,-0.907410,-9.604602,-1.164852,42.305032
758,2271.616916,73.819488,1.003191,-0.014745,0.355161,-0.954849,2.584067,-1.173868,42.345758
759,2274.613333,73.836088,0.962533,-0.012339,0.460360,-1.002638,-0.587586,-1.182115,42.386468
760,2277.609849,73.854337,0.928864,-0.010096,0.436447,-1.050746,-3.678507,-1.189348,42.427165
761,2280.606481,73.869049,0.901692,-0.008016,0.286793,-1.099133,8.844344,-1.195415,42.467848
762,2283.603239,73.888028,0.880526,-0.006100,0.646510,-1.147753,5.954909,-1.200446,42.508520
763,2286.600132,73.919234,0.864875,-0.004346,0.888608,-1.196558,3.146383,-1.204474,42.549176
764,2289.597164,73.957938,0.854248,-0.002756,1.016457,-1.245500,0.417704,-1.207372,42.589809
765,2292.594337,73.999560,0.848154,-0.001328,1.033420,-1.294530,-0.655430,-1.209023,42.630418
766,2295.591651,74.040961,0.846107,-0.000062,1.006819,-1.343598,-3.224887,-1.209330,42.671003
767,2298.589102,74.079146,0.847618,0.001041,0.876014,-1.392650,-4.857346,-1.208177,42.711564
768,2301.586684,74.110669,0.852198,0.001982,0.679095,-1.441630,-7.266558,-1.205455,42.752105
769,2304.584388,74.132222,0.859362,0.002761,0.384623,-1.490480,9.077923,-1.201088,42.792629
770,2307.582203,74.155253,0.868619,0.003376,0.752388,-1.539138,6.809644,-1.195293,42.833141
771,2310.580118,74.191304,0.879480,0.003830,1.028141,-1.587541,4.622062,-1.188071,42.873635
772,2313.578118,74.236699,0.891463,0.004123,1.215199,-1.635623,2.514460,-1.179293,42.914106
773,2316.576186,74.287901,0.904080,0.004253,1.316890,-1.683317,0.487809,-1.168832,42.954549
774,2319.574306,74.341518,0.916848,0.004223,1.336604,-1.730553,1.349442,-1.156574,42.994962
775,2322.572457,74.396593,0.929285,0.004033,1.391097,-1.777257,-0.516601,-1.142442,43.035343
776,2325.570621,74.452303,0.940914,0.003685,1.370252,-1.823354,-2.305952,-1.126328,43.075693
777,2328.568776,74.505675,0.951254,0.003175,1.277280,-1.868766,-4.016316,-1.108108,43.116011
778,2331.566900,74.553876,0.959825,0.002507,1.115466,-1.913411,-5.648062,-1.087663,43.156300
779,2334.564971,74.594210,0.966153,0.001681,0.888057,-1.957203,-7.200462,-1.064877,43.196564
780,2337.562965,74.624117,0.969758,0.000695,0.598294,-2.000057,-8.671960,-1.039626,43.236806
781,2340.560860,74.641168,0.970178,-0.000438,0.249439,-2.041879,-10.061160,-1.011789,43.277034
782,2343.558631,74.643063,0.967010,-0.001687,-0.155236,-2.082574,-11.367790,-0.981247,43.317255
783,2346.556259,74.627622,0.959984,-0.003002,-0.612501,-2.122045,-12.590471,-0.947893,43.357480
784,2349.553741,74.592783,0.948950,-0.004354,-1.119117,-2.160186,-13.727711,-0.911622,43.397718
785,2352.551086,74.536598,0.933815,-0.005734,-1.671832,-2.196890,-14.778204,-0.872326,43.437981
786,2355.548304,74.457223,0.914490,-0.007145,-2.267386,-2.232045,-15.740600,-0.829892,43.478280
787,2358.545408,74.352922,0.890884,-0.008586,-2.902513,-2.265530,-16.613573,-0.784209,43.518630
788,2361.542409,74.222053,0.862905,-0.010057,-3.573931,-2.297223,-17.395792,-0.735168,43.559044
789,2364.539317,74.063070,0.830465,-0.011557,-4.278345,-2.326993,-18.086031,-0.682656,43.599537
790,2367.536144,73.874518,0.793476,-0.013088,-5.012442,-2.354701,-18.683047,-0.626562,43.640126
791,2370.532902,73.655024,0.751846,-0.014648,-5.772884,-2.380204,-19.185697,-0.566777,43.680828
792,2373.529601,73.403301,0.705486,-0.016238,-6.556306,-2.403347,-19.592944,-0.503189,43.721662
793,2376.526254,73.118140,0.654307,-0.017858,-7.359311,-2.423970,-19.903819,-0.435686,43.762646
794,2379.522870,72.798407,0.598216,-0.019509,-8.178464,-2.441901,-20.117475,-0.364159,43.803802
795,2382.519463,72.443044,0.537119,-0.021191,-9.010287,-2.456958,-20.233178,-0.288495,43.845150
796,2385.516043,72.051065,0.470924,-0.022903,-9.851256,-2.468949,-20.250358,-0.208583,43.886714
797,2388.512621,71.621555,0.399544,-0.024645,-10.697789,-2.477669,-20.168563,-0.124311,43.928518
798,2391.509209,71.153672,0.322881,-0.026418,-11.546243,-2.482898,-19.987501,-0.035565,43.970586
799,2394.505819,70.646645,0.240843,-0.028223,-12.392907,-2.484405,-19.707048,0.057766,44.012945
800,2397.502462,70.099774,0.153339,-0.030056,-13.233993,-2.481939,-19.327264,0.155794,44.055625
801,2400.499149,69.512438,0.060279,-0.031920,-14.065624,-2.475236,-18.848381,0.258633,44.098654
802,2403.495892,68.884090,-0.038429,-0.033814,-14.883832,-2.464009,-18.270833,0.366396,44.142064
803,2406.492702,68.214270,-0.142874,-0.035736,-15.684540,-2.447951,-17.595257,0.479198,44.185888
804,2409.489592,67.502606,-0.253139,-0.037686,-16.463555,-2.426735,-16.822496,0.597154,44.230162
805,2412.486572,66.748821,-0.369313,-0.039664,-17.216553,-2.400006,-15.953611,0.720382,44.274924
806,2415.483655,65.952748,-0.491479,-0.041669,-17.939069,-2.367381,-14.989895,0.849001,44.320212
807,2418.480851,65.114337,-0.619711,-0.043697,-18.626475,-2.328447,-13.932855,0.983134,44.366070
808,2421.478173,64.233673,-0.754079,-0.045746,-19.273969,-2.282759,-12.784241,1.122907,44.412543
809,2424.475633,63.310992,-0.894649,-0.047816,-19.876556,-2.229830,-11.546042,1.268455,44.459678
810,2427.473242,62.346706,-1.041473,-0.049899,-20.429019,-2.169136,-10.220461,1.419910,44.507526
811,2430.471011,61.341429,-1.194590,-0.051994,-20.925908,-2.100105,-8.809943,1.577430,44.556143
812,2433.468953,60.296012,-1.354027,-0.054092,-21.361501,-2.022111,-7.317145,1.741202,44.605587
813,2436.467080,59.211592,-1.519763,-0.056170,-21.729783,-1.934474,-5.744942,1.911431,44.655918
814,2439.465400,58.089642,-1.691679,-0.058189,-22.024408,-1.836448,-4.096241,2.088336,44.707202
815,2442.463898,56.932027,-1.869548,-0.060118,-22.238666,-1.727215,-2.373995,2.272166,44.759509
816,2445.462524,55.741070,-2.053060,-0.061935,-22.365441,-1.605879,-0.581161,2.463211,44.812910
817,2448.461220,54.519632,-2.241858,-0.063626,-22.397157,-1.471451,1.279369,2.661839,44.867484
818,2451.459925,53.271232,-2.435527,-0.065169,-22.325732,-1.322846,3.204958,2.868481,44.923312
819,2454.458580,52.000165,-2.633590,-0.066543,-22.142513,-1.158862,5.193453,3.083697,44.980479
820,2457.457126,50.711662,-2.835490,-0.067716,-21.838208,-0.978176,7.243425,3.308173,45.039073
821,2460.455501,49.412067,-3.040567,-0.068654,-21.402810,-0.779324,9.354522,3.542762,45.099183
822,2463.453647,48.109048,-3.248049,-0.069314,-20.825514,-0.560689,11.528030,3.788570,45.160896
823,2466.451504,46.811857,-3.457019,-0.069643,-20.094624,-0.320490,-5.605578,2.470290,45.224297
824,2469.449011,45.490060,-3.666455,-0.069651,-20.460029,-0.159461,-2.821181,2.763956,45.289483
825,2472.446110,44.109914,-3.875440,-0.069350,-20.649457,0.026124,0.024167,3.066851,45.356628
