y,x
-56899.143492,7428.916721
-56995.756721,7454.664003
-57092.369951,7480.411285
-57188.98318,7506.158566
-57285.59641,7531.905848
-57382.209639,7557.65313
-57478.822869,7583.400411
-57575.436098,7609.147693
-57672.049328,7634.894974
-57768.662557,7660.642256
-57865.275787,7686.389538
-57961.889016,7712.136819
-58058.502246,7737.884101
-58155.115475,7763.631382
-58251.728705,7789.378664
-58348.341934,7815.125946
-58444.955163,7840.873227
-58541.568393,7866.620509
-58636.930652,7896.645398
-58732.292911,7926.670288
-58827.655171,7956.695177
-58923.01743,7986.720066
-59018.379689,8016.744956
-59113.741948,8046.769845
-59209.104207,8076.794734
-59304.466467,8106.819624
-59399.828726,8136.844513
-59495.190985,8166.869402
-59590.553244,8196.894292
-59685.915503,8226.919181
-59781.277763,8256.944071
-59876.640022,8286.96896
-59972.002281,8316.993849
-60067.36454,8347.018739
-60162.726799,8377.043628
-60258.089059,8407.068517
-60353.451318,8437.093407
-60448.813577,8467.118296
-60544.175836,8497.143186
-60639.538096,8527.168075
-60734.900355,8557.192964
-60830.262614,8587.217854
-60925.624873,8617.242743
-61020.987132,8647.267632
-61116.349392,8677.292522
-61211.711651,8707.317411
-61307.07391,8737.342301
-61402.436169,8767.36719
-61497.798428,8797.392079
-61593.160688,8827.416969
-61688.522947,8857.441858
-61783.885206,8887.466747
-61879.247465,8917.491637
-61974.609724,8947.516526
-62069.971984,8977.541415
-62165.334243,9007.566305
-62260.696502,9037.591194
-62354.800218,9071.356078
-62448.903933,9105.120962
-62543.007649,9138.885846
-62637.111364,9172.65073
-62731.21508,9206.415614
-62825.318795,9240.180498
-62919.422511,9273.945383
-63013.526226,9307.710267
-63107.629942,9341.475151
-63201.733657,9375.240035
-63295.837373,9409.004919
-63389.941088,9442.769803
-63484.044804,9476.534687
-63578.148519,9510.299571
-63672.252235,9544.064455
-63766.35595,9577.829339
-63860.459666,9611.594223
-63954.563381,9645.359107
-64048.667097,9679.123991
-64142.770812,9712.888875
-64236.874528,9746.653759
-64330.978243,9780.418643
-64425.081959,9814.183527
-64519.185674,9847.948411
-64613.28939,9881.713295
-64707.393105,9915.478179
-64801.496821,9949.243063
-64895.600536,9983.007948
-64989.704252,10016.772832
-65082.303909,10054.435127
-65174.903566,10092.097422
-65267.503223,10129.759718
-65360.10288,10167.422013
-65452.702537,10205.084309
-65545.302194,10242.746604
-65637.901851,10280.408899
-65730.501508,10318.071195
-65823.101165,10355.73349
-65915.700822,10393.395786
-66008.300478,10431.058081
-66100.900135,10468.720376
-66193.499792,10506.382672
-66286.099449,10544.044967
-66378.699106,10581.707263
-66471.298763,10619.369558
-66563.89842,10657.031853
-66656.498077,10694.694149
-66749.097734,10732.356444
-66841.697391,10770.01874
-66934.297048,10807.681035
-67026.896705,10845.34333
-67119.496362,10883.005626
-67212.096019,10920.667921
-67304.695676,10958.330216
-67397.295333,10995.992512
-67489.89499,11033.654807
-67582.494647,11071.317103
-67675.094304,11108.979398
-67767.693961,11146.641693
-67860.293618,11184.303989
-67952.893275,11221.966284
-68045.492932,11259.62858
-68138.092589,11297.290875
-68230.692246,11334.95317
-68323.291903,11372.615466
-68415.89156,11410.277761
-68508.491217,11447.940057
-68601.090874,11485.602352
-68693.690531,11523.264647
-68786.290188,11560.926943
-68878.889845,11598.589238
-68971.489502,11636.251534
-69064.089159,11673.913829
-69156.688816,11711.576124
-69249.288473,11749.23842
-69340.924357,11789.15335
-69432.560241,11829.06828
-69524.196125,11868.983209
-69615.832009,11908.898139
-69707.467893,11948.813069
-69799.103777,11988.727999
-69890.739661,12028.642929
-69982.375545,12068.557858
-70074.011429,12108.472788
-70165.647313,12148.387718
-70257.283197,12188.302648
-70348.919081,12228.217578
-70440.554965,12268.132508
-70532.190849,12308.047437
-70623.826733,12347.962367
-70715.462617,12387.877297
-70807.098501,12427.792227
-70898.734385,12467.707157
-70990.370269,12507.622087
-71082.006153,12547.537016
-71172.819978,12589.262666
-71263.633802,12630.988315
-71354.447627,12672.713964
-71445.261451,12714.439613
-71536.075275,12756.165262
-71626.8891,12797.890912
-71717.702924,12839.616561
-71808.516749,12881.34221
-71899.330573,12923.067859
-71990.144397,12964.793508
-72080.958222,13006.519158
-72171.772046,13048.244807
-72262.585871,13089.970456
-72353.399695,13131.696105
-72444.213519,13173.421754
-72535.027344,13215.147404
-72625.841168,13256.873053
-72716.654993,13298.598702
-72807.468817,13340.324351
-72898.282641,13382.05
-72989.096466,13423.77565
-73079.498664,13466.364908
-73169.900863,13508.954167
-73260.303061,13551.543425
-73350.70526,13594.132683
-73441.107458,13636.721942
-73531.509657,13679.3112
-73621.911855,13721.900459
-73712.314054,13764.489717
-73802.716252,13807.078976
-73893.11845,13849.668234
-73983.520649,13892.257493
-74073.922847,13934.846751
-74164.325046,13977.43601
-74254.727244,14020.025268
-74345.129443,14062.614527
-74435.531641,14105.203785
-74525.93384,14147.793044
-74616.336038,14190.382302
-74706.738237,14232.971561
-74797.140435,14275.560819
-74887.542634,14318.150077
-74977.944832,14360.739336
-75068.34703,14403.328594
-75158.749229,14445.917853
-75249.151427,14488.507111
-75339.106664,14532.021846
-75429.061901,14575.536581
-75519.017137,14619.051316
-75608.972374,14662.566051
-75698.927611,14706.080786
-75788.882847,14749.595521
-75878.838084,14793.110256
-75968.793321,14836.624991
-76058.748558,14880.139725
-76148.703794,14923.65446
-76238.659031,14967.169195
-76328.614268,15010.68393
-76418.569504,15054.198665
-76508.524741,15097.7134
-76598.479978,15141.228135
-76688.435214,15184.74287
-76778.390451,15228.257605
-76868.345688,15271.77234
-76958.300924,15315.287074
-77048.256161,15358.801809
-77138.211398,15402.316544
-77228.166634,15445.831279
-77318.121871,15489.346014
-77408.077108,15532.860749
-77498.032344,15576.375484
-77587.987581,15619.890219
-77677.942818,15663.404954
-77767.998442,15706.720295
-77858.054066,15750.035637
-77948.10969,15793.350979
-78038.165314,15836.666321
-78128.220938,15879.981663
-78218.276562,15923.297004
-78308.332187,15966.612346
-78398.387811,16009.927688
-78488.443435,16053.24303
-78578.499059,16096.558371
-78668.554683,16139.873713
-78758.610307,16183.189055
-78848.665931,16226.504397
-78938.721555,16269.819739
-79028.777179,16313.13508
-79118.832804,16356.450422
-79208.888428,16399.765764
-79298.944052,16443.081106
-79388.999676,16486.396447
-79479.0553,16529.711789
-79569.110924,16573.027131
-79659.166548,16616.342473
-79749.222172,16659.657815
-79839.277797,16702.973156
-79929.333421,16746.288498
-80019.389045,16789.60384
-80109.444669,16832.919182
-80199.500293,16876.234523
-80289.555917,16919.549865
-80379.611541,16962.865207
-80469.667165,17006.180549
-80559.72279,17049.495891
-80649.778414,17092.811232
-80740.400828,17134.963602
-80831.023242,17177.115973
-80921.645657,17219.268343
-81012.268071,17261.420713
-81102.890485,17303.573083
-81193.5129,17345.725453
-81284.135314,17387.877823
-81374.757729,17430.030193
-81465.380143,17472.182563
-81556.002557,17514.334933
-81646.624972,17556.487303
-81737.247386,17598.639673
-81827.8698,17640.792043
-81918.492215,17682.944413
-82009.114629,17725.096783
-82099.737043,17767.249153
-82190.359458,17809.401523
-82280.981872,17851.553893
-82371.604287,17893.706263
-82462.226701,17935.858634
-82552.849115,17978.011004
-82643.47153,18020.163374
-82734.093944,18062.315744
-82824.716358,18104.468114
-82915.338773,18146.620484
-83005.961187,18188.772854
-83096.583602,18230.925224
-83187.206016,18273.077594
-83277.82843,18315.229964
-83368.450845,18357.382334
-83460.434921,18396.528856
-83552.418997,18435.675378
-83644.403073,18474.8219
-83736.387148,18513.968422
-83828.371224,18553.114943
-83920.3553,18592.261465
-84012.339376,18631.407987
-84104.323452,18670.554509
-84196.307528,18709.701031
-84288.291604,18748.847553
-84380.27568,18787.994074
-84472.259756,18827.140596
-84564.243832,18866.287118
-84656.227908,18905.43364
-84748.211984,18944.580162
-84840.19606,18983.726684
-84932.180136,19022.873205
-85024.164212,19062.019727
-85116.148288,19101.166249
-85208.132364,19140.312771
-85300.11644,19179.459293
-85392.100516,19218.605815
-85484.084592,19257.752337
-85576.068668,19296.898858
-85668.052744,19336.04538
-85760.03682,19375.191902
-85852.020896,19414.338424
-85944.004972,19453.484946
-86038.126319,19487.216595
-86132.247667,19520.948244
-86226.369014,19554.679894
-86320.490362,19588.411543
-86414.611709,19622.143192
-86508.733057,19655.874842
-86602.854404,19689.606491
-86696.975752,19723.33814
-86791.0971,19757.06979
-86885.218447,19790.801439
-86979.339795,19824.533088
-87073.461142,19858.264738
-87167.58249,19891.996387
-87261.703837,19925.728036
-87355.825185,19959.459686
-87449.946532,19993.191335
-87544.06788,20026.922984
-87638.189227,20060.654634
-87732.310575,20094.386283
-87828.4691,20121.809724
-87924.627625,20149.233166
-88020.78615,20176.656607
-88116.944674,20204.080049
-88213.103199,20231.50349
-88309.261724,20258.926931
-88405.420249,20286.350373
-88501.578774,20313.773814
-88597.737299,20341.197256
-88693.895824,20368.620697
-88790.054348,20396.044138
-88886.212873,20423.46758
-88982.371398,20450.891021
-89078.529923,20478.314463
-89174.688448,20505.737904
-89270.846973,20533.161345
-89367.005498,20560.584787
-89463.164022,20588.008228
-89559.322547,20615.43167
-89655.481072,20642.855111
-89751.639597,20670.278552
-89851.548069,20674.502204
-89951.456541,20678.725855
-90051.365013,20682.949507
-90151.273485,20687.173158
-90251.181957,20691.39681
-90351.090429,20695.620461
-90450.998901,20699.844113
-90550.907373,20704.067764
-90650.815845,20708.291416
-90750.724317,20712.515067
-90850.63279,20716.738718
-90950.541262,20720.96237
-91050.449734,20725.186021
-91150.358206,20729.409673
-91250.266678,20733.633324
-91350.17515,20737.856976
-91450.083622,20742.080627
-91549.992094,20746.304279
-91649.900566,20750.52793
-91744.087327,20716.931521
-91838.274089,20683.335111
-91932.46085,20649.738702
-92026.647612,20616.142293
-92120.834373,20582.545883
-92215.021135,20548.949474
-92280.379103,20473.26374
-92345.737071,20397.578006
-92411.095039,20321.892273
-92476.453008,20246.206539
-92541.810976,20170.520805
-92607.168944,20094.835071
-92641.040671,20000.746253
-92674.912397,19906.657435
-92708.784124,19812.568616
-92742.65585,19718.479798
-92776.527577,19624.39098
-92810.399303,19530.302161
-92844.27103,19436.213343
-92878.142756,19342.124525
-92886.127103,19242.443783
-92894.11145,19142.763042
-92902.095797,19043.082301
-92910.080143,18943.401559
-92918.06449,18843.720818
-92926.048837,18744.040077
-92934.033183,18644.359335
-92942.01753,18544.678594
-92950.001877,18444.997852
-92957.986224,18345.317111
-92934.836145,18248.03364
-92911.686065,18150.750168
-92888.535986,18053.466697
-92865.385907,17956.183226
-92842.235828,17858.899754
-92819.085749,17761.616283
-92764.424926,17677.877438
-92709.764103,17594.138592
-92655.103281,17510.399747
-92600.442458,17426.660902
-92545.781635,17342.922057
-92491.120812,17259.183212
-92436.45999,17175.444366
-92357.975046,17113.475716
-92279.490103,17051.507065
-92201.00516,16989.538414
-92122.520216,16927.569764
-92044.035273,16865.601113
-91965.55033,16803.632463
-91887.065386,16741.663812
-91808.580443,16679.695161
-91711.390778,16656.154367
-91614.201113,16632.613572
-91517.011448,16609.072778
-91419.821783,16585.531984
-91320.206231,16576.771749
-91220.590678,16568.011514
-91120.975126,16559.251279
-91021.359573,16550.491044
-90921.744021,16541.730809
-90822.128469,16532.970574
-90722.512916,16524.210339
-90622.897364,16515.450104
-90525.86262,16491.278675
-90428.827876,16467.107246
-90331.793132,16442.935816
-90234.758388,16418.764387
-90137.723645,16394.592958
-90040.688901,16370.421529
-89943.654157,16346.2501
-89854.407001,16301.139735
-89765.159844,16256.029369
-89675.912688,16210.919003
-89586.665532,16165.808637
-89497.418376,16120.698271
-89408.17122,16075.587906
-89318.924063,16030.47754
-89229.676907,15985.367174
-89140.429751,15940.256808
-89051.182595,15895.146442
-88961.935438,15850.036077
-88872.688282,15804.925711
-88783.441126,15759.815345
-88714.226879,15687.639255
-88645.012633,15615.463165
-88575.798386,15543.287075
-88506.584139,15471.110985
-88437.369893,15398.934894
-88368.155646,15326.758804
-88298.941399,15254.582714
-88229.727152,15182.406624
-88160.512906,15110.230534
-88091.298659,15038.054444
-88022.084412,14965.878354
-87952.870166,14893.702264
-87883.655919,14821.526173
-87814.441672,14749.350083
-87745.227425,14677.173993
-87697.025711,14589.557815
-87648.823997,14501.941636
-87600.622282,14414.325458
-87552.420568,14326.709279
-87504.218854,14239.093101
-87456.01714,14151.476922
-87407.815425,14063.860744
-87359.613711,13976.244565
-87311.411997,13888.628387
-87285.324163,13792.091218
-87259.23633,13695.554049
-87233.148497,13599.01688
-87207.060663,13502.479712
-87180.97283,13405.942543
-87154.884997,13309.405374
-87146.309551,13209.773744
-87137.734105,13110.142114
-87129.158659,13010.510484
-87120.583214,12910.878854
-87112.007768,12811.247223
-87103.432322,12711.615593
-87094.856876,12611.983963
-87086.28143,12512.352333
-87077.705985,12412.720703
-87069.130539,12313.089073
-87060.555093,12213.457443
-87051.979647,12113.825812
-87043.404201,12014.194182
-87034.828756,11914.562552
-87030.391794,11814.661034
-87025.954833,11714.759515
-87021.517872,11614.857997
-87017.080911,11514.956479
-87012.64395,11415.05496
-87008.206988,11315.153442
-87003.770027,11215.251923
-86999.333066,11115.350405
-86994.896105,11015.448887
-86990.459143,10915.547368
-86986.022182,10815.64585
-86981.585221,10715.744332
-86977.14826,10615.842813
-86972.711299,10515.941295
-86968.274337,10416.039776
-86963.837376,10316.138258
-86959.400415,10216.23674
-86954.963454,10116.335221
-86950.526493,10016.433703
-86946.089531,9916.532185
-86941.65257,9816.630666
-86937.215609,9716.729148
-86932.778648,9616.827629
-86928.341686,9516.926111
-86917.191048,9417.549739
-86906.040411,9318.173367
-86894.889773,9218.796996
-86883.739135,9119.420624
-86872.588497,9020.044252
-86861.437859,8920.66788
-86850.287221,8821.291508
-86839.136583,8721.915137
-86827.985945,8622.538765
-86816.835307,8523.162393
-86805.684669,8423.786021
-86794.534031,8324.409649
-86783.383393,8225.033278
-86772.232755,8125.656906
-86761.082117,8026.280534
-86749.931479,7926.904162
-86738.780841,7827.52779
-86727.630203,7728.151419
-86716.479565,7628.775047
-86705.328927,7529.398675
-86694.178289,7430.022303
-86683.027651,7330.645931
-86665.356277,7232.219702
-86647.684904,7133.793473
-86630.01353,7035.367245
-86612.342156,6936.941016
-86594.670782,6838.514787
-86576.999408,6740.088558
-86559.328034,6641.662329
-86541.65666,6543.2361
-86523.985286,6444.809871
-86506.313912,6346.383642
-86488.642538,6247.957413
-86470.971164,6149.531184
-86453.29979,6051.104955
-86435.628417,5952.678726
-86417.957043,5854.252497
-86400.285669,5755.826268
-86382.614295,5657.400039
-86364.942921,5558.97381
-86347.271547,5460.547582
-86329.600173,5362.121353
-86311.928799,5263.695124
-86294.257425,5165.268895
-86276.586051,5066.842666
-86254.328325,4969.351161
-86232.070599,4871.859655
-86209.812872,4774.36815
-86187.555146,4676.876645
-86165.29742,4579.385139
-86143.039694,4481.893634
-86120.781967,4384.402129
-86098.524241,4286.910624
-86076.266515,4189.419118
-86054.008788,4091.927613
-86031.751062,3994.436108
-86009.493336,3896.944602
-85987.235609,3799.453097
-85964.977883,3701.961592
-85942.720157,3604.470087
-85920.462431,3506.978581
-85898.204704,3409.487076
-85875.946978,3311.995571
-85853.689252,3214.504065
-85831.431525,3117.01256
-85809.173799,3019.521055
-85781.157231,2923.525889
-85753.140662,2827.530723
-85725.124094,2731.535558
-85697.107526,2635.540392
-85669.090957,2539.545226
-85641.074389,2443.55006
-85613.057821,2347.554895
-85585.041252,2251.559729
-85557.024684,2155.564563
-85529.008116,2059.569397
-85500.991547,1963.574231
-85472.974979,1867.579066
-85444.958411,1771.5839
-85416.941842,1675.588734
-85388.925274,1579.593568
-85360.908706,1483.598403
-85332.892138,1387.603237
-85304.875569,1291.608071
-85276.859001,1195.612905
-85248.842433,1099.61774
-85220.825864,1003.622574
-85192.809296,907.627408
-85164.792728,811.632242
-85136.776159,715.637077
-85108.759591,619.641911
-85080.743023,523.646745
-85045.302345,430.13761
-85009.861667,336.628475
-84974.420989,243.11934
-84938.980311,149.610205
-84903.539633,56.10107
-84868.098955,-37.408065
-84832.658277,-130.9172
-84797.217599,-224.426335
-84761.776921,-317.935471
-84726.336243,-411.444606
-84690.895565,-504.953741
-84655.454887,-598.462876
-84620.014209,-691.972011
-84584.573531,-785.481146
-84549.132853,-878.990281
-84513.692175,-972.499416
-84478.251497,-1066.008551
-84442.810819,-1159.517686
-84407.370141,-1253.026821
-84371.929463,-1346.535956
-84336.488785,-1440.045091
-84301.048107,-1533.554226
-84265.607429,-1627.063361
-84230.166751,-1720.572497
-84194.726073,-1814.081632
-84159.285395,-1907.590767
-84123.844717,-2001.099902
-84088.404039,-2094.609037
-84052.963361,-2188.118172
-84017.522683,-2281.627307
-83982.082005,-2375.136442
-83946.641327,-2468.645577
-83911.200649,-2562.154712
-83865.490607,-2651.087634
-83819.780565,-2740.020555
-83774.070522,-2828.953476
-83728.36048,-2917.886398
-83682.650437,-3006.819319
-83636.940395,-3095.75224
-83591.230352,-3184.685162
-83545.52031,-3273.618083
-83499.810268,-3362.551005
-83454.100225,-3451.483926
-83408.390183,-3540.416847
-83362.68014,-3629.349769
-83316.970098,-3718.28269
-83271.260056,-3807.215612
-83225.550013,-3896.148533
-83179.839971,-3985.081454
-83134.129928,-4074.014376
-83088.419886,-4162.947297
-83042.709843,-4251.880219
-82996.999801,-4340.81314
-82951.289759,-4429.746061
-82905.579716,-4518.678983
-82859.869674,-4607.611904
-82814.159631,-4696.544826
-82768.449589,-4785.477747
-82722.739546,-4874.410668
-82666.634259,-4957.131573
-82610.528971,-5039.852477
-82554.423683,-5122.573382
-82498.318395,-5205.294286
-82442.213107,-5288.015191
-82386.107819,-5370.736096
-82330.002531,-5453.457
-82273.897243,-5536.177905
-82217.791955,-5618.898809
-82161.686667,-5701.619714
-82094.718804,-5775.754298
-82027.75094,-5849.888883
-81960.783077,-5924.023468
-81893.815214,-5998.158052
-81826.847351,-6072.292637
-81759.879488,-6146.427222
-81692.911624,-6220.561806
-81625.943761,-6294.696391
-81558.975898,-6368.830975
-81492.008035,-6442.96556
-81425.040172,-6517.100145
-81358.072308,-6591.234729
-81291.104445,-6665.369314
-81224.136582,-6739.503899
-81157.168719,-6813.638483
-81090.200856,-6887.773068
-81023.232992,-6961.907652
-80956.265129,-7036.042237
-80889.297266,-7110.176822
-80809.019397,-7169.557419
-80728.741528,-7228.938017
-80648.463659,-7288.318615
-80568.18579,-7347.699212
-80487.90792,-7407.07981
-80407.630051,-7466.460408
-80327.352182,-7525.841005
-80247.074313,-7585.221603
-80166.796444,-7644.6022
-80086.518575,-7703.982798
-80006.240706,-7763.363396
-79925.962837,-7822.743993
-79845.684968,-7882.124591
-79765.407098,-7941.505189
-79685.129229,-8000.885786
-79604.85136,-8060.266384
-79524.573491,-8119.646982
-79444.295622,-8179.027579
-79364.017753,-8238.408177
-79274.450428,-8282.510028
-79184.883103,-8326.611879
-79095.315778,-8370.71373
-79005.748453,-8414.815582
-78916.181128,-8458.917433
-78826.613803,-8503.019284
-78737.046478,-8547.121135
-78647.479153,-8591.222987
-78557.911828,-8635.324838
-78468.344503,-8679.426689
-78378.777178,-8723.52854
-78289.209853,-8767.630391
-78199.642528,-8811.732243
-78110.075203,-8855.834094
-78015.117841,-8886.679396
-77920.16048,-8917.524698
-77825.203118,-8948.37
-77730.245757,-8979.215303
-77635.288396,-9010.060605
-77540.331034,-9040.905907
-77445.373673,-9071.751209
-77350.416312,-9102.596511
-77255.45895,-9133.441814
-77160.501589,-9164.287116
-77065.544228,-9195.132418
-76970.586866,-9225.97772
-76875.629505,-9256.823022
-76777.159932,-9273.438882
-76678.69036,-9290.054741
-76580.220787,-9306.6706
-76481.751214,-9323.28646
-76383.281642,-9339.902319
-76284.812069,-9356.518178
-76186.342496,-9373.134038
-76087.872924,-9389.749897
-75989.403351,-9406.365756
-75890.933778,-9422.981616
-75792.464206,-9439.597475
-75693.994633,-9456.213334
-75595.52506,-9472.829194
-75497.055488,-9489.445053
-75398.585915,-9506.060912
-75298.747453,-9509.146844
-75198.908991,-9512.232776
-75099.070529,-9515.318707
-74999.232066,-9518.404639
-74899.393604,-9521.490571
-74799.555142,-9524.576502
-74699.71668,-9527.662434
-74599.878218,-9530.748366
-74500.039756,-9533.834297
-74400.201294,-9536.920229
-74300.362831,-9540.006161
-74200.524369,-9543.092092
-74100.685907,-9546.178024
-74000.960725,-9540.106186
-73901.235543,-9534.034348
-73801.510361,-9527.962511
-73701.785179,-9521.890673
-73602.059996,-9515.818835
-73502.334814,-9509.746997
-73402.609632,-9503.675159
-73302.88445,-9497.603322
-73203.159268,-9491.531484
-73103.434086,-9485.459646
-73003.708904,-9479.387808
-72903.983721,-9473.31597
-72804.258539,-9467.244133
-72704.533357,-9461.172295
-72606.100265,-9443.940359
-72507.667173,-9426.708423
-72409.23408,-9409.476487
-72310.800988,-9392.244551
-72212.367896,-9375.012614
-72113.934804,-9357.780678
-72015.501712,-9340.548742
-71917.068619,-9323.316806
-71818.635527,-9306.08487
-71720.202435,-9288.852934
-71621.769343,-9271.620998
-71523.336251,-9254.389062
-71424.903158,-9237.157126
-71326.470066,-9219.92519
-71229.784314,-9194.594589
-71133.098561,-9169.263987
-71036.412809,-9143.933386
-70939.727056,-9118.602784
-70843.041304,-9093.272183
-70746.355551,-9067.941582
-70649.669799,-9042.61098
-70552.984046,-9017.280379
-70456.298294,-8991.949777
-70359.612541,-8966.619176
-70262.926789,-8941.288574
-70166.241036,-8915.957973
-70069.555284,-8890.627372
-69972.869531,-8865.29677
-69876.183779,-8839.966169
-69779.498026,-8814.635567
-69682.812274,-8789.304966
-69588.76698,-8755.414598
-69494.721686,-8721.52423
-69400.676392,-8687.633862
-69306.631098,-8653.743495
-69212.585804,-8619.853127
-69118.54051,-8585.962759
-69024.495216,-8552.072391
-68930.449923,-8518.182023
-68836.404629,-8484.291656
-68742.359335,-8450.401288
-68648.314041,-8416.51092
-68554.268747,-8382.620552
-68460.223453,-8348.730185
-68366.178159,-8314.839817
-68272.132865,-8280.949449
-68178.087571,-8247.059081
-68084.042277,-8213.168713
-67989.996983,-8179.278346
-67895.951689,-8145.387978
-67804.977908,-8103.922386
-67714.004127,-8062.456793
-67623.030345,-8020.991201
-67532.056564,-7979.525609
-67441.082782,-7938.060017
-67350.109001,-7896.594424
-67259.135219,-7855.128832
-67168.161438,-7813.66324
-67077.187657,-7772.197648
-66986.213875,-7730.732056
-66895.240094,-7689.266463
-66804.266312,-7647.800871
-66713.292531,-7606.335279
-66622.318749,-7564.869687
-66531.344968,-7523.404095
-66440.371187,-7481.938502
-66349.397405,-7440.47291
-66258.423624,-7399.007318
-66167.449842,-7357.541726
-66076.476061,-7316.076134
-65988.458504,-7268.63779
-65900.440947,-7221.199445
-65812.423391,-7173.761101
-65724.405834,-7126.322757
-65636.388277,-7078.884413
-65548.37072,-7031.446069
-65460.353164,-6984.007725
-65372.335607,-6936.569381
-65284.31805,-6889.131037
-65196.300494,-6841.692693
-65108.282937,-6794.254349
-65020.26538,-6746.816005
-64932.247823,-6699.377661
-64844.230267,-6651.939317
-64756.21271,-6604.500973
-64668.195153,-6557.062629
-64580.177596,-6509.624285
-64492.16004,-6462.185941
-64404.142483,-6414.747597
-64316.124926,-6367.309253
-64228.10737,-6319.870909
-64140.089813,-6272.432565
-64052.072256,-6224.994221
-63964.054699,-6177.555877
-63876.782902,-6128.748757
-63789.511105,-6079.941637
-63702.239308,-6031.134518
-63614.967511,-5982.327398
-63527.695713,-5933.520278
-63440.423916,-5884.713158
-63353.152119,-5835.906039
-63265.880322,-5787.098919
-63178.608525,-5738.291799
-63091.336727,-5689.48468
-63004.06493,-5640.67756
-62916.793133,-5591.87044
-62829.521336,-5543.063321
-62742.249538,-5494.256201
-62654.977741,-5445.449081
-62567.705944,-5396.641962
-62480.434147,-5347.834842
-62393.16235,-5299.027722
-62305.890552,-5250.220602
-62218.618755,-5201.413483
-62131.346958,-5152.606363
-62044.075161,-5103.799243
-61956.803364,-5054.992124
-61869.531566,-5006.185004
-61782.259769,-4957.377884
-61694.987972,-4908.570765
-61607.716175,-4859.763645
-61520.444377,-4810.956525
-61433.17258,-4762.149405
-61345.900783,-4713.342286
-61258.628986,-4664.535166
-61169.749872,-4618.713306
-61080.870758,-4572.891447
-60991.991643,-4527.069587
-60903.112529,-4481.247727
-60814.233415,-4435.425868
-60725.354301,-4389.604008
-60636.475187,-4343.782149
-60547.596073,-4297.960289
-60458.716958,-4252.138429
-60369.837844,-4206.31657
-60280.95873,-4160.49471
-60192.079616,-4114.67285
-60103.200502,-4068.850991
-60014.321388,-4023.029131
-59925.442273,-3977.207271
-59836.563159,-3931.385412
-59747.684045,-3885.563552
-59658.804931,-3839.741692
-59569.925817,-3793.919833
-59481.046703,-3748.097973
-59392.167588,-3702.276113
-59303.288474,-3656.454254
-59214.40936,-3610.632394
-59125.530246,-3564.810534
-59036.651132,-3518.988675
-58947.772018,-3473.166815
-58858.892904,-3427.344955
-58770.013789,-3381.523096
-58681.134675,-3335.701236
-58592.255561,-3289.879377
-58503.376447,-3244.057517
-58414.497333,-3198.235657
-58325.618219,-3152.413798
-58236.739104,-3106.591938
-58147.85999,-3060.770078
-58058.980876,-3014.948219
-57970.101762,-2969.126359
-57881.222648,-2923.304499
-57792.343534,-2877.48264
-57703.464419,-2831.66078
-57614.585305,-2785.83892
-57525.706191,-2740.017061
-57436.827077,-2694.195201
-57347.947963,-2648.373341
-57259.068849,-2602.551482
-57170.189734,-2556.729622
-57078.376453,-2517.109695
-56986.563172,-2477.489768
-56894.749891,-2437.869841
-56802.93661,-2398.249913
-56711.123328,-2358.629986
-56619.310047,-2319.010059
-56527.496766,-2279.390132
-56435.683485,-2239.770205
-56343.870203,-2200.150277
-56252.056922,-2160.53035
-56160.243641,-2120.910423
-56068.43036,-2081.290496
-55976.617078,-2041.670569
-55884.803797,-2002.050641
-55790.407626,-1969.052142
-55696.011454,-1936.053643
-55601.615283,-1903.055144
-55507.219112,-1870.056644
-55412.822941,-1837.058145
-55318.426769,-1804.059646
-55224.030598,-1771.061147
-55129.634427,-1738.062648
-55035.238256,-1705.064148
-54940.842084,-1672.065649
-54846.445913,-1639.06715
-54752.049742,-1606.068651
-54657.653571,-1573.070151
-54563.257399,-1540.071652
-54468.861228,-1507.073153
-54371.665651,-1483.564077
-54274.470075,-1460.055002
-54177.274498,-1436.545926
-54080.078921,-1413.036851
-53982.883345,-1389.527775
-53885.687768,-1366.0187
-53788.492191,-1342.509624
-53691.296615,-1319.000548
-53594.101038,-1295.491473
-53496.905461,-1271.982397
-53399.709885,-1248.473322
-53302.514308,-1224.964246
-53205.318732,-1201.455171
-53108.123155,-1177.946095
-53010.927578,-1154.437019
-52913.732002,-1130.927944
-52816.536425,-1107.418868
-52719.340848,-1083.909793
-52622.145272,-1060.400717
-52522.671468,-1050.166506
-52423.197665,-1039.932295
-52323.723862,-1029.698084
-52224.250059,-1019.463873
-52124.776256,-1009.229661
-52025.302452,-998.99545
-51925.828649,-988.761239
-51826.354846,-978.527028
-51726.881043,-968.292817
-51627.407239,-958.058606
-51527.933436,-947.824395
-51428.459633,-937.590183
-51328.98583,-927.355972
-51229.512027,-917.121761
-51130.038223,-906.88755
-51030.56442,-896.653339
-50931.090617,-886.419128
-50831.616814,-876.184917
-50732.143011,-865.950705
-50632.669207,-855.716494
-50533.195404,-845.482283
-50433.696754,-855.477409
-50334.198105,-865.472534
-50234.699455,-875.46766
-50135.200805,-885.462785
-50035.702155,-895.457911
-49936.203505,-905.453036
-49836.704855,-915.448162
-49737.206205,-925.443288
-49637.707556,-935.438413
-49538.208906,-945.433539
-49438.710256,-955.428664
-49339.211606,-965.42379
-49239.712956,-975.418915
-49140.214306,-985.414041
