Sref,Xref,Yref,Aref,Kref,Lmax,Lmin,S,L,X,Y,A,dA,K,V,AN,AT,Vs,ANs,ATs,TIME,s_dot,n_dot,s_ddot,n_ddot
1438.3848755,-66.4420574,770.9332791,4.4213694,0.0018746,6.6943776,-7.1088459,1414.7321084,-3.5606369,-69.8528768,771.9552604,4.4334019,0.0120325,0.001838,36.7860207,2.48720240421324,6.3941029,36.7860207,2.48720240421324,6.3941029,31.3308935985577,36.539465248662424,0.4426171134634759,6.078206649099687,0.044412242588743774
1441.3835512,-67.2944004,768.0582423,4.4272818,0.0020688,6.7493106,-7.1285158,1417.7519924,-3.5244415,-70.6764694,769.0498557,4.438298,0.0110162,0.0014171,37.3072403,1.97236254638023,6.3955953,37.3072403,1.97236254638023,6.3955953,31.4124092710266,37.03494132260517,0.4109757080351235,6.080940396915778,-0.8155318658254378
1444.3821208,-68.1288742,765.1780317,4.4337772,0.0022635,6.8339702,-7.1094332,1420.7735956,-3.4940913,-71.4881329,766.1393096,4.4419644,0.0081873,0.0010245,37.8216877,1.465526821958,6.400649,37.8216877,1.465526821958,6.400649,31.4928470379911,37.523650194038844,0.3096540442302999,6.075816137367475,-1.6943879907190162
1447.3805175,-68.9437412,762.2923639,4.4408564,0.0024585,6.9050148,-7.0326972,1423.7968472,-3.4749596,-72.291293,763.2246948,4.4444914,0.0036351,0.0006753,38.3299047,0.992138330638274,6.4074131,38.3299047,0.992138330638274,6.4074131,31.5722478944751,38.004967863415445,0.13933272971849628,6.05508821769016,-2.5659158551526855
1450.3787116,-69.7372635,759.400955,4.4485202,0.0026527,6.9495187,-6.9753766,1426.8217528,-3.472115,-73.0891066,760.3068968,4.4460491,-0.0024711,0.0004292,38.8322705,0.647210093653875,6.4124926,38.8322705,0.647210093653875,6.4124926,31.6506517298221,38.47775338142422,-0.09595832597352966,6.058880906721849,-3.332233055176351
1453.3767142,-70.5077033,756.5035217,4.4567633,0.0027879,6.9764995,-6.9640508,1429.8487726,-3.489927,-73.8841726,757.3861574,4.4470891,-0.0096741,0.0003796,39.3289552,0.587152645820121,6.4136358,39.3289552,0.587152645820121,6.4136358,31.7281075201125,38.94816604122897,-0.38046631090863725,6.216199233823328,-3.7451994132563295
1456.3746026,-71.2533584,753.5997882,4.4652368,0.002721,6.9987538,-6.938266,1432.8773662,-3.5307063,-74.6768799,754.4631465,4.4483486,-0.0168882,0.0006042,39.8197853,0.958028765068478,6.4132217,39.8197853,0.958028765068478,6.4132217,31.8046366806586,39.435250413476915,-0.6724525318630828,6.558567852091617,-3.4225961841586545
1459.3725074,-71.9745324,750.6899383,4.4730773,0.0024158,7.019073,-6.9116932,1435.904148,-3.5921759,-75.4645221,751.5406434,4.4507502,-0.0223271,0.0011501,40.3043191,1.86826630264563,6.4072008,40.3043191,1.86826630264563,6.4072008,31.880189006668,39.94760918280026,-0.8998038000213175,6.88833666299361,-2.163858050330343
1462.3705271,-72.6745689,747.7748511,4.4797212,0.0020092,7.0306606,-6.9042988,1438.9270575,-3.6657477,-76.2417139,748.6193527,4.4553099,-0.0244112,0.0018843,40.7820412,3.13392043474746,6.3920032,40.7820412,3.13392043474746,6.3920032,31.9547491902068,40.47180688511043,-0.995439692406405,7.067748719371384,-0.3382768221035485
1465.3686893,-73.3570649,744.8554637,4.4851249,0.0015956,7.0204157,-6.9178643,1441.9460869,-3.7396363,-77.0007167,745.697296,4.4621384,-0.0229865,0.0024429,41.2525162,4.15725415977749,6.3691137,41.2525162,4.15725415977749,6.3691137,32.0283528815591,40.9969906403299,-0.948167459825959,7.157832968927182,1.3119530308827918
1468.3669609,-74.0256175,741.9327134,4.4892889,0.0011821,6.9810069,-6.9477617,1444.9607254,-3.8044138,-77.7359172,742.7736896,4.4700524,-0.0192365,0.0025247,41.7153586,4.39341008505171,6.3374629,41.7153586,4.39341008505171,6.3374629,32.1010226956827,41.52091285351324,-0.8024080060037884,7.2097156976739285,2.223605109209298
1471.3652628,-74.6838237,739.0075374,4.4922136,0.0007688,6.9257225,-6.635934,1447.970678,-3.8555099,-78.4464322,739.8488066,4.4773484,-0.0148652,0.0020807,42.170155,3.70015452864688,6.2971329,42.170155,3.70015452864688,6.2971329,32.1727858740123,42.04088177747723,-0.6268447014294415,7.225834775523468,2.2433087725010883
1474.363483,-75.3352806,736.0808728,4.4938993,0.0003556,6.8616481,-6.4243655,1450.9757461,-3.893817,-79.1366999,736.9240941,4.4825645,-0.0113347,0.0012811,42.6165291,2.32669353264765,6.24856,42.6165291,2.32669353264765,6.24856,32.2436711678822,42.554868311731724,-0.48303522920875114,7.220297596356988,1.6108663597336814
1477.361491,-75.9835851,733.1536567,4.4943461,-5.76e-05,6.7943412,-6.4235715,1453.975786,-3.923571,-79.8144317,734.0016098,4.4850374,-0.0093087,0.0003884,43.0541567,0.719961702913143,6.1927443,43.0541567,0.719961702913143,6.1927443,32.3137077064674,43.06202326909034,-0.400772440466159,7.20598605555109,0.7690706650392665
1480.3591509,-76.6323345,730.2268265,4.4935538,-0.000471,6.7275801,-6.5316626,1456.9706455,-3.9496215,-80.4879383,731.0834644,4.4848887,-0.0086651,-0.0003919,43.482792,-0.740986179125172,6.1310375,43.482792,-0.740986179125172,6.1310375,32.3829234482651,43.5621971037661,-0.3767780259203178,7.1892392601745465,0.09805376205506308
1483.3563361,-77.2851256,727.3013193,4.4915219,-0.0008848,6.660687,-6.6249018,1459.9601574,-3.9754301,-81.1641638,728.1714383,4.4826886,-0.0088333,-0.0009702,43.9022871,-1.86997397039502,5.4977345,43.9022871,-1.86997397039502,5.4977345,32.4513449953712,44.0555379419419,-0.387797029475843,6.604108009385065,-0.20720421096736094
1486.3529423,-77.9455555,724.3780723,4.4882495,-0.0012991,6.5862094,-6.6907683,1462.9441471,-4.0023953,-81.8480177,725.266868,4.4790907,-0.0091588,-0.0013488,44.2743849,-2.64394629827909,4.8736816,44.2743849,-2.64394629827909,4.8736816,32.5190270250815,44.503926654054986,-0.4054945673081134,6.029962128443415,-0.12885339079684446
1489.3489019,-78.6172214,721.4580227,4.4837357,-0.001714,6.5172998,-6.7350543,1465.9224488,-4.0300499,-82.542568,722.3706868,4.4746449,-0.0090908,-0.0015685,44.6010283,-3.12014133131719,4.2627229,44.6010283,-3.12014133131719,4.2627229,32.5860489159546,44.90939724900976,-0.4054534433916545,5.4683233781471285,0.27424578736218164
1492.3441975,-79.3037202,718.5421076,4.4779793,-0.0021293,6.4927351,-6.7579131,1468.8949296,-4.0565098,-83.2494859,719.4834924,4.4697557,-0.0082236,-0.0016757,44.8842224,-3.37585419465253,4.2494946,44.8842224,-3.37585419465253,4.2494946,32.6524839497026,45.27375797851732,-0.36910573100688016,5.503829836854213,0.9160703517144894
1495.3388762,-80.008649,715.6312643,4.4709795,-0.0025451,6.5027877,-6.7577872,1471.8615265,-4.0789124,-83.9694825,716.6055968,4.4646924,-0.006287,-0.0017203,45.1642167,-3.50907907055528,4.2375443,45.1642167,-3.50907907055528,4.2375443,32.7183727919954,45.63709373483995,-0.28394555982811176,5.491843084511964,1.7101127950309585
1498.3330629,-80.7356048,712.7264298,4.4627357,-0.0029341,6.5444608,-6.7337212,1474.8222954,-4.0938019,-84.7027005,713.7370562,4.4595592,-0.0031765,-0.0017538,45.4411622,-3.62142025569567,4.2286066,45.4411622,-3.62142025569567,4.2286066,32.7837279791394,45.993388239204926,-0.14434360898651574,5.220177562783614,2.497383436339595
1501.3269731,-81.4881847,709.8285416,4.4534091,-0.0031609,6.6236027,-6.6844643,1477.7774561,-4.0977348,-85.4493148,710.8777693,4.4543211,0.000912,-0.0017434,45.7153324,-3.64351704410584,4.2186696,45.7153324,-3.64351704410584,4.2186696,32.8485649890048,46.31521256520828,0.04169237736923532,4.540065606141465,3.0529511646032246
1504.3208805,-82.2690534,706.9382929,4.4438092,-0.0031166,6.7398705,-6.6197658,1480.7313934,-4.0884198,-86.2107717,708.0236653,4.4492648,0.0054556,-0.0016356,45.9871174,-3.45899135963492,4.2076193,45.9871174,-3.45899135963492,4.2076193,32.9129893099778,46.57995335993145,0.2508860731388616,3.824446197057592,3.2399153601613353
1507.3150278,-83.0771254,704.0553975,4.4347479,-0.0029091,6.7815919,-6.565483,1483.6885457,-4.0654674,-86.9867742,705.170149,4.4446562,0.0099083,-0.0015006,46.2568923,-3.21083394793185,4.1991544,46.2568923,-3.21083394793185,4.1991544,32.9771051229379,46.80821549729549,0.45831966667980234,3.48107097768457,3.1294111091449857
1510.309599,-83.910372,701.1793221,4.4263889,-0.0026741,6.7373645,-6.5431724,1486.6492736,-4.029766,-87.7763162,702.3166389,4.4403846,0.0139957,-0.0013936,46.5248877,-3.01653802857347,4.1912431,46.5248877,-3.01653802857347,4.1912431,33.0409263961345,47.027094982457356,0.6511271132086791,3.3986960367871597,2.8925863101340332
1513.3047256,-84.7667646,698.309534,4.4187326,-0.0024389,6.7191066,-6.5571006,1489.6138215,-3.982524,-88.5786699,699.4627361,4.4363984,0.0176658,-0.0012948,46.7911897,-2.83485510334939,4.1837512,46.7911897,-2.83485510334939,4.1837512,33.1044641278139,47.24275642477468,0.8265608051867535,3.371023611421675,2.629949125467183
1516.3004908,-85.6442748,695.4455001,4.411779,-0.0022039,6.7201304,-6.5895475,1492.582335,-3.9249428,-89.3930722,696.6081239,4.4327021,0.0209231,-0.0011955,47.0558654,-2.64714121714306,4.1765507,47.0558654,-2.64714121714306,4.1765507,33.1677268851048,47.456069419574845,0.9844827431770374,3.355126937930436,2.361240133438773
1519.2969339,-86.5408739,692.5866875,4.4055278,-0.0019691,6.6953392,-6.6256017,1495.5548688,-3.8582135,-90.2187206,693.7525585,4.4292956,0.0237677,-0.0010979,47.3189638,-2.45829069151256,4.1695143,47.3189638,-2.45829069151256,4.1695143,33.230721063806,47.66774085537168,1.1245570512167036,3.349526478796025,2.081718150420208
1522.2940548,-87.4545333,689.7325632,4.3999784,-0.0017346,6.6234868,-6.6561061,1498.5313971,-3.7835475,-91.0548044,690.8958686,4.42617,0.0261916,-0.0010046,47.5805178,-2.27431964021705,4.1625173,47.5805178,-2.27431964021705,4.1625173,33.2934511652604,47.87842189919306,1.246067411585396,3.3534164504084676,1.7856733745000126
1525.2918188,-88.3832245,686.8825942,4.3951301,-0.0015005,6.5793638,-6.6715605,1501.5118211,-3.7021983,-91.9005268,688.0379542,4.4233108,0.0281807,-0.000917,47.8405456,-2.09875422563131,4.155438,47.8405456,-2.09875422563131,4.155438,33.3559200346358,48.08869034658403,1.3480016271928672,3.3656166877396654,1.4698301773766362
1528.2901602,-89.3249189,684.0362475,4.3909819,-0.0012668,6.5467344,-6.6720336,1504.4959791,-3.6154742,-92.7551184,685.1787817,4.4207003,0.0297184,-0.0008357,48.0990516,-1.93340763175963,4.1481585,48.0990516,-1.93340763175963,4.1481585,33.4181291179749,48.29902656045003,1.4292164567065193,3.384829906146499,1.1323555050548735
1531.2889876,-90.2775879,681.1929903,4.3875332,-0.0010335,6.5143061,-6.6628076,1507.483655,-3.5247438,-93.6178453,682.3183787,4.4183196,0.0307864,-0.000761,48.3560282,-1.77945045755547,4.1405634,48.3560282,-1.77945045755547,4.1405634,33.480078684421,48.5098267283516,1.4884728708745392,3.4096248825552617,0.7720217899121922
1534.2881877,-91.239203,678.3522895,4.3847832,-0.0008005,6.4848268,-6.6515773,1510.4745888,-3.4314377,-94.4880129,679.456825,4.4161499,0.0313667,-0.0006928,48.6114571,-1.63713750188763,4.1325478,48.6114571,-1.63713750188763,4.1325478,33.5417680880637,48.721376473240824,1.5245309727058285,3.4385601334166016,0.3882562283484651
1537.2876301,-92.2077355,675.5136121,4.3827313,-0.0005678,6.4614683,-6.6419885,1513.4684844,-3.3370462,-95.3649667,676.5942457,4.4141729,0.0314416,-0.0006306,48.8653107,-1.50575840273263,4.1239875,48.8653107,-1.50575840273263,4.1239875,33.6031959590407,48.9338778770044,1.536150423929047,3.4698337483220842,-0.018335984505687103
1540.2871715,-93.181157,672.6764253,4.381377,-0.0003352,6.4468511,-6.6325972,1516.4650295,-3.2431167,-96.2480961,673.7307928,4.4123718,0.0309947,-0.0005732,49.117553,-1.38286449608412,4.1148587,49.117553,-1.38286449608412,4.1148587,33.6643606274651,49.147389743291164,1.5221400799040288,3.502210121509659,-0.4458979227276282
1543.28666,-94.1574388,669.840196,4.3807201,-0.0001031,6.4433237,-6.6235349,1519.4638725,-3.1512489,-97.1368228,670.866666,4.4107358,0.0300157,-0.0005122,49.368144,-1.24834082743483,4.1047984,49.368144,-1.24834082743483,4.1047984,33.7252596773864,49.36194413404422,1.48159690426732,3.562491423368286,-0.873456630727712
1546.28594,-95.1345524,667.0043912,4.3807584,0.0001055,6.4555326,-6.6140303,1522.4647593,-3.063057,-98.0306098,668.0019732,4.4092982,0.0285398,-0.0004445,49.6170304,-1.09429219419011,4.0937153,49.6170304,-1.09429219419011,4.0937153,33.7858927279515,49.58080257420968,1.4158678971132324,3.7171984187751703,-1.236458421533831
1549.2848904,-96.1104812,664.1684812,4.3813529,0.0002315,6.48822,-6.6045426,1525.4670642,-2.9799428,-98.9286042,665.1371103,4.4080671,0.0267142,-0.0003963,49.8641241,-0.985372554676717,4.0825078,49.8641241,-0.985372554676717,4.0825078,33.8462519928368,49.81196930622965,1.331921750185503,3.947455765877857,-1.4507745439077357
1552.2834785,-97.0840085,661.3321401,4.3821468,0.0002581,6.5447599,-6.5953878,1528.4692853,-2.9026702,-99.8298436,662.2733543,4.406918,0.0247712,-0.0003782,50.109321,-0.94963904011885,4.0704172,50.109321,-0.94963904011885,4.0704172,33.9063123616439,50.056446689406656,1.2411410733529387,4.109687537629431,-1.4957211040711964
1555.2817306,-98.0551984,658.4953693,4.3829007,0.0002414,6.6114136,-6.5862943,1531.470692,-2.8312408,-100.7341491,659.4114192,4.4057962,0.0228956,-0.0003604,50.3525372,-0.913750232092849,4.0568655,50.3525372,-0.913750232092849,4.0568655,33.9660645213138,50.30495865856565,1.1527508309260337,4.145573946202757,-1.4319361578930192
1558.2796771,-99.0242309,655.6581997,4.3835946,0.0002215,6.663088,-6.5782579,1534.4714564,-2.765259,-101.6413707,656.5510808,4.404755,0.0211604,-0.0003324,50.5937288,-0.850852720928354,4.0423694,50.5937288,-0.850852720928354,4.0423694,34.0255172279309,50.551439232046185,1.0705036461561923,4.127897138212791,-1.3315088989822752
1561.2773483,-99.9912855,652.8206622,4.3842287,0.0002015,6.684753,-6.5702365,1537.4716111,-2.7042683,-102.5512542,653.692228,4.4038018,0.0195732,-0.0003043,50.8328719,-0.786305377402631,4.0267946,50.8328719,-0.786305377402631,4.0267946,34.0846763543912,50.79545596098883,0.9948984394838338,4.106059966248253,-1.2275317766294593
1564.274774,-100.956542,649.9827875,4.3848028,0.0001815,6.6845035,-6.5626472,1540.4712202,-2.647832,-103.4635756,650.8347249,4.4029295,0.0181267,-0.0002786,51.0699372,-0.726627382091487,4.0101388,51.0699372,-0.726627382091487,4.0101388,34.1435483138903,51.037019771972425,0.9256787358705646,4.083827421522543,-1.126815705341075
1567.2719836,-101.9201802,647.1446065,4.3853168,0.0001615,6.6759625,-6.5561455,1543.4703346,-2.595537,-104.3781284,647.9784547,4.4021307,0.0168139,-0.0002551,51.3048946,-0.671472232749854,3.9923848,51.3048946,-0.671472232749854,3.9923848,34.2021391647158,51.276148742133316,0.8625947223464817,4.061206230796753,-1.0290537310107548
1570.2690065,-102.8823797,644.3061501,4.3857709,0.0001415,6.6670779,-6.5489786,1546.4690045,-2.5469905,-105.2947262,645.1233069,4.4013992,0.0156283,-0.0002338,51.5377134,-0.621004574004626,3.9735363,51.5377134,-0.621004574004626,3.9735363,34.2604548734389,51.512854456371834,0.8054140591684682,4.03812250427191,-0.9344477164202121
1573.2658716,-103.8433203,641.4674491,4.3861649,0.0001215,6.6658462,-6.541883,1549.4672765,-2.5018188,-106.2131992,642.2691797,4.4007289,0.014564,-0.0002142,51.7683628,-0.574048157493777,3.9535878,51.7683628,-0.574048157493777,3.9535878,34.3185012549655,51.747142970864886,0.7539277825439128,4.014590655046677,-0.8418568241165614
1576.2626076,-104.8031818,638.6285344,4.3864988,0.0001014,6.6754434,-6.5359908,1552.465195,-2.459665,-107.133393,639.4159782,4.4001146,0.0136158,-0.0001964,51.9968119,-0.531000483140846,3.9325609,51.9968119,-0.531000483140846,3.9325609,34.3762840038457,51.97902803873794,0.7079563163235024,3.9903414408132294,-0.7514407667150602
1579.2592433,-105.7621437,635.7894367,4.3867727,8.14e-05,6.6906262,-6.5344645,1555.4628021,-2.4201876,-108.0551673,636.5636143,4.3995514,0.0127788,-0.0001801,52.2230313,-0.491176824168756,3.9104789,52.2230313,-0.491176824168756,3.9104789,34.4338086920414,52.2084821650646,0.6673295097981283,3.965452469090489,-0.6630846275061064
1582.255807,-106.7203859,632.950187,4.3869864,6.13e-05,6.701359,-6.5374788,1558.4601382,-2.3830591,-108.9783947,633.7120051,4.3990351,0.0120487,-0.0001651,52.4469926,-0.454138429112714,3.8873954,52.4469926,-0.454138429112714,3.8873954,34.4910807937548,52.43552588889815,0.6319027904692572,3.9400119128416087,-0.5758365511773231
1585.252327,-107.6780881,630.110816,4.38714,4.12e-05,6.6937855,-6.5437236,1561.4572422,-2.3479644,-109.9029591,630.8610732,4.3985615,0.0114214,-0.0001515,52.6686709,-0.420259317497435,3.8633529,52.6686709,-0.420259317497435,3.8633529,34.5481056716917,52.66014152753018,0.6015368793665202,3.9136917912138762,-0.4903703483074553
1588.2488317,-108.63543,627.2713547,4.3872336,2.12e-05,6.6612493,-6.5526008,1564.4541511,-2.3146003,-110.8287551,628.0107461,4.398127,0.0108935,-0.0001392,52.8880433,-0.389362601275092,3.838395,52.8880433,-0.389362601275092,3.838395,34.604888585003,52.882310352898855,0.5761245049074725,3.8865998760215614,-0.4068163006793795
1591.2453492,-109.5925913,624.4318339,4.3872669,1.3e-06,6.6241102,-6.5627185,1567.4509033,-2.282674,-111.7556876,625.1609531,4.3977272,0.0104603,-0.000129,53.1050898,-0.363799422583922,3.8126223,53.1050898,-0.363799422583922,3.8126223,34.6614347433204,53.102026924422276,0.5554850407067325,3.855269678331402,-0.327564857642823
1594.2419071,-110.5497518,621.5922843,4.3872416,-1.51e-05,6.6061849,-6.5734793,1570.4475273,-2.2519089,-112.683674,622.311638,4.3973539,0.0101123,-0.0001202,53.3197951,-0.341728666050619,3.7860595,53.3197951,-0.341728666050619,3.7860595,34.7177490909691,53.318881965029824,0.5391765746388058,3.814860869534817,-0.26049969865643
1597.2385234,-111.5070828,618.7527355,4.3871767,-2.33e-05,6.5993297,-6.5853857,1573.4441015,-2.2220699,-113.6126788,619.4627072,4.397007,0.0098304,-0.0001102,53.5321489,-0.315799144436865,3.7587681,53.5321489,-0.315799144436865,3.7587681,34.7738374321887,53.53233392930387,0.526233960859808,3.770560899887977,-0.21206668278872187
1600.2352021,-112.4646496,615.9131994,4.387102,-2.45e-05,6.5980814,-6.5981113,1576.4407221,-2.1929944,-114.5426407,616.6140398,4.3966936,0.0095916,-9.96e-05,53.7421452,-0.287666529801509,3.7308861,53.7421452,-0.287666529801509,3.7308861,34.8297058140219,53.742560612566656,0.5154652561187976,3.7326338031850375,-0.181110041826656
1603.2319408,-113.4224446,613.0736756,4.3870299,-2.36e-05,6.6004164,-6.6104177,1579.4374099,-2.1645851,-115.4734666,613.765584,4.3964102,0.0093803,-9.06e-05,53.9497801,-0.263698436819155,3.7024968,53.9497801,-0.263698436819155,3.7024968,34.8853587836059,53.95016259741775,0.5060577008572932,3.7017106182361545,-0.16026969003732414
1606.228737,-114.3804589,610.2341638,4.3869607,-2.26e-05,6.6032281,-6.624322,1582.434158,-2.1367748,-116.4050823,610.9173229,4.3961506,0.0091899,-8.31e-05,54.1550522,-0.243713160307011,3.6736813,54.1550522,-0.243713160307011,3.6736813,34.9408003031901,54.15538062707933,0.49767250904967925,3.6726338206407694,-0.14366438263056974
1609.2255885,-115.3386837,607.3946635,4.3868944,-2.16e-05,6.6073702,-6.6375449,1585.4309658,-2.1095055,-117.3374244,608.0692366,4.3959123,0.0090179,-7.63e-05,54.3579645,-0.225450347639703,3.6445399,54.3579645,-0.225450347639703,3.6445399,34.9960343747044,54.35823110176945,0.4901880441136444,3.64346375815442,-0.12875438443097537
1612.2224927,-116.2971098,604.5551742,4.386831,-2.07e-05,6.6117443,-6.6518341,1588.4278309,-2.082725,-118.270434,605.2213087,4.3956935,0.0088626,-7e-05,54.5585254,-0.208364288567571,3.3815051,54.5585254,-0.208364288567571,3.3815051,35.0510648860806,54.55873490423177,0.4835240573644884,3.3803072789221518,-0.11677345725696084
1615.2194472,-117.2557285,601.7156954,4.3867704,-1.97e-05,6.6163023,-6.6659714,1591.4247512,-2.0563859,-119.2040573,602.3735237,4.3954926,0.0087222,-6.43e-05,54.7439577,-0.192700728169599,2.9743364,54.7439577,-0.192700728169599,2.9743364,35.105902073912,54.74409306851205,0.47748169358614834,2.973041020223129,-0.10771412210903834
1618.2164496,-118.2145308,598.8762268,4.3867127,-1.88e-05,6.6208469,-6.6789863,1594.4217247,-2.0304456,-120.1382448,599.5258679,4.3953082,0.0085955,-5.9e-05,54.9065471,-0.177869005952227,2.5733247,54.9065471,-0.177869005952227,2.5733247,35.1605661806063,54.90661470871561,0.47194341414528296,2.571942008707684,-0.09906881551572198
1621.2134976,-119.1735077,596.0367679,4.3866579,-1.78e-05,6.6252815,-6.6903889,1597.4187492,-2.0048654,-121.072951,596.6783287,4.3951389,0.0084809,-5.42e-05,55.0468305,-0.164234322306789,2.4144873,55.0468305,-0.164234322306789,2.4144873,35.2150806385038,55.046815305831736,0.46684106843145456,2.4129375539505338,-0.08981685757512507
1624.2105886,-120.1326502,593.1973182,4.386606,-1.68e-05,6.6290448,-6.6998258,1600.4158222,-1.9796106,-122.0081338,593.8308947,4.3949835,0.0083774,-4.97e-05,55.1781328,-0.151317929062933,2.4069377,55.1781328,-0.151317929062933,2.4069377,35.2694616611831,55.17803166879911,0.462243882897831,2.405433435428208,-0.08000114134812149
1627.2077203,-121.0919496,590.3578772,4.386557,-1.59e-05,6.6318294,-6.7043282,1603.4129417,-1.95465,-122.9437549,590.9835559,4.3948408,0.0082838,-4.57e-05,55.3087163,-0.139798772313053,2.3994894,55.3087163,-0.139798772313053,2.3994894,35.3237146241186,55.30853756211501,0.45816110410565336,2.3979385665375195,-0.07128017862196327
1630.2048903,-122.0513967,587.5184445,4.3865108,-1.49e-05,6.6346048,-6.7046413,1606.4101051,-1.9299558,-123.8797785,588.1363031,4.3947098,0.008199,-4.19e-05,55.4385915,-0.128777028212412,2.3921344,55.4385915,-0.128777028212412,2.3921344,35.3778407875382,55.4383223228856,0.454535919078349,2.3905475635753395,-0.0633673534964451
1633.2020961,-123.0109827,584.6790197,4.3864675,-1.4e-05,6.6356575,-6.6980919,1609.4073103,-1.9055028,-124.8161721,585.289128,4.3945896,0.0081221,-3.84e-05,55.5677682,-0.118570631528791,2.3848648,55.5677682,-0.118570631528791,2.3848648,35.4318413909327,55.56741772286483,0.45132200788575044,2.383245646347052,-0.055969645593656976
1636.1993352,-123.9706987,581.8396022,4.3864271,-1.3e-05,6.6295025,-6.6892889,1612.4045549,-1.8812687,-125.7529054,582.4420233,4.3944793,0.0080523,-3.53e-05,55.6962558,-0.109503173727908,2.3776726,55.6962558,-0.109503173727908,2.3776726,35.4857176461338,55.69581227433335,0.44847811402292753,2.37593890675044,-0.05002877817840579
1639.1966054,-124.9305356,579.0001917,4.3863895,-1.2e-05,6.5655651,-6.6795678,1615.4018363,-1.8572338,-126.6899507,579.5949824,4.3943782,0.0079886,-3.24e-05,55.824063,-0.100968962718426,2.37055,55.824063,-0.100968962718426,2.37055,35.5394707456683,55.823525855052836,0.44595136637917177,2.3689018735610747,-0.04463420757601497
1642.1939041,-125.8904846,576.1607876,4.3863549,-1.11e-05,6.5627043,-6.6648976,1618.3991522,-1.8333806,-127.6272825,576.7479994,4.3942854,0.0079305,-2.97e-05,55.9511983,-0.0929769367588159,2.3634895,55.9511983,-0.0929769367588159,2.3634895,35.5931018613329,55.950577468219485,0.4437163269880836,2.3618303714744604,-0.0394830780985848
1645.1912289,-126.8505367,573.3213896,4.3863231,-1.01e-05,6.5657621,-6.6506116,1621.3965003,-1.8096937,-128.5648771,573.9010692,4.3942003,0.0078772,-2.72e-05,56.0776692,-0.0855359755350059,2.3564836,56.0776692,-0.0855359755350059,2.3564836,35.6466121412157,56.076954360784335,0.441730447539522,2.354823261631812,-0.03521089107102151
1648.1885774,-127.810683,570.4819971,4.3862942,-9.2e-06,6.5710696,-6.6366769,1624.3938779,-1.7861595,-129.5027127,571.0541872,4.3941222,0.0078281,-2.49e-05,56.2034833,-0.0786549052228291,2.3495255,56.2034833,-0.0786549052228291,2.3495255,35.7000027161471,56.20268481798953,0.4399619941724614,2.3478646345099907,-0.031200415716837675
1651.1859471,-128.7709146,567.6426097,4.3862681,-8.2e-06,6.5762547,-6.6258161,1627.3912827,-1.7627665,-130.4407693,568.2073494,4.3940507,0.0077826,-2.29e-05,56.3286471,-0.0726597874862642,2.3426076,56.3286471,-0.0726597874862642,2.3426076,35.753274698248,56.327755427540794,0.43837890353724773,2.3409583845597584,-0.028409477783558255
1654.1833357,-129.7312224,564.803227,4.3862449,-7.3e-06,6.5826652,-6.6157393,1630.3887121,-1.7395045,-131.3790283,565.3605524,4.3939852,0.0077403,-2.09e-05,56.4531672,-0.0666074658164432,2.3357237,56.4531672,-0.0666074658164432,2.3357237,35.8064291795032,56.45219294203544,0.4369600868377653,2.3340818301246524,-0.025262738670081858
1657.1807406,-130.6915976,561.9638485,4.3862246,-6.3e-06,6.5952722,-6.60337,1633.3861638,-1.716365,-132.3174727,562.5137931,4.3939252,0.0077005,-1.92e-05,56.5770495,-0.0614584805784086,2.3288665,56.5770495,-0.0614584805784086,2.3288665,35.8594672385138,56.57598382557032,0.43566726396715827,2.3271524816476488,-0.023358312956319467
1660.1781596,-131.6520313,559.1244737,4.3862072,-5.3e-06,6.6046197,-6.5966262,1636.383635,-1.6933409,-133.2560866,559.6670691,4.3938702,0.007663,-1.76e-05,56.7002994,-0.0565826615560737,2.3220301,56.7002994,-0.0565826615560737,2.3220301,35.912389931842,56.69914350106171,0.4344901419492594,2.3204299038086185,-0.021749208425654
1663.1755901,-132.6125144,556.2851021,4.3861927,-4.4e-06,6.6143208,-6.5917838,1639.3811234,-1.6704262,-134.1948555,556.820378,4.3938199,0.0076272,-1.61e-05,56.822922,-0.0519843958803511,2.3152075,56.822922,-0.0519843958803511,2.3152075,35.9651983080696,56.821686826882214,0.4333955885777284,2.3136276339796678,-0.02011831078190468
1666.1730296,-133.5730381,553.4457334,4.386181,-3.4e-06,6.6251706,-6.589205,1642.3786265,-1.6476162,-135.1337658,553.9737182,4.3937738,0.0075929,-1.47e-05,56.9449221,-0.0476680450487335,2.3083931,56.9449221,-0.0476680450487335,2.3083931,36.0178933921563,56.9435996019192,0.43237294444824953,2.306840791585651,-0.019114753157362736
1669.1704759,-134.5335933,550.6063671,4.3861722,-2.5e-06,6.6369471,-6.5891782,1645.3761416,-1.6249073,-136.0728052,551.1270883,4.3937317,0.0075595,-1.34e-05,57.0663039,-0.0436379447468159,2.3015805,57.0663039,-0.0436379447468159,2.3015805,36.0704761983664,57.06490516406762,0.43138861561279185,2.300053891106353,-0.018097090374223485
1672.1679264,-135.4941713,547.7670026,4.3861662,-1.5e-06,6.6502931,-6.5912593,1648.3736663,-1.6022968,-137.0119621,548.2804871,4.3936932,0.007527,-1.23e-05,57.1870713,-0.0402254418236168,2.2947643,57.1870713,-0.0402254418236168,2.2947643,36.1229477275907,57.18558876247033,0.43044302113770816,2.29318568861116,-0.018046498987475353
