Sref,Xref,Yref,Aref,Kref,Lmax,Lmin,S,L,X,Y,A,dA,K,V,AN,AT,Vs,ANs,ATs,TIME,s_dot,n_dot,s_ddot,n_ddot
1660.1781596,-131.6520313,559.1244737,4.3862072,-5.3e-06,6.6046197,-6.5966262,1636.383635,-1.6933409,-133.2560866,559.6670691,4.3938702,0.007663,-1.76e-05,56.5211108,-0.0562255930027594,2.3319645,56.5211108,-0.0562255930027594,2.3319645,36.3388248734021,56.519958554021485,0.4331170331460687,2.3303739007022384,-0.021423544770643774
1663.1755901,-132.6125144,556.2851021,4.3861927,-4.4e-06,6.6143208,-6.5917838,1639.3811234,-1.6704262,-134.1948555,556.820378,4.3938199,0.0076272,-1.61e-05,56.644647,-0.0516587181434492,2.3251193,56.644647,-0.0516587181434492,2.3251193,36.3918000586772,56.6434157020875,0.4320358626813077,2.3235488009589953,-0.019806044542244387
1666.1730296,-133.5730381,553.4457334,4.386181,-3.4e-06,6.6251706,-6.589205,1642.3786265,-1.6476162,-135.1337658,553.9737182,4.3937738,0.0075929,-1.47e-05,56.7675536,-0.0473715605834144,2.3182912,56.7675536,-0.0473715605834144,2.3182912,36.444660386574,56.76623522115394,0.4310262161049796,2.3167479832728706,-0.018811693746101702
1669.1704759,-134.5335933,550.6063671,4.3861722,-2.5e-06,6.6369471,-6.5891782,1645.3761416,-1.6249073,-136.0728052,551.1270883,4.3937317,0.0075595,-1.34e-05,56.8898354,-0.0433684751826439,2.3114737,56.8898354,-0.0433684751826439,2.3114737,36.4974068930289,56.8884409894368,0.430054614692605,2.3099559272512695,-0.017803113080196362
1672.1679264,-135.4941713,547.7670026,4.3861662,-1.5e-06,6.6502931,-6.5912593,1648.3736663,-1.6022968,-137.0119621,548.2804871,4.3936932,0.007527,-1.23e-05,57.0114968,-0.0399788224387299,2.304661,57.0114968,-0.0399788224387299,2.304661,36.5500405997643,57.01001881412475,0.4291214843550623,2.303091445671556,-0.01775546873436223
1675.1653787,-136.454763,544.9276397,4.3861632,-5e-07,6.6519726,-6.5954273,1651.371198,-1.5797831,-137.9512258,545.4339137,4.393658,0.0074949,-1.12e-05,57.132542,-0.0365582263802758,2.297847,57.132542,-0.0365582263802758,2.297847,36.6025625142284,57.1309824666249,0.42819868010457807,2.296399627669665,-0.017703254050365158
1678.1628303,-137.4153594,542.0882777,4.386163,4e-07,6.6465365,-6.6009318,1654.3687341,-1.5573651,-138.8905866,542.5873677,4.3936259,0.0074629,-1.03e-05,57.2529747,-0.0337624020535881,2.2910262,57.2529747,-0.0337624020535881,2.2910262,36.6549736273684,57.25134469422627,0.4272692587447658,2.289614722029178,-0.017975008546622765
1681.160279,-138.3759517,539.2489162,4.3861657,1.4e-06,6.6429162,-6.6077769,1657.3662721,-1.5350428,-139.8300352,539.7408487,4.3935966,0.0074309,-9.4e-06,57.3727983,-0.0309413970568613,2.2841938,57.3727983,-0.0309413970568613,2.2841938,36.7072749192369,57.37109099990505,0.4263276033497339,2.282822960899728,-0.018575112114056776
1684.1577221,-139.336531,536.4095549,4.3861712,2.3e-06,6.6388103,-6.6153539,1660.3638095,-1.5128168,-140.7695633,536.8943567,4.3935698,0.0073986,-8.5e-06,57.492016,-0.0280953211818262,2.2773427,57.492016,-0.0280953211818262,2.2773427,36.7594673560633,57.49024243527013,0.42535654893413966,2.276091553418219,-0.0188473790376068
1687.1551573,-140.2970882,533.5701931,4.3861797,3.2e-06,6.6356189,-6.6217812,1663.3613437,-1.4906881,-141.709163,534.0478915,4.3935457,0.007366,-7.6e-06,57.6106303,-0.0252242838990809,2.2704694,57.6106303,-0.0252242838990809,2.2704694,36.8115518974977,57.60879258397175,0.4243560653167217,2.269583926892262,-0.0191195974352825
1690.1525826,-141.2576145,530.7308306,4.3861904,3.7e-06,6.6329334,-6.6276396,1666.3588716,-1.4686574,-142.6488256,531.2014538,4.3935241,0.0073337,-6.9e-06,57.7286438,-0.0229949145734122,2.2635687,57.7286438,-0.0229949145734122,2.2635687,36.8635294723835,57.72677770345993,0.4233607600659691,2.2633551998827284,-0.01872398743158796
1693.1499973,-142.2181044,527.891467,4.3862019,3.8e-06,6.6296427,-6.6326836,1669.3563889,-1.4467229,-143.5885431,528.3550454,4.3935043,0.0073024,-6.4e-06,57.8460586,-0.0214154655715497,2.2566352,57.8460586,-0.0214154655715497,2.2566352,36.9154009841185,57.84419828379284,0.42241130411359723,2.256985451157953,-0.017650872899359425
1696.1474017,-143.1785589,525.0521025,4.3862129,3.6e-06,6.6266094,-6.6361102,1672.3538938,-1.4248798,-144.5283113,525.5086667,4.3934859,0.007273,-5.9e-06,57.9628764,-0.0198222007393139,2.249664,57.9628764,-0.0198222007393139,2.249664,36.9671673691224,57.96104607418593,0.4215602835216372,2.2501525918379315,-0.01555421479450807
1699.1447959,-144.1389792,522.2127373,4.3862236,3.5e-06,6.6236964,-6.6380963,1675.351387,-1.4031219,-145.4681257,522.6623156,4.3934692,0.0072456,-5.3e-06,58.079099,-0.0178778632254545,2.2426513,58.079099,-0.0178778632254545,2.2426513,37.0188295926269,58.07728925420258,0.42081423765708703,2.243118862126937,-0.013433640184136009
1702.1421802,-145.0993668,519.3733716,4.3862337,3.3e-06,6.6209169,-6.6378973,1678.3488688,-1.3814431,-146.4079819,519.8159904,4.3934539,0.0072202,-4.8e-06,58.1947279,-0.0162558065057042,2.2355933,58.1947279,-0.0162558065057042,2.2355933,37.0703886033941,58.192945735725395,0.4201739236600695,2.236037685506791,-0.011289325715273038
1705.1395548,-146.059723,516.5340056,4.3862435,3.2e-06,6.6182412,-6.6355635,1681.3463394,-1.3598376,-147.3478759,516.9696895,4.3934401,0.0071967,-4.4e-06,58.3097643,-0.0149601258959748,2.2284856,58.3097643,-0.0149601258959748,2.2284856,37.1218453406887,58.30800057643206,0.4196342583986713,2.228913805631316,-0.009801615329328182
1708.1369202,-147.0200493,513.6946395,4.3862527,3e-06,6.6156562,-6.6316524,1684.3437991,-1.3383,-148.2878039,514.1234111,4.3934276,0.0071749,-4e-06,58.424209,-0.0136535527891027,2.2213253,58.424209,-0.0136535527891027,2.2213253,37.1732007385349,58.42247063059577,0.4191842605881327,2.2217326921489526,-0.00795514753696792
1711.1342763,-147.980347,510.8552734,4.3862615,2.9e-06,6.6131565,-6.6265141,1687.3412484,-1.3168253,-149.2277626,511.2771539,4.3934162,0.0071547,-3.6e-06,58.538063,-0.0123361373512511,2.2141079,58.538063,-0.0123361373512511,2.2141079,37.2244557161522,58.536341194318666,0.41881870612186684,2.2144990254789167,-0.0064315763141574965
1714.1316237,-148.9406176,508.0159077,4.3862698,2.7e-06,6.6107462,-6.620459,1690.3386875,-1.2954087,-150.1677489,508.4309166,4.3934059,0.0071361,-3.3e-06,58.6513267,-0.0113519278081114,2.2068301,58.6513267,-0.0113519278081114,2.2068301,37.2756111848051,58.6496281953646,0.41853818017507416,2.207277067615275,-0.0048910476295020815
1717.1289624,-149.9008624,505.1765425,4.3862777,2.5e-06,6.6084448,-6.6137452,1693.3361167,-1.2740458,-151.10776,505.5846979,4.3933965,0.0071189,-3e-06,58.7640006,-0.0103596232995504,2.1994903,58.7640006,-0.0103596232995504,2.1994903,37.326668048677,58.76232439888516,0.41833151043166783,2.199844372641697,-0.0033340959690282383
1720.1262929,-150.8610828,502.3371779,4.3862851,2.4e-06,6.6046167,-6.608224,1696.3335364,-1.2527326,-152.0477934,502.7384966,4.3933881,0.007103,-2.7e-06,58.8760847,-0.0093592620439242,2.1920841,58.8760847,-0.0093592620439242,2.1920841,37.3776272035411,58.87442247082404,0.4181933131127825,2.1924241671273488,-0.002107682812587641
1723.1236152,-151.8212802,499.4978143,4.386292,2.2e-06,6.6055038,-6.597532,1699.3309467,-1.231465,-152.9878468,499.8923117,4.3933804,0.0070884,-2.4e-06,58.9875792,-0.008350882799703,2.1846086,58.9875792,-0.008350882799703,2.1846086,37.4284895348668,58.985937472461124,0.41812405491134164,2.1849299302509673,-0.0005199936222447434
1726.1209297,-152.781456,496.6584517,4.3862985,2.1e-06,6.6032228,-6.5901219,1702.3283482,-1.2102394,-153.9279182,497.0461421,4.3933735,0.007075,-2.2e-06,59.0984839,-0.0076837877584128,2.1770611,59.0984839,-0.0076837877584128,2.1770611,37.4792559233934,59.096854605577796,0.4181182853767797,2.1773707393320647,0.0003848444226563358
1729.1182367,-153.7416116,493.8190904,4.3863045,1.9e-06,6.600806,-6.5827619,1705.325741,-1.1890525,-154.8680056,494.199987,4.3933672,0.0070626,-2e-06,59.2087985,-0.0070113636396272,2.1694419,59.2087985,-0.0070113636396272,2.1694419,37.5299272374219,59.20718806840231,0.4181645839020798,2.1697350841266982,0.0016501360372647884
1732.1155364,-154.7017483,490.9797306,4.3863101,1.8e-06,6.5990906,-6.57588,1708.3231254,-1.1679009,-155.8081075,491.3538454,4.3933614,0.0070514,-1.8e-06,59.3185226,-0.006333636822204,2.1617464,59.3185226,-0.006333636822204,2.1617464,37.5805043437005,59.31692318382549,0.4182751639783808,2.162027733603352,0.0025764242907846957
1735.112829,-155.6618677,488.1403725,4.3863152,1.6e-06,6.5980474,-6.5692764,1711.3205018,-1.1467816,-156.7482223,488.5077166,4.3933562,0.0070411,-1.7e-06,59.4276556,-0.0060037986251907,2.1539716,59.4276556,-0.0060037986251907,2.1539716,37.6309880964479,59.426073443030354,0.4184326083800364,2.154238765340613,0.003512210820330021
1738.1101148,-156.621971,485.3010162,4.3863198,1.5e-06,6.5976575,-6.5640958,1714.3178704,-1.1256918,-157.6883488,485.6615998,4.3933515,0.0070317,-1.5e-06,59.536197,-0.0053168381298342,2.1461178,59.536197,-0.0053168381298342,2.1461178,37.6813793465575,59.53462460178434,0.4186372265190014,2.1463729440126604,0.004457459221540302
1741.1073942,-157.5820597,482.461662,4.386324,1.3e-06,6.597881,-6.5610016,1717.3152316,-1.1046286,-158.6284857,482.8154942,4.3933473,0.0070233,-1.4e-06,59.6441458,-0.0049803937794963,2.1381864,59.6441458,-0.0049803937794963,2.1381864,37.731678937613,59.64258913254169,0.4188952853873149,2.138427175994044,0.005412313528389487
1744.1046672,-158.5421352,479.6223101,4.3863277,1.2e-06,6.5987325,-6.5601006,1720.3125856,-1.0835896,-159.5686319,479.9693993,4.3933434,0.0070157,-1.2e-06,59.7515015,-0.0042842903178054,2.1301706,59.7515015,-0.0042842903178054,2.1301706,37.7818877027917,59.74995332687697,0.41919517025284175,2.1303991708801044,0.006376256523323286
1747.1019343,-159.5021988,476.7829607,4.3863309,1e-06,6.6004113,-6.5615404,1723.3099328,-1.0625721,-160.5087865,477.1233144,4.3933399,0.0070089,-1.1e-06,59.858263,-0.0039413128143148,2.12207,59.858263,-0.0039413128143148,2.12207,37.8320064729647,59.85672914494446,0.41953714458307284,2.122283989747621,0.007349206810533239
1750.0991956,-160.462252,473.9436139,4.3863337,9e-07,6.6032848,-6.5654943,1726.3072734,-1.0415736,-161.4489485,474.2772388,4.3933367,0.007003,-1e-06,59.9644293,-0.0035957327812747,2.113884,59.9644293,-0.0035957327812747,2.113884,37.8820360722272,59.96290270776973,0.41992746602050013,2.114088106527454,0.007971766278000976
1753.0964514,-161.4222961,471.10427,4.3863361,7e-07,6.6072725,-6.5700601,1729.3046077,-1.0205918,-162.389117,471.431172,4.3933339,0.0069978,-9e-07,60.0699993,-0.0032475643343118,2.1056166,60.0699993,-0.0032475643343118,2.1056166,37.9319773158698,60.06848560216902,0.4203544103450689,2.105867336355824,0.008961320888621744
1756.093702,-162.3823325,468.2649292,4.3863379,5e-07,6.611654,-6.5766771,1732.3019361,-0.9996243,-163.3292912,468.5851134,4.3933314,0.0069935,-8e-07,60.1749721,-0.0028968218137886,2.0972635,60.1749721,-0.0028968218137886,2.0972635,37.9818310151797,60.1734704804396,0.42083023696113586,2.097437881673006,0.009959917574269332
1759.0909476,-163.3423627,465.4255916,4.3863393,4e-07,6.6157136,-6.5837385,1735.2992588,-0.9786686,-164.2694702,465.7390623,4.3933293,0.00699,-7e-07,60.2793465,-0.0025435197301269,2.0888222,60.2793465,-0.0025435197301269,2.0888222,38.0315979765113,60.277850281731354,0.4213492008214264,2.088986404522783,0.010603922423472158
1762.0881885,-164.3023879,462.5862575,4.3863403,2e-07,6.6172955,-6.5912654,1738.2965761,-0.9577224,-165.2096531,462.8930182,4.3933275,0.0069872,-5e-07,60.3831214,-0.0018230606750035,2.0802922,60.3831214,-0.0018230606750035,2.0802922,38.0812789972424,60.381635859134505,0.4219055128542286,2.0804386953251295,0.01198309468507344
1765.0854249,-165.2624097,459.746927,4.3863407,1e-07,6.6155471,-6.5990138,1741.2938883,-0.9367832,-166.149839,460.0469805,4.393326,0.0069853,-4e-07,60.4862953,-0.0014634367676475,2.0716782,60.4862953,-0.0014634367676475,2.0716782,38.1308748707144,60.484813943154414,0.4225114825060163,2.071814307302852,0.012641933674292586
1768.0826572,-166.2224294,456.9076004,4.3863408,-1e-07,6.6071762,-6.6070795,1744.2911957,-0.9158487,-167.0900271,457.2009485,4.3933249,0.0069841,-3e-07,60.5888672,-0.0011013032485737,2.0629799,60.5888672,-0.0011013032485737,2.0629799,38.1803863867763,60.587395063531,0.4231552673051578,2.063100586958921,0.013673747609251233
1771.0798855,-167.1824484,454.0682779,4.3863403,-2e-07,6.5944343,-6.6156711,1747.2884986,-0.8949166,-168.0302166,454.3549217,4.393324,0.0069837,-2e-07,60.6908361,-0.0007366755173034,2.0541966,60.6908361,-0.0007366755173034,2.0541966,38.2298143264306,60.68936695967711,0.42384314676766655,2.0543066859791996,0.014345758350330709
1774.0771101,-168.1424681,451.2289596,4.3863394,-4e-07,6.5826214,-6.6235741,1750.2857973,-0.8739845,-168.9704068,451.5088996,4.3933235,0.006984,-1e-07,60.7922007,-0.0003695691665949,2.0453244,60.7922007,-0.0003695691665949,2.0453244,38.2791594656985,60.79073935011983,0.4245692781858586,2.045418803526582,0.015393074411431734
1777.0743313,-169.1024898,448.3896457,4.3863381,-5e-07,6.5760942,-6.6319289,1753.2830921,-0.8530504,-169.910597,448.6628816,4.3933231,0.0069851,-1e-07,60.8929597,-0.0003707952541025,2.0363641,60.8929597,-0.0003707952541025,2.0363641,38.3284225768597,60.89150014466302,0.4253399539430712,2.036450269248882,0.0157071916007537
1780.0715494,-170.062515,445.5503365,4.3863362,-7e-07,6.575768,-6.6406502,1756.2803832,-0.8321122,-170.8507866,445.8168672,4.393323,0.0069868,-0.0,60.9931119,-0.0,2.0273183,60.9931119,-0.0,2.0273183,38.3776044258744,60.991658731596544,0.4261432071464851,2.0273885234114113,0.016768338445706087
1783.0687645,-171.0225451,442.7110322,4.3863339,-8e-07,6.580336,-6.6492747,1759.277671,-0.8111679,-171.7909753,442.970856,4.3933231,0.0069891,0.0,61.0926559,0.0,2.0181915,61.0926559,0.0,2.0181915,38.4267057735322,61.09120343792326,0.426979205185087,2.018253289072056,0.01709093355023548
1786.065977,-171.9825814,439.8717329,4.3863312,-1e-06,6.5896578,-6.6579559,1762.2749558,-0.7902157,-172.7311626,440.1248476,4.3933232,0.006992,1e-07,61.1915909,0.0003744410796872,2.0089841,61.1915909,0.0003744410796872,2.0089841,38.4757273743518,61.19014349029974,0.4278481174418919,2.009029673541663,0.018165365002352434
1789.0631871,-172.9426254,437.0324389,4.386328,-1.1e-06,6.6019333,-6.6670258,1765.2722379,-0.7692539,-173.6713485,437.2788416,4.3933235,0.0069955,1e-07,61.2899158,0.0003756453778771,1.9996977,61.2899158,0.0003756453778771,1.9996977,38.5246699801265,61.288467994222806,0.42875010900014027,1.9997346321245344,0.018496307794989366
1792.0603951,-173.9026785,434.1931502,4.3863243,-1.3e-06,6.6161424,-6.6754322,1768.2695174,-0.748281,-174.6115328,434.4328377,4.3933238,0.0069995,1e-07,61.3876298,0.0003768441092461,1.9903314,61.3876298,0.0003768441092461,1.9903314,38.5735343348542,61.38618573840988,0.42967920621946926,1.99040151602007,0.01920678393030538
1795.0576012,-174.862742,431.3538673,4.3863202,-1.5e-06,6.6303197,-6.6816876,1771.2667948,-0.7272954,-175.5517154,431.5868355,4.3933242,0.007004,1e-07,61.4847317,0.000378037223222,1.9808847,61.4847317,0.000378037223222,1.9808847,38.6223211794889,61.483290682945814,0.43063553992932635,1.9808937864964424,0.019922317318863986
1798.0548057,-175.8228173,428.5145901,4.3863156,-1.6e-06,6.6449903,-6.6855386,1774.2640704,-0.7062957,-176.4918965,428.7408348,4.3933245,0.0070089,1e-07,61.5812208,0.0003792246755218,1.9713591,61.5812208,0.0003792246755218,1.9713591,38.6710312483505,61.57977781698513,0.4316130846358126,1.9713592350843459,0.020263464631830715
1801.0520088,-176.7829058,425.675319,4.3863105,-1.8e-06,6.6593719,-6.684655,1777.2613443,-0.6852806,-177.4320761,425.8948353,4.3933248,0.0070143,1e-07,61.6770959,0.0003804064158657,1.961758,61.6770959,0.0003804064158657,1.961758,38.7196652712819,61.67565471442122,0.4326181062533708,1.961743891944686,0.020987630407845077
1804.0492109,-177.743009,422.8360542,4.386305,-1.9e-06,6.6719998,-6.6806062,1780.2586169,-0.6642487,-178.3722545,423.0488368,4.3933251,0.0070201,1e-07,61.7723563,0.0003815824002854,1.9520857,61.7723563,0.0003815824002854,1.9520857,38.7682239731811,61.77091213904425,0.43364455664347606,1.9520624370282593,0.02133501472698604
1807.0464121,-178.7031281,419.9967957,4.386299,-2.1e-06,6.6833837,-6.6717191,1783.2558885,-0.6431987,-179.3124317,420.2028389,4.3933254,0.0070263,1e-07,61.8670014,0.0003827525862227,1.9423438,61.8670014,0.0003827525862227,1.9423438,38.8167080753977,61.865557816514524,0.43469253520143764,1.9423060395276137,0.02206753944286275
1810.0436128,-179.6632647,417.1575439,4.3862926,-2.2e-06,6.6921299,-6.6624239,1786.2531593,-0.6221295,-180.252608,417.3568415,4.3933256,0.007033,1e-07,61.9610307,0.0003839169325406,1.9325342,61.9610307,0.0003839169325406,1.9325342,38.865118291089,61.959583117474196,0.4357683364843674,1.9324870766236746,0.02242107472882037
1813.0408131,-180.6234201,414.3182989,4.3862857,-2.4e-06,6.6980477,-6.6516503,1789.2504297,-0.6010396,-181.1927836,414.5108444,4.3933258,0.0070401,1e-07,62.0544437,0.0003850753982916,1.9226585,62.0544437,0.0003850753982916,1.9226585,38.9134553293716,62.05299541504452,0.43686588034031515,1.9225966165687685,0.023162026995284406
1816.0380134,-181.5835956,411.479061,4.3862783,-2.5e-06,6.6987823,-6.642057,1792.2476999,-0.5799279,-182.1329587,411.6648473,4.3933259,0.0070476,0.0,62.14724,0.0,1.912719,62.14724,0.0,1.912719,38.961719895853,62.14578672133138,0.43798526291238493,1.9126502663329705,0.02313519985475738
1819.0352138,-182.5437927,408.6398303,4.3862705,-2.7e-06,6.6931104,-6.6336,1795.2449703,-0.5587931,-183.0731335,408.8188499,4.393326,0.0070555,0.0,62.2394193,0.0,1.9027179,62.2394193,0.0,1.9027179,39.0099126910875,62.237964065773795,0.4391265795572625,1.9026341527956159,0.023883122246383733
1822.0324147,-183.5040128,405.800607,4.3862622,-2.8e-06,6.6765692,-6.6265705,1798.2422411,-0.5376339,-184.0133082,405.9728521,4.3933261,0.0070638,0.0,62.3309813,0.0,1.892658,62.3309813,0.0,1.892658,39.0580344075592,62.32952006284707,0.4402899241413886,1.892564478482864,0.024247143422472497
1825.0296164,-184.4642573,402.9613913,4.3862535,-3e-06,6.6508422,-6.6215413,1801.2395126,-0.516449,-184.953483,403.1268536,4.3933261,0.0070726,0.0,62.421926,0.0,1.8825412,62.421926,0.0,1.8825412,39.1060857357427,62.42046149294738,0.44148163319796996,1.882432391834409,0.025003273818218083
1828.026819,-185.4245275,400.1221834,4.3862443,-3.1e-06,6.6223218,-6.6187525,1804.236785,-0.4952371,-185.893658,400.2808541,4.3933261,0.0070818,0.0,62.5122534,0.0,1.8723707,62.5122534,0.0,1.8723707,39.1540673604977,62.51078182142522,0.44269557576974095,1.8722518963506887,0.025373178708926546
1831.0240229,-186.3848249,397.2829836,4.3862346,-3.3e-06,6.600321,-6.6188934,1807.2340588,-0.473997,-186.8338335,397.4348533,4.3933261,0.0070915,-0.0,62.6019636,-0.0,1.8621486,62.6019636,-0.0,1.8621486,39.2019799626083,62.60048741893387,0.443938103952808,1.8620452173157085,0.026137405269587573
1834.0212282,-187.3451508,394.4437919,4.3862245,-3.5e-06,6.5928943,-6.621333,1810.2313341,-0.4527272,-187.7740094,394.5888512,4.3933261,0.0071016,-0.0,62.6910567,-0.0,1.8518772,62.6910567,-0.0,1.8518772,39.2498242112573,62.68957520077453,0.4452030661049159,1.851727110947854,0.026906098721892747
1837.0184353,-188.3055067,391.6046087,4.3862139,-3.6e-06,6.5983529,-6.6257629,1813.2286113,-0.4314264,-188.7141861,391.7428472,4.393326,0.0071122,-0.0,62.779533,-0.0,1.8415593,62.779533,-0.0,1.8415593,39.2976007821784,62.77804270870643,0.4464968303599214,1.8413988581175553,0.027285303125185314
1840.0156444,-189.2658939,388.7654341,4.3862028,-3.8e-06,6.61116,-6.6315007,1816.2258906,-0.4100933,-189.6543635,388.8968413,4.393326,0.0071232,-0.0,62.867393,-0.0,1.8311981,62.867393,-0.0,1.8311981,39.3453103343777,62.86589602902202,0.44781322678961827,1.8310216499766918,0.028061915951529022
1843.0128558,-190.2263138,385.9262683,4.3861913,-3.9e-06,6.627685,-6.6379789,1819.2231723,-0.3887266,-190.5945419,386.0508332,4.3933259,0.0071346,-0.0,62.9546371,-0.0,1.8207963,62.9546371,-0.0,1.8207963,39.3929535283017,62.95313027111852,0.44915234333355336,1.8206092673615013,0.028446596423471103
1846.0100697,-191.1867678,383.0871115,4.3861793,-4.1e-06,6.6445217,-6.6446958,1822.2204568,-0.3673248,-191.5347213,383.2048225,4.3933259,0.0071465,-0.0,63.041266,-0.0,1.810357,63.041266,-0.0,1.810357,39.4405310192945,63.039751110374795,0.45052057258032735,1.8101536645863956,0.029231023537741447
1849.0072864,-192.1472574,380.2479639,4.3861669,-4.2e-06,6.6590451,-6.6511683,1825.2177443,-0.3458865,-192.4749018,380.358809,4.3933258,0.0071589,-0.0,63.1272805,-0.0,1.7998846,63.1272805,-0.0,1.7998846,39.4880434549896,63.12575457935978,0.4519180282265693,1.799670438124029,0.0296214752322308
1852.0045062,-193.1077838,377.4088257,4.386154,-4.4e-06,6.6719715,-6.6563317,1828.215035,-0.3244105,-193.4150835,377.5127924,4.3933258,0.0071718,-0.0,63.2126815,-0.0,1.7893805,63.2126815,-0.0,1.7893805,39.5354914793307,63.21114607181351,0.45334482288140104,1.789149729247659,0.03041379951013288
1855.0017292,-194.0683485,374.5696971,4.3861406,-4.5e-06,6.6881534,-6.6546005,1831.2123294,-0.3028952,-194.3552664,374.6667724,4.3933257,0.0071851,-0.0,63.2974699,-0.0,1.7788472,63.2974699,-0.0,1.7788472,39.5828757305985,63.295922294275314,0.4547947377750181,1.7786053578340741,0.03080974247632917
1857.9989559,-195.028953,371.7305783,4.3861268,-4.7e-06,6.698237,-6.6535157,1834.2096277,-0.2813393,-195.2954508,371.8207488,4.3933257,0.0071988,-0.0,63.381647,-0.0,1.7682891,63.381647,-0.0,1.7682891,39.630196841814,63.380088509529685,0.45626785955940896,1.7680303456789015,0.03160949207315133
1860.9961863,-195.9895985,368.8914695,4.3861125,-4.8e-06,6.709117,-6.6451159,1837.2069301,-0.2597414,-196.2356366,368.9747214,4.3933256,0.0072131,-0.0,63.4652138,-0.0,1.7577088,63.4652138,-0.0,1.7577088,39.6774554388059,63.46364192118101,0.4577769640381141,1.7574387186946894,0.03201103776127574
1863.9934208,-196.9502865,366.0523709,4.3860978,-5e-06,6.7086833,-6.6293573,1840.204237,-0.2381002,-197.1758239,366.1286897,4.3933256,0.0072278,-0.0,63.5481719,-0.0,1.7471089,63.5481719,-0.0,1.7471089,39.7246521476266,63.546587646528415,0.4593094776962682,1.7468376256682594,0.0328184637301345
1866.9906597,-197.9110183,363.2132827,4.3860826,-5.2e-06,6.6944816,-6.6093937,1843.2015486,-0.2164141,-198.1160128,363.2826535,4.3933255,0.0072429,-0.0,63.6305226,-0.0,1.7364923,63.6305226,-0.0,1.7364923,39.7717875845354,63.628925196423786,0.46086548264503463,1.7361875810713006,0.03363003505440139
1869.9879032,-198.8717954,360.3742051,4.3860669,-5.3e-06,6.679129,-6.5918315,1846.1988653,-0.1946819,-199.0562035,360.4366126,4.3933255,0.0072586,-0.0,63.7122676,-0.0,1.7258642,63.7122676,-0.0,1.7258642,39.8188623610198,63.71065493207057,0.4624578046362232,1.7255477486054662,0.034040177704582605
1872.9851516,-199.8326192,357.5351383,4.3860508,-5.5e-06,6.6649063,-6.5795786,1849.1961873,-0.172902,-199.9963959,357.5905666,4.3933254,0.0072746,-0.0,63.7934086,-0.0,1.7152261,63.7934086,-0.0,1.7152261,39.8658770847241,63.79178130356323,0.46406743711656384,1.7148801801585076,0.03485910494173777
1875.982405,-200.793491,354.6960824,4.3860342,-5.5e-06,6.65025,-6.5734954,1852.193515,-0.1510733,-200.9365902,354.7445154,4.3933253,0.007291,-1e-07,63.8739476,-0.0004079881182007,1.7045803,63.8739476,-0.0004079881182007,1.7045803,39.9128323549105,63.87230295181611,0.4657008259190699,1.7042121850041694,0.034458179903273364
1878.9796637,-201.7544121,351.8570378,4.3860176,-5.5e-06,6.6359537,-6.5715031,1855.1908486,-0.1291951,-201.8767872,351.8984588,4.393325,0.0073075,-1e-07,63.9538863,-0.0004090099572873,1.6939312,63.9538863,-0.0004090099572873,1.6939312,39.9597287699575,63.9522241957511,0.4673388648300043,1.6935437750931146,0.03446365544437968
1881.9769275,-202.7153819,349.0180041,4.3860014,-5.3e-06,6.6217151,-6.5721407,1858.1881882,-0.1072679,-202.8169867,349.0523967,4.3933249,0.0073235,-0.0,64.0332269,-0.0,1.6832825,64.0332269,-0.0,1.6832825,40.0065669165214,64.0315461429691,0.4689431453203235,1.6828833461120325,0.03405760301774385
1884.9741962,-203.6763981,346.1789808,4.385986,-5e-06,6.60755,-6.5747966,1861.1855335,-0.0852934,-203.7571882,346.2063291,4.3933249,0.0073389,-0.0,64.1119716,-0.0,1.6726363,64.1119716,-0.0,1.6726363,40.0533473728791,64.11027243079735,0.4705071248059552,1.6722610865886969,0.03282582674370199
1887.9714694,-204.6374585,343.3399675,4.3859713,-4.8e-06,6.5936822,-6.5791062,1864.1828843,-0.063274,-204.6973914,343.3602565,4.3933248,0.0073535,-0.0,64.1901227,-0.0,1.661996,64.1901227,-0.0,1.661996,40.100070705498,64.18840669567939,0.47201781326871045,1.6616389639728453,0.031998098895585705
1890.9687471,-205.5985608,340.5009637,4.3859575,-4.5e-06,6.5801205,-6.5849238,1867.1802403,-0.0412118,-205.6375963,340.5141789,4.3933248,0.0073673,-0.0,64.2676827,-0.0,1.6513658,64.2676827,-0.0,1.6513658,40.146737484296,64.26595049418972,0.4734750155860597,1.6510303998758995,0.030751499523190867
1893.9660288,-206.5597027,337.6619688,4.3859444,-4.2e-06,6.5669467,-6.5919793,1870.1776011,-0.0191092,-206.5778027,337.6680967,4.3933248,0.0073804,-0.0,64.3446542,-0.0,1.6407464,64.3446542,-0.0,1.6407464,40.1933482668281,64.34290693558616,0.4748849746421145,1.6404385813655036,0.029497294028125873
1896.9633144,-207.520882,334.8229823,4.3859321,-4e-06,6.5540406,-6.6003841,1873.1749665,0.0030314,-207.5180107,334.8220102,4.3933248,0.0073927,-0.0,64.4210397,-0.0,1.6301391,64.4210397,-0.0,1.6301391,40.2399036081954,64.41927855713597,0.47624108224020495,1.629850151632896,0.028650393555688172
