step,s,n,V,chi,ax,ay,mode,gap,opp_V,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
268,1454.8085190109962,0.6086517761525514,31.29896462444041,0.012183350793826389,4.754825774481646,-1.6910307364252692,FOLLOW,57.3206769559913,33.39965342865344,35.06963610008611,1.0,True,False,False,22.79067039489746
269,1458.767541240146,0.6208248354684321,31.92283287190649,-0.00498065164744765,5.1448208508790145,-1.6917895627607396,FOLLOW,57.63151901231504,33.957747127702476,35.6556344840876,1.0,True,False,False,23.28181266784668
270,1462.805304028579,0.5670812033670999,32.56733336232509,-0.02039737230484294,5.110721485510373,-1.6635626619367012,FOLLOW,57.933566036712364,34.52273583181853,36.248872623409454,1.0,True,False,False,25.387048721313477
271,1466.9193185667955,0.45389028025238964,33.180381709563335,-0.03339455012384074,4.676734858107658,-1.6085355271156863,FOLLOW,58.22971116773965,35.12790953900997,36.88430501596047,1.0,True,False,False,22.665739059448242
272,1471.102170116894,0.2900405054730901,33.71944023146436,-0.04376876465058107,3.9691991478809365,-1.5424762707536634,FOLLOW,58.52431947119862,35.76129263506099,37.54935726681404,1.0,True,False,False,21.836280822753906
273,1475.3435812226019,0.08597884287417346,34.17379204115968,-0.05135164616557856,3.4779736648410875,-1.4477754629758026,FOLLOW,58.832495665142915,36.412048105354565,38.23265051062229,1.0,True,False,False,22.252559661865234
274,1479.6371202874125,-0.14659191510923703,34.5849990875382,-0.056023967475155735,3.095233535182522,-1.3575403423252204,FOLLOW,59.16145801492098,37.03583461672214,38.88762634755825,1.0,True,False,False,22.168874740600586
275,1483.978240192772,-0.39509335863741213,34.93433079603943,-0.05770268373873363,2.5260467770403876,-1.257695214166752,FOLLOW,59.514971300369325,37.559387084778365,39.437356439017286,1.0,True,False,False,21.7587947845459
276,1488.3604146474825,-0.6460110093881974,35.213522141795295,-0.05633494204806795,1.9828834327345723,-1.1699579482443772,FOLLOW,59.881995648315524,38.014358418250126,39.91507633916263,1.0,True,False,False,21.527767181396484
277,1492.7773476985135,-0.8853661396000715,35.4294897054052,-0.05189309919565371,1.527514659198304,-1.0848111429863245,FOLLOW,60.26639147019682,38.44154504176641,40.36362229385473,1.0,True,False,False,25.249958038330078
278,1497.2253863748406,-1.0989908232440238,35.64551949181579,-0.04436990526948559,2.3630764959065167,-1.0067051801467246,FOLLOW,60.66629864315655,38.81815264501781,40.7590602772687,1.0,True,False,False,24.408817291259766
279,1501.7192201572693,-1.2739244473897735,36.055253847983735,-0.03418979098199935,3.97847815994359,-0.9332706999793329,FOLLOW,61.083559236306655,39.23702790848521,41.19887930390947,1.0,True,False,False,24.364709854125977
280,1506.2806163359026,-1.4021188539136042,36.63358129524406,-0.023169880824613246,5.1049912764119885,-0.8548734159057624,FOLLOW,61.51190446637452,39.748332692921515,41.73574932756759,1.0,True,False,False,21.907567977905273
281,1510.923666002445,-1.4832799661845082,37.33046141981243,-0.012957763086253977,5.904934142664302,-0.7827311169259916,FOLLOW,61.937193764780204,40.25667036117433,42.26950387923305,1.0,True,False,False,26.668548583984375
282,1515.6586338883524,-1.520902118855448,38.106518262022995,-0.003944223867889545,6.401399536793527,-0.7155288067474006,FOLLOW,62.34102799525954,40.730060475992616,42.76656349979225,1.0,True,False,False,23.40531349182129
283,1520.4919541071322,-1.5192774503408109,38.929529028498926,0.0037594032248334484,6.678918263396679,-0.6507826148406473,FOLLOW,62.71689153193233,41.323749328315664,43.38993679473145,1.0,True,False,False,25.299549102783203
284,1525.426732549499,-1.4834051110036448,39.770171090549695,0.01006775934273121,6.708689744366652,-0.5707560568830992,FOLLOW,63.073434232147974,42.00197671461488,44.102075550345624,1.0,True,False,False,22.75872230529785
285,1530.4632424475647,-1.4191403394591215,40.61105093570616,0.014850289904153952,6.687938128866314,-0.50574678894073,FOLLOW,63.415660622994665,42.73335463505993,44.87002236681293,1.0,True,False,False,22.54772186279297
286,1535.6008471536516,-1.3335994797642912,41.44351990608255,0.0179509203336996,6.578844439283002,-0.4466055339704348,FOLLOW,63.74864732150786,43.47111805096181,45.64467395350991,1.0,True,False,False,22.07779884338379
287,1540.83791920898,-1.2351667417186454,42.256391020174064,0.01923052998878518,6.382575416263811,-0.39390650792539994,FOLLOW,64.07065224494636,44.15099855951856,46.358548487494495,1.0,True,False,False,22.82547950744629
288,1546.1716573151668,-1.133510731747168,43.03733480111889,0.01858799555623485,6.077974929377222,-0.3461941141894296,FOLLOW,64.37362698228185,44.74341145398527,46.98058202668453,1.0,True,False,False,22.252559661865234
289,1551.5980347858708,-1.0380750408732116,43.76460348218684,0.016569101412474894,5.526277934980973,-0.30258558123191215,FOLLOW,64.64868744189857,45.24030372158274,47.50231890766188,1.0,True,False,False,22.976398468017578
290,1557.1097641432605,-0.9530963376633845,44.40345078803604,0.014416647592449946,4.672347875156653,-0.26814345425107855,FOLLOW,64.89160082772355,45.72279510017498,48.008934855183725,1.0,True,False,False,21.927833557128906
291,1562.694604803952,-0.8782009113552791,44.944347048053494,0.012539791634566023,4.218637324529827,-0.24010232352935457,FOLLOW,65.1117871228048,46.24617501421738,48.55848376492825,1.0,True,False,False,22.009611129760742
292,1568.3462161620093,-0.8121851982895617,45.480528660474974,0.010938650773569184,4.337569337670761,-0.21718030765108284,FOLLOW,65.3236261930333,46.74688553710385,49.08422981395904,1.0,True,False,False,22.52936363220215
293,1574.0653966404955,-0.7537209424004192,46.0167138328065,0.009606261124159497,4.208247337872791,-0.19849428107157638,FOLLOW,65.52996613143296,47.229627315924034,49.591108681720236,1.0,True,False,False,23.09441566467285
294,1579.8517554023451,-0.7014726350889933,46.56265053069615,0.0085380098419239,4.496801496253277,-0.18365601587885405,FOLLOW,65.72920889195666,47.692158272919436,50.07676618656541,1.0,True,False,False,22.43661880493164
295,1585.7089397656964,-0.6540533890856524,47.14179627555682,0.007731377171468268,4.705549080482099,-0.17255244702325104,FOLLOW,65.9127654282222,48.03322809581008,50.43488950060059,1.0,True,False,False,22.058963775634766
296,1591.640135275776,-0.6100230841208324,47.73791721414902,0.007185000394168764,4.776736571076931,-0.16433418786091553,FOLLOW,66.06667410196974,48.35586544343867,50.7736587156106,1.0,True,False,False,21.89493179321289
297,1597.6462458116591,-0.5679870633172418,48.33316998467257,0.00685481894823233,4.7024614359498065,-0.15819489436617537,FOLLOW,66.18308902844501,48.59060510582581,51.0201353611171,1.0,True,False,False,22.458314895629883
298,1603.7258469428455,-0.5271391165392678,48.909243853986055,0.006599559167609361,4.482855630686295,-0.15324504657061877,FOLLOW,66.24940008342332,48.744641179305816,51.18187323827111,1.0,True,False,False,22.42755889892578
299,1609.875313890616,-0.48734562998086434,49.448565080942245,0.006355778121681295,4.127758206175921,-0.148976231372262,FOLLOW,66.2581713286711,48.84558961506563,51.28786909581891,1.0,True,False,False,22.9339599609375
300,1616.0890056625415,-0.4486417029787179,49.93636703009786,0.0061149548602120385,3.6721801100836613,-0.14497520577282885,FOLLOW,66.20918280260457,48.93497145178697,51.38172002437632,1.0,True,False,False,22.64690399169922
301,1622.3597411470373,-0.4110872955946214,50.36245070814166,0.005875847394685661,3.1509559020371065,-0.14077529079144518,FOLLOW,66.10595482335998,49.00719807653918,51.45755798036615,1.0,True,False,False,21.68750762939453
302,1628.6793920331427,-0.37474877770238596,50.72179269232282,0.005637312495927964,2.611641305587165,-0.13671611061487535,FOLLOW,65.95510784910425,49.085052304078495,51.53930491928242,1.0,True,False,False,22.091150283813477
303,1635.039469568171,-0.3396965249814844,51.012496858360024,0.005398247274791948,2.0606427990266063,-0.1325730382963326,FOLLOW,65.76387732402964,49.13762136235799,51.59450243047589,1.0,True,False,False,21.81696891784668
304,1641.4315115864722,-0.30600043312835573,51.237972335479874,0.0051578391747500296,1.5696113579168327,-0.12842268550798963,FOLLOW,65.53831984547173,49.19167119432407,51.65125475404028,1.0,True,False,False,22.01366424560547
305,1647.8479385319583,-0.2737248409396101,51.40754868622677,0.004915469872381546,1.1648339414105138,-0.12416590209868772,FOLLOW,65.28865329813766,49.25876008687778,51.72169809122167,1.0,True,False,False,22.824525833129883
306,1654.2824898126698,-0.2429247289531586,51.532388214188614,0.004671039959480061,0.8513048763694155,-0.11965030451698552,FOLLOW,65.02176356192945,49.30704200007081,51.77239410007435,1.0,True,False,False,22.902965545654297
307,1660.7303931041922,-0.2136438505654376,51.62531868797505,0.004424507396601841,0.6472983536538552,-0.11506264121046633,FOLLOW,64.74331965528404,49.367873470861255,51.83626714440432,1.0,True,False,False,22.14646339416504
308,1667.1885327129928,-0.18591582078573118,51.69927910786746,0.004176181893940616,0.5388563706513024,-0.11039699468344771,FOLLOW,64.45949778129125,49.43488586932481,51.90663016279105,1.0,True,False,False,22.887229919433594
309,1673.6552540847342,-0.1597467799392629,51.76456533384085,0.003930569230702005,0.49972288442905083,-0.10563733199521153,FOLLOW,64.17399413805651,49.50729175928682,51.982656347251165,1.0,True,False,False,21.732568740844727
310,1680.129970251956,-0.13515084684439943,51.828228049161886,0.003681588761027636,0.5061001874163983,-0.10080213824680985,FOLLOW,63.88956800586698,49.59340731697446,52.07307768282318,1.0,True,False,False,22.19867706298828
311,1686.6127960505673,-0.11213268223495569,51.89469945395928,0.00343314828636645,0.5402367016994204,-0.09592830136541296,FOLLOW,63.60851579497103,49.68835333478692,52.172771001526264,1.0,True,False,False,22.333621978759766
312,1693.1042773380586,-0.09070124798973313,51.96671786909924,0.003184468911525348,0.5918683627634629,-0.09107004880799528,FOLLOW,63.33151825416007,49.79122699531937,52.28078834508534,1.0,True,False,False,22.321701049804688
313,1699.6052351342096,-0.07082260465668382,52.04607893178698,0.0029477333957329687,0.6551325406158068,-0.08625792729964238,FOLLOW,63.05946173000598,49.90827724107682,52.40369110313066,1.0,True,False,False,21.76213264465332
314,1706.116658108424,-0.05239321136925422,52.13370924637024,0.0027273479351921795,0.7227736191798149,-0.08141617110290822,FOLLOW,62.793119083728925,50.03611719769146,52.53792305757604,1.0,True,False,False,22.352218627929688
