,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
826,1650.961234,59.330258,-1.013129,-0.006452,5.137823,0.180127,2.094367,0.225929,36.407022
827,1652.959977,59.504483,-1.029046,-0.008618,5.208359,0.187736,0.484899,0.205962,36.440702
828,1654.958720,59.679434,-1.045939,-0.008295,5.224622,0.194644,-0.632569,0.186564,36.474239
829,1656.957462,59.853848,-1.062625,-0.008597,5.203462,0.200885,-0.814744,0.167738,36.507690
830,1658.956205,60.026882,-1.079807,-0.008148,5.176298,0.206477,-0.853610,0.149414,36.541031
831,1660.954948,60.198397,-1.094478,-0.006642,5.147936,0.211441,-0.880661,0.133461,36.574257
832,1662.953690,60.368579,-1.107124,-0.006304,5.118740,0.215866,-1.183078,0.118112,36.607409
833,1664.952433,60.537124,-1.119456,-0.005639,5.079635,0.219770,-2.534243,0.103135,36.640462
834,1666.951175,60.703236,-1.130055,-0.005561,4.996074,0.223171,-2.043720,0.088453,36.673435
835,1668.949918,60.866624,-1.143175,-0.007691,4.928785,0.226083,-1.806052,0.074294,36.706360
836,1670.948661,61.027308,-1.159410,-0.007707,4.869550,0.228520,-2.235082,0.060383,36.739158
837,1672.947404,61.185247,-1.172804,-0.005969,4.796509,0.230493,-2.088248,0.053486,36.771837
838,1674.946146,61.340518,-1.183528,-0.004646,4.728426,0.232237,-2.063185,0.047387,36.804440
839,1676.944889,61.493155,-1.191032,-0.002829,4.661349,0.233777,-2.438871,0.041361,36.836952
840,1678.943632,61.643337,-1.197025,-0.004298,4.582099,0.235121,-2.634677,0.035484,36.869447
841,1680.942374,61.790650,-1.209456,-0.007585,4.496597,0.236273,-2.402490,0.029846,36.901899
842,1682.941117,61.934615,-1.224581,-0.006693,4.419008,0.237237,-1.226729,0.026338,36.934194
843,1684.939860,62.076294,-1.235694,-0.005049,4.379501,0.238085,-1.357469,0.022983,36.966399
844,1686.938603,62.216517,-1.246312,-0.005738,4.335820,0.238825,-1.969926,0.020499,36.998578
845,1688.937346,62.354689,-1.258474,-0.006177,4.272582,0.239483,-2.136626,0.018258,37.030680
846,1690.936088,62.490255,-1.269476,-0.004334,4.204241,0.240067,-1.812274,0.016305,37.062665
847,1692.934831,62.623484,-1.275532,-0.002122,4.146415,0.240587,-1.550283,0.014656,37.094573
848,1694.933574,62.754927,-1.279578,-0.002353,4.096975,0.241054,-2.159080,0.013277,37.126464
849,1696.932316,62.884281,-1.285458,-0.003354,4.028230,0.241477,-1.635094,0.012206,37.158304
850,1698.931059,63.011507,-1.293433,-0.005004,3.976252,0.241865,0.935847,0.011739,37.190093
851,1700.929802,63.138132,-1.305525,-0.006716,4.005944,0.242237,3.132612,0.012102,37.221820
852,1702.928544,63.266355,-1.318809,-0.006203,4.104988,0.242620,-0.624920,0.013993,37.253437
853,1704.927287,63.395525,-1.329989,-0.005207,4.085276,0.243061,-5.435248,0.015471,37.284979
854,1706.926030,63.521445,-1.339723,-0.004378,3.914163,0.243548,-5.476106,0.016719,37.316461
855,1708.924773,63.641740,-1.347581,-0.003696,3.742082,0.244074,-2.714109,0.017721,37.347885
856,1710.923515,63.757924,-1.355758,-0.004896,3.656843,0.244630,-2.833299,0.018574,37.379291
857,1712.922258,63.871063,-1.366206,-0.004662,3.568107,0.245212,-1.541350,0.019291,37.410610
858,1714.921000,63.981627,-1.372290,-0.001290,3.520022,0.245814,-0.521363,0.020221,37.441807
859,1716.919743,64.091190,-1.373057,-0.000480,3.503757,0.246445,-1.659354,0.020697,37.473005
860,1718.918486,64.199699,-1.375931,-0.002250,3.451985,0.247091,-1.846158,0.021061,37.504205
861,1720.917229,64.306193,-1.380836,-0.002192,3.394553,0.247746,-1.454132,0.020927,37.535313
862,1722.915972,64.410826,-1.383831,-0.000843,3.349432,0.248395,-1.230111,0.021226,37.566343
863,1724.914714,64.514127,-1.385390,-0.001275,3.311276,0.249053,-5.096306,0.020774,37.597361
864,1726.913457,64.614415,-1.390748,-0.004418,3.153151,0.249698,-9.925928,0.019576,37.628389
865,1728.912200,64.707318,-1.402838,-0.007188,2.845707,0.250304,-9.098491,0.017777,37.659363
866,1730.910942,64.790723,-1.416309,-0.005184,2.565216,0.250852,3.916005,0.016934,37.690191
867,1732.909685,64.871457,-1.422366,-0.001435,2.685637,0.251373,8.738640,0.016536,37.720942
868,1734.908428,64.958366,-1.425210,-0.002457,2.954924,0.251883,3.973312,0.016312,37.751757
869,1736.907170,65.051189,-1.432295,-0.003627,3.077207,0.252385,0.042449,0.015962,37.782534
870,1738.905913,65.145521,-1.437190,-0.001018,3.078508,0.252874,-0.784716,0.015003,37.813182
871,1740.904656,65.239445,-1.437112,0.000456,3.054473,0.253333,-0.834606,0.015866,37.843812
872,1742.903399,65.332614,-1.436734,-0.000125,3.028909,0.253819,-0.627943,0.016299,37.874442
873,1744.902141,65.424963,-1.437585,-0.000666,3.009702,0.254318,-1.098350,0.016175,37.905028
874,1746.900884,65.516444,-1.440087,-0.002236,2.976130,0.254812,-1.080394,0.015550,37.935594
875,1748.899626,65.606767,-1.446364,-0.003550,2.943159,0.255287,-0.732456,0.014450,37.966112
876,1750.898369,65.695914,-1.452112,-0.001614,2.920888,0.255726,-0.914065,0.012703,37.996517
877,1752.897112,65.784165,-1.452633,0.000586,2.893140,0.256112,-0.390880,0.010283,38.026875
878,1754.895855,65.871810,-1.450958,0.001001,2.881274,0.256424,-0.760583,0.007296,38.057231
879,1756.894597,65.958942,-1.450020,-0.000668,2.858181,0.256646,-0.568888,0.005177,38.087594
880,1758.893340,66.045409,-1.454298,-0.003330,2.840918,0.256803,2.029488,0.002548,38.117938
881,1760.892082,66.132202,-1.460921,-0.002365,2.902259,0.256880,5.218137,-0.000773,38.148163
882,1762.890825,66.222081,-1.462749,0.000097,3.059593,0.256856,-0.395695,-0.004923,38.178314
883,1764.889568,66.314166,-1.461927,0.000464,3.047660,0.256708,-6.317442,-0.009828,38.208470
884,1766.888311,66.403092,-1.461022,0.000640,2.857387,0.256412,-4.916645,-0.015356,38.238589
885,1768.887053,66.486813,-1.459320,0.000891,2.709504,0.255950,-1.162322,-0.019684,38.268667
886,1770.885796,66.567710,-1.457744,0.000715,2.674575,0.255359,-1.167343,-0.022927,38.298717
887,1772.884539,66.647408,-1.455881,0.001412,2.639561,0.254671,-0.160854,-0.025450,38.328712
888,1774.883281,66.726503,-1.453115,0.000587,2.634737,0.253908,-0.460793,-0.027329,38.358704
889,1776.882024,66.805331,-1.454770,-0.002089,2.620914,0.253088,-1.197091,-0.024988,38.388702
890,1778.880766,66.883090,-1.458721,-0.000645,2.585154,0.252341,-0.938251,-0.022094,38.418574
891,1780.879509,66.959689,-1.455921,0.002945,2.557202,0.251683,-0.659950,-0.018736,38.448366
892,1782.878252,67.035721,-1.449715,0.002386,2.537504,0.251124,-0.546036,-0.014824,38.478213
893,1784.876995,67.111199,-1.447213,0.000570,2.521210,0.250681,-0.719968,-0.010553,38.508054
894,1786.875738,67.185900,-1.445814,0.001182,2.499787,0.250367,-2.680855,-0.006069,38.537809
895,1788.874480,67.259003,-1.442329,0.002034,2.420119,0.250187,-3.481874,-0.001148,38.567527
896,1790.873223,67.329369,-1.438459,0.001721,2.316671,0.250153,-3.685608,0.003972,38.597237
897,1792.871966,67.396559,-1.436206,0.000268,2.207192,0.250271,-4.111254,0.009747,38.626942
898,1794.870708,67.460248,-1.437382,-0.001177,2.085188,0.250560,1.100629,0.014215,38.656617
899,1796.869451,67.522372,-1.438230,0.001407,2.117725,0.250980,-4.183545,0.017771,38.686179
900,1798.868194,67.583060,-1.431229,0.004808,1.994236,0.251505,-3.030786,0.020703,38.715697
901,1800.866937,67.640803,-1.423079,0.002100,1.904459,0.252118,11.555540,0.023237,38.745319
902,1802.865680,67.702247,-1.423098,-0.001032,2.246555,0.252806,3.033575,0.025353,38.774923
903,1804.864422,67.769775,-1.423905,0.000783,2.335961,0.253553,-5.577172,0.027368,38.804395
904,1806.863165,67.836133,-1.419937,0.002651,2.171760,0.254359,-0.791318,0.029931,38.833837
905,1808.861908,67.899740,-1.414339,0.002977,2.148458,0.255241,7.866587,0.033007,38.863283
906,1810.860651,67.966310,-1.407534,0.004066,2.379755,0.256211,1.100973,0.035178,38.892686
907,1812.859393,68.036735,-1.398771,0.004133,2.412116,0.257245,2.355566,0.038292,38.922079
908,1814.858136,68.108727,-1.392951,0.001270,2.481424,0.258372,7.034022,0.042568,38.951502
909,1816.856879,68.184624,-1.392803,-0.000277,2.687972,0.259622,-0.933094,0.048130,38.980867
910,1818.855622,68.262832,-1.391230,0.002425,2.660685,0.261029,-8.586720,0.054076,39.010111
911,1820.854364,68.336863,-1.382738,0.005718,2.409956,0.262608,-7.624512,0.059487,39.039310
912,1822.853107,68.404108,-1.371269,0.004679,2.186883,0.264349,-1.952596,0.063420,39.068568
913,1824.851850,68.467328,-1.366088,0.000522,2.129688,0.266206,-1.472466,0.067284,39.097859
914,1826.850593,68.528820,-1.365924,0.001234,2.086740,0.268169,0.653072,0.070304,39.127027
915,1828.849336,68.589744,-1.358557,0.005881,2.105721,0.270212,0.167538,0.072378,39.156090
916,1830.848078,68.651198,-1.346220,0.004839,2.110605,0.272322,0.289504,0.073741,39.185241
917,1832.846821,68.712889,-1.340777,0.001414,2.119050,0.274473,3.306753,0.075297,39.214412
918,1834.845564,68.775842,-1.337320,0.002846,2.215109,0.276660,1.745256,0.076010,39.243462
919,1836.844306,68.840871,-1.329493,0.004154,2.265766,0.278867,-4.343673,0.076085,39.272487
920,1838.843049,68.904884,-1.322923,0.002142,2.139531,0.281078,-4.447763,0.075905,39.301548
921,1840.841792,68.965132,-1.320931,0.000111,2.010387,0.283282,-0.496602,0.076629,39.330584
922,1842.840535,69.023126,-1.320382,0.001225,1.996010,0.285500,0.209991,0.078370,39.359535
923,1844.839277,69.080862,-1.314482,0.004691,2.002075,0.287764,0.620132,0.080697,39.388417
924,1846.838020,69.138959,-1.302743,0.006524,2.019990,0.290095,0.676074,0.083554,39.417306
925,1848.836763,69.197665,-1.290440,0.005300,2.039544,0.292512,2.629302,0.087050,39.446228
926,1850.835506,69.257751,-1.282390,0.002787,2.115586,0.295029,-1.452412,0.091175,39.475150
927,1852.834248,69.318184,-1.277681,0.002680,2.073683,0.297660,-4.516951,0.095258,39.504001
928,1854.832991,69.376013,-1.270362,0.004556,1.943639,0.300402,-3.409792,0.100408,39.532791
929,1856.831734,69.430561,-1.260377,0.005083,1.845464,0.303293,-11.931948,0.106023,39.561583
930,1858.830477,69.478763,-1.251165,0.003920,1.501813,0.306347,-21.698527,0.110003,39.590384
931,1860.829220,69.512981,-1.243788,0.004128,0.877790,0.309510,1.959275,0.118116,39.619143
932,1862.827963,69.538995,-1.233522,0.006067,0.934053,0.312902,-7.423826,0.129169,39.647859
933,1864.826705,69.562780,-1.221119,0.005640,0.720634,0.316615,26.782040,0.136998,39.676607
934,1866.825448,69.594535,-1.210654,0.005688,1.490056,0.320551,18.595751,0.142251,39.705336
935,1868.824191,69.644921,-1.197215,0.007504,2.023410,0.324631,10.815032,0.146771,39.734018
936,1870.822934,69.707497,-1.183109,0.005637,2.334032,0.328847,4.173657,0.150998,39.762739
937,1872.821676,69.776221,-1.175214,0.002926,2.453848,0.333181,-1.910226,0.155139,39.791446
938,1874.820419,69.845594,-1.167846,0.005566,2.399236,0.337617,-5.199544,0.158255,39.820036
939,1876.819162,69.911971,-1.152500,0.008964,2.250792,0.342135,-9.170488,0.160175,39.848585
940,1878.817904,69.972618,-1.135600,0.006989,1.988403,0.346718,1.306300,0.163191,39.877197
941,1880.816647,70.029998,-1.124566,0.004956,2.025748,0.351383,3.307767,0.168042,39.905786
942,1882.815390,70.089097,-1.113529,0.006306,2.120054,0.356174,-1.027340,0.173122,39.934296
943,1884.814132,70.149058,-1.099074,0.008113,2.090796,0.361105,6.802349,0.179045,39.962776
944,1886.812875,70.211299,-1.080966,0.010165,2.284336,0.366199,2.379064,0.185445,39.991228
945,1888.811618,70.277280,-1.060013,0.009877,2.352050,0.371477,-0.765072,0.191727,40.019690
946,1890.810360,70.343981,-1.043936,0.005846,2.330253,0.376939,-1.751513,0.198091,40.048181
947,1892.809103,70.409525,-1.035174,0.003953,2.280455,0.382571,-4.740239,0.203713,40.076612
948,1894.807846,70.472240,-1.024969,0.006819,2.146138,0.388344,-1.807938,0.207877,40.104947
949,1896.806589,70.532256,-1.007500,0.010377,2.094970,0.394227,-2.620619,0.210366,40.133249
950,1898.805331,70.590542,-0.985593,0.010822,2.020744,0.400185,-4.752962,0.211559,40.161573
951,1900.804074,70.645918,-0.966547,0.007761,1.886002,0.406183,-5.883431,0.211777,40.189922
952,1902.802817,70.696985,-0.954602,0.004576,1.719336,0.412182,2.510783,0.210722,40.218250
953,1904.801560,70.746565,-0.945596,0.005355,1.790276,0.418136,3.168880,0.208048,40.246505
954,1906.800302,70.798292,-0.930977,0.009508,1.879606,0.424001,-4.592131,0.204302,40.274695
955,1908.799045,70.849487,-0.909586,0.010715,1.750066,0.429764,-10.392519,0.199238,40.302904
956,1910.797788,70.894748,-0.890134,0.008920,1.456704,0.435388,15.053905,0.194557,40.331132
957,1912.796530,70.941782,-0.872531,0.009196,1.880984,0.440871,7.920767,0.191024,40.359316
958,1914.795273,70.997917,-0.853844,0.008759,2.104129,0.446253,1.470712,0.186691,40.387488
959,1916.794016,71.057764,-0.838441,0.006905,2.145552,0.451511,-2.149140,0.182111,40.415653
960,1918.792759,71.117218,-0.824234,0.008051,2.085148,0.456630,-0.534202,0.177633,40.443759
961,1920.791501,71.175517,-0.804905,0.011271,2.070158,0.461614,-2.548015,0.173668,40.471819
962,1922.790244,71.232610,-0.780712,0.012234,1.998651,0.466488,3.438855,0.168954,40.499883
963,1924.788987,71.290084,-0.758238,0.009811,2.095207,0.471232,0.085751,0.162585,40.527961
964,1926.787730,71.348890,-0.741268,0.007666,2.097613,0.475792,0.374975,0.156143,40.556012
965,1928.786472,71.407747,-0.725121,0.009221,2.108108,0.480163,0.147225,0.149125,40.584001
966,1930.785215,71.466754,-0.704195,0.011126,2.112225,0.484333,0.246880,0.141252,40.611964
967,1932.783958,71.525909,-0.681995,0.011018,2.119128,0.488282,-0.003924,0.132695,40.639925
968,1934.782701,71.585080,-0.659123,0.012459,2.119018,0.491987,-0.172055,0.123600,40.667848
969,1936.781444,71.644154,-0.632844,0.012932,2.114216,0.495437,-1.463099,0.113881,40.695757
970,1938.780186,71.702602,-0.609607,0.010099,2.073374,0.498616,-1.264106,0.103658,40.723672
971,1940.778929,71.759914,-0.591517,0.008652,2.038132,0.501506,1.390982,0.093075,40.751551
972,1942.777672,71.817168,-0.572553,0.010909,2.076838,0.504096,1.630197,0.082482,40.779378
973,1944.776414,71.875532,-0.547381,0.014001,2.122157,0.506389,0.529324,0.071286,40.807177
974,1946.775157,71.934740,-0.518872,0.013677,2.136874,0.508371,0.059056,0.059546,40.834981
975,1948.773900,71.994140,-0.493323,0.012402,2.138515,0.510025,0.017565,0.047223,40.862768
976,1950.772642,72.053497,-0.468285,0.012624,2.139002,0.511336,-0.220571,0.034423,40.890521
977,1952.771385,72.112735,-0.443254,0.012244,2.132885,0.512291,-1.910307,0.020961,40.918255
978,1954.770127,72.171098,-0.418876,0.012552,2.079956,0.512871,-2.803670,0.006574,40.945962
979,1956.768870,72.227605,-0.392918,0.013098,2.002339,0.513053,0.487872,-0.008228,40.973646
980,1958.767613,72.283181,-0.366429,0.013778,2.015835,0.512826,2.930041,-0.023279,41.001308
981,1960.766356,72.340022,-0.337935,0.014319,2.096826,0.512182,1.571466,-0.038296,41.028950
982,1962.765098,72.398554,-0.310501,0.012877,2.140244,0.511124,0.307129,-0.054186,41.056578
983,1964.763841,72.457731,-0.284770,0.013958,2.148719,0.509629,0.150100,-0.070680,41.084174
984,1966.762583,72.517016,-0.253021,0.017588,2.152856,0.507681,0.161884,-0.087705,41.111738
985,1968.761326,72.576401,-0.216851,0.017645,2.157317,0.505264,0.099281,-0.105478,41.139294
986,1970.760069,72.635858,-0.185084,0.013774,2.160052,0.502359,-0.226378,-0.124014,41.166837
987,1972.758811,72.695200,-0.160045,0.012491,2.153824,0.498947,-2.389947,-0.143094,41.194349
988,1974.757554,72.753485,-0.132055,0.015855,2.088148,0.495015,2.454314,-0.162156,41.221829
989,1976.756297,72.811761,-0.098436,0.016565,2.155554,0.490561,0.578940,-0.181190,41.249294
990,1978.755040,72.871140,-0.067852,0.014238,2.171444,0.485588,0.186248,-0.200900,41.276739
991,1980.753782,72.930750,-0.039392,0.015092,2.176551,0.480080,0.090146,-0.221377,41.304159
992,1982.752525,72.990416,-0.006586,0.017343,2.179021,0.474014,0.067455,-0.242246,41.331557
993,1984.751268,73.050095,0.028104,0.016834,2.180867,0.467383,-0.047065,-0.263537,41.358933
994,1986.750010,73.109728,0.059363,0.014302,2.179580,0.460174,-0.590299,-0.285234,41.386285
995,1988.748753,73.169069,0.084959,0.011298,2.163449,0.452380,-1.506803,-0.307177,41.413612
996,1990.747495,73.227588,0.107009,0.012021,2.122300,0.443991,1.247236,-0.329211,41.440920
997,1992.746238,73.285981,0.135969,0.017162,2.156344,0.435005,0.547476,-0.351934,41.468216
998,1994.744981,73.344987,0.173232,0.018703,2.171273,0.425408,-0.833481,-0.375459,41.495485
999,1996.743724,73.403815,0.207667,0.015641,2.148573,0.415182,-4.072281,-0.399500,41.522721
1000,1998.742466,73.460797,0.238156,0.016183,2.037711,0.404306,-9.002047,-0.424452,41.549945
1001,2000.741209,73.512922,0.274700,0.020199,1.792708,0.392754,-14.630591,-0.450353,41.577161
1002,2002.739951,73.556252,0.316314,0.020291,1.394960,0.380511,-20.148050,-0.476369,41.604347
1003,2004.738694,73.586709,0.354174,0.017932,0.847729,0.367573,11.689139,-0.505659,41.631507
1004,2006.737436,73.614036,0.388572,0.016465,1.165123,0.353843,13.563464,-0.535632,41.658660
1005,2008.736179,73.650658,0.420377,0.015592,1.533279,0.339304,8.105114,-0.560852,41.685804
1006,2010.734922,73.695257,0.452330,0.016854,1.753256,0.324082,2.797882,-0.577886,41.712944
1007,2012.733664,73.743840,0.487675,0.017971,1.829144,0.308408,-2.347283,-0.588358,41.740067
1008,2014.732407,73.792533,0.522775,0.016990,1.765552,0.292468,-3.130929,-0.591394,41.767159
1009,2016.731150,73.839176,0.555159,0.015385,1.680803,0.276460,-8.446927,-0.582214,41.794227
1010,2018.729892,73.881577,0.585661,0.015866,1.452168,0.260701,-13.850916,-0.566587,41.821295
1011,2020.728635,73.915832,0.621405,0.020492,1.076972,0.245354,-15.056447,-0.555700,41.848383
1012,2022.727378,73.939465,0.666283,0.023035,0.669485,0.230314,18.518027,-0.546786,41.875447
1013,2024.726120,73.964295,0.709672,0.019852,1.169543,0.215549,15.966286,-0.546990,41.902451
1014,2026.724863,74.001689,0.746145,0.017528,1.600596,0.200781,11.189753,-0.545943,41.929448
1015,2028.723605,74.048999,0.781488,0.017859,1.902808,0.186036,6.789590,-0.545028,41.956456
1016,2030.722348,74.102825,0.817471,0.018071,2.086049,0.171327,3.144437,-0.543891,41.983445
1017,2032.721091,74.160215,0.853435,0.017836,2.170833,0.156662,0.854920,-0.542341,42.010408
1018,2034.719833,74.219009,0.888716,0.017524,2.193865,0.142051,0.119843,-0.540132,42.037349
1019,2036.718576,74.278144,0.924316,0.018435,2.197093,0.127503,0.212681,-0.537243,42.064283
1020,2038.717319,74.337371,0.962873,0.019967,2.202819,0.113039,0.795219,-0.533576,42.091205
1021,2040.716061,74.396892,1.003578,0.020592,2.224202,0.098691,1.171913,-0.529242,42.118095
1022,2042.714804,74.457027,1.044125,0.019616,2.255664,0.084483,0.075369,-0.523936,42.144942
1023,2044.713547,74.517520,1.081125,0.017421,2.257685,0.070438,-1.301917,-0.517588,42.171748
1024,2046.712289,74.577568,1.114697,0.016701,2.222787,0.056564,-1.537933,-0.511570,42.198553
1025,2048.711032,74.636639,1.149695,0.018648,2.181534,0.042842,-2.210071,-0.505736,42.225377
1026,2050.709774,74.694337,1.189684,0.021102,2.122276,0.029282,-4.792464,-0.500571,42.252189
1027,2052.708517,74.749367,1.231724,0.020005,1.994141,0.015898,-8.489691,-0.494414,42.278926
1028,2054.707259,74.799588,1.269004,0.018030,1.767451,0.002696,-11.127365,-0.486733,42.305628
1029,2056.706002,74.842928,1.307483,0.021506,1.469477,-0.010338,10.918730,-0.477426,42.332406
1030,2058.704745,74.886139,1.354425,0.023898,1.761531,-0.023108,8.219732,-0.465914,42.359154
1031,2060.703487,74.935920,1.398487,0.019557,1.980245,-0.035505,4.664214,-0.451728,42.385763
1032,2062.702230,74.990246,1.432922,0.016005,2.104315,-0.047521,1.820528,-0.435844,42.412363
1033,2064.700973,75.046988,1.465107,0.016522,2.152845,-0.059140,-0.254680,-0.419702,42.439020
1034,2066.699715,75.104331,1.500408,0.019069,2.146051,-0.070336,-2.242585,-0.403192,42.465698
1035,2068.698458,75.160715,1.540942,0.020830,2.086299,-0.081079,-4.971149,-0.386349,42.492343
1036,2070.697201,75.214369,1.581508,0.019312,1.954276,-0.091340,-8.445616,-0.368428,42.518901
1037,2072.695943,75.263279,1.618441,0.018342,1.730045,-0.101122,-12.258473,-0.349284,42.545450
1038,2074.694686,75.304908,1.655715,0.018709,1.404430,-0.110399,-16.066977,-0.329954,42.572013
1039,2076.693429,75.336527,1.693067,0.018792,0.977957,-0.119157,0.742575,-0.309239,42.598556
1040,2078.692172,75.362744,1.731062,0.019174,0.997665,-0.127365,4.316633,-0.286438,42.625097
1041,2080.690915,75.390712,1.769175,0.018729,1.112109,-0.134959,0.617184,-0.262629,42.651609
1042,2082.689657,75.420388,1.805570,0.017792,1.128458,-0.141916,-3.056506,-0.237882,42.678099
1043,2084.688400,75.449212,1.840677,0.017469,1.047480,-0.148218,3.337424,-0.212884,42.704593
1044,2086.687143,75.478160,1.876296,0.018439,1.135974,-0.153863,-0.301005,-0.189879,42.731109
1045,2088.685886,75.508149,1.914089,0.018872,1.128000,-0.158894,-4.051734,-0.168611,42.757602
1046,2090.684629,75.536566,1.950846,0.017973,1.020838,-0.163353,-7.681583,-0.146344,42.784050
1047,2092.683371,75.560909,1.987138,0.018861,0.817388,-0.167229,6.657796,-0.123086,42.810535
1048,2094.682114,75.584895,2.026557,0.020082,0.993734,-0.170489,3.150773,-0.101742,42.837022
1049,2096.680857,75.612213,2.065144,0.017927,1.076873,-0.173174,-0.596409,-0.084240,42.863409
1050,2098.679599,75.640421,2.098354,0.016174,1.061136,-0.175397,-3.695140,-0.069284,42.889796
1051,2100.678342,75.667235,2.132573,0.018529,0.963248,-0.177232,10.119078,-0.058118,42.916287
1052,2102.677085,75.696259,2.171919,0.019893,1.230953,-0.178770,6.973155,-0.049253,42.942742
1053,2104.675828,75.731116,2.209918,0.018001,1.414700,-0.180068,3.648026,-0.041375,42.969093
1054,2106.674570,75.769673,2.244281,0.016878,1.510858,-0.181158,1.121641,-0.035214,42.995452
1055,2108.673313,75.809984,2.279134,0.018336,1.540493,-0.182089,-0.507770,-0.030521,43.021874
1056,2110.672055,75.850503,2.317917,0.020077,1.527079,-0.182895,-3.624023,-0.026791,43.048291
1057,2112.670798,75.889407,2.357056,0.018295,1.431781,-0.183599,-6.503403,-0.024716,43.074587
1058,2114.669541,75.924737,2.389973,0.015183,1.261134,-0.184248,10.546245,-0.024378,43.100827
1059,2116.668283,75.961642,2.420457,0.016245,1.539113,-0.184890,9.229535,-0.025004,43.127185
1060,2118.667026,76.005494,2.456262,0.019073,1.782792,-0.185551,6.460643,-0.026488,43.153587
1061,2120.665769,76.054623,2.495116,0.019300,1.952728,-0.186247,3.863176,-0.029269,43.179890
1062,2122.664512,76.107207,2.532620,0.018362,2.054125,-0.187016,1.602209,-0.034460,43.206138
1063,2124.663254,76.161619,2.568304,0.017224,2.096137,-0.187919,-0.086905,-0.042001,43.232359
1064,2126.661997,76.216463,2.600913,0.015418,2.093862,-0.189019,0.046703,-0.051401,43.258537
1065,2128.660740,76.271305,2.630329,0.014363,2.095085,-0.190365,-1.306015,-0.062144,43.284721
1066,2130.659482,76.325808,2.659566,0.015168,2.060829,-0.191995,-3.176615,-0.074340,43.310950
1067,2132.658225,76.378750,2.691198,0.016199,1.977539,-0.193944,-5.383200,-0.088296,43.337170
1068,2134.656968,76.428607,2.723207,0.015520,1.836813,-0.196252,-7.685411,-0.103868,43.363312
1069,2136.655711,76.473989,2.753404,0.015142,1.635949,-0.198967,-8.628763,-0.121337,43.389448
1070,2138.654453,76.513815,2.784227,0.015487,1.410330,-0.202139,-1.370570,-0.139789,43.415595
1071,2140.653196,76.550133,2.814339,0.014402,1.374582,-0.205785,-1.968565,-0.159092,43.441677
1072,2142.651939,76.585297,2.841697,0.013282,1.323266,-0.209932,0.723035,-0.179956,43.467745
1073,2144.650682,76.619994,2.866994,0.011644,1.342091,-0.214618,-1.337120,-0.201577,43.493781
1074,2146.649424,76.654409,2.887326,0.008830,1.307354,-0.219855,-1.230709,-0.225218,43.519760
1075,2148.648167,76.687994,2.902902,0.007108,1.275346,-0.225712,-3.634027,-0.253725,43.545768
1076,2150.646910,76.719929,2.915804,0.005580,1.180849,-0.232310,-6.042527,-0.285552,43.571771
1077,2152.645653,76.748524,2.924177,0.002597,1.024123,-0.239716,-8.193159,-0.312735,43.597708
1078,2154.644395,76.772332,2.926307,-0.000137,0.811612,-0.247828,-10.169021,-0.336341,43.623646
1079,2156.643138,76.789988,2.924569,-0.001452,0.547374,-0.256567,-0.620364,-0.360970,43.649630
1080,2158.641881,76.803965,2.919386,-0.004485,0.531298,-0.265922,-0.342068,-0.384360,43.675545
1081,2160.640623,76.817587,2.905780,-0.008975,0.522453,-0.275859,-0.141325,-0.404241,43.701400
1082,2162.639366,76.831107,2.885672,-0.010401,0.518783,-0.286357,12.532282,-0.425584,43.727368
1083,2164.638109,76.848847,2.865227,-0.010337,0.844867,-0.297430,10.375603,-0.449873,43.753388
1084,2166.636851,76.874285,2.843574,-0.011478,1.114297,-0.309112,8.023053,-0.475417,43.779355
1085,2168.635594,76.905854,2.818640,-0.013842,1.322205,-0.321432,5.853813,-0.506324,43.805269
1086,2170.634337,76.941958,2.787127,-0.018286,1.473403,-0.334510,3.636309,-0.539845,43.831098
1087,2172.633079,76.981235,2.746197,-0.022362,1.567342,-0.348456,1.476070,-0.569092,43.856932
1088,2174.631822,77.022332,2.699570,-0.024154,1.605579,-0.363199,-0.633380,-0.599833,43.882837
1089,2176.630565,77.063796,2.650963,-0.024077,1.589138,-0.378769,-2.725676,-0.630610,43.908795
1090,2178.629307,77.104150,2.603784,-0.023164,1.518346,-0.395147,1.539926,-0.661758,43.934767
1091,2180.628050,77.143905,2.556149,-0.025678,1.558144,-0.412250,0.033661,-0.690463,43.960611
1092,2182.626793,77.184077,2.500340,-0.030022,1.559012,-0.430046,-1.911098,-0.713776,43.986386
1093,2184.625535,77.223707,2.437851,-0.032448,1.509651,-0.448482,-3.221829,-0.737913,44.012215
1094,2186.624278,77.261580,2.370523,-0.035593,1.426534,-0.467519,-4.647026,-0.760450,44.038012
1095,2188.623020,77.296854,2.296406,-0.038056,1.306586,-0.487147,0.422134,-0.780240,44.063824
1096,2190.621763,77.330792,2.219968,-0.038367,1.317506,-0.507330,4.862723,-0.802247,44.089691
1097,2192.620506,77.366435,2.142280,-0.039884,1.443074,-0.528046,2.948477,-0.825509,44.115514
1098,2194.619248,77.404597,2.059659,-0.043158,1.519046,-0.549317,1.590658,-0.847062,44.141280
1099,2196.617991,77.444260,1.970249,-0.046345,1.560027,-0.571140,-0.244933,-0.869117,44.167044
1100,2198.616734,77.484448,1.876130,-0.047239,1.553704,-0.593574,6.618739,-0.906810,44.192857
