step,s,n,V,chi,ax,ay,mode,gap,opp_V,opp_s,opp_n,shadow_side,speed_cap,speed_scale,planner_ok,collision,ot_ready,t_plan_ms
115,668.9112391507952,-1.4510845688711904,49.84859591833899,-0.009502784114982052,-0.07687049097845633,-20.4395945311681,OVERTAKE,12.972576439166119,48.531479091858046,675.562767117941,-0.9980974524870143,right,80.0,1.0,True,False,False,29.430866241455078
116,675.2217885828471,-1.4956773174477458,49.90579175180794,-0.0059505713520686294,0.88629419660235,-19.00391336513627,OVERTAKE,12.899431142292087,48.53036358475092,681.8106702930872,-1.2204655125352581,right,80.0,1.0,True,False,False,26.98040008544922
117,681.5363758599318,-1.5357541714974532,50.06442504759964,-0.0074644990127258615,1.5097496209966175,-17.95704560931229,OVERTAKE,12.831116741458231,48.53679813409785,688.0529053243054,-1.422393540851384,right,80.0,1.0,True,False,False,25.79498291015625
118,687.8719798817211,-1.5917355001457931,50.25168272589359,-0.009911658584630745,1.430022045641098,-17.904952239278977,OVERTAKE,12.773374130977345,48.55370568195591,694.3097499909092,-1.6105670524002567,right,80.0,1.0,True,False,False,26.17478370666504
119,694.2363623098779,-1.6577918189634226,50.398147799928935,-0.010840471379842797,0.9250648409388699,-18.979493537500325,OVERTAKE,12.719107085080054,48.583911955569995,700.5910869668012,-1.7802569330987803,right,80.0,1.0,True,False,False,26.05462074279785
120,700.6242584132237,-1.7260656604592322,50.488006252678815,-0.01047668435112672,0.5306953384704359,-19.64660171439507,OVERTAKE,12.664007331241919,48.626107488124596,706.9003696411198,-1.919486773624179,right,80.0,1.0,True,False,False,26.671648025512695
121,707.0293363573039,-1.7858299015103112,50.55232908394242,-0.008282726734966626,0.47900286157729227,-19.74532241942237,OVERTAKE,12.605122742519939,48.67840804991127,713.2293811557437,-2.0171767309231137,right,80.0,1.0,True,False,False,29.148340225219727
122,713.4455684668309,-1.8280395322909182,50.60564635359892,-0.005214681095405366,0.33621881594237657,-19.652829136875578,OVERTAKE,12.542859560652346,48.74357936454061,719.5721959179563,-2.0682910826258,right,80.0,1.0,True,False,False,25.470733642578125
123,719.8678724488024,-1.8520884539301457,50.62629258643127,-0.002682083674450568,-0.044325201937098546,-19.941463877122185,OVERTAKE,12.48164247963473,48.84735217783564,725.9272109464656,-2.082882099413847,right,80.0,1.0,True,False,False,23.488998413085938
124,726.2896421606065,-1.862191320220351,50.58662594806961,-0.0006057782896245092,-0.6114586350286564,-19.872537352822462,OVERTAKE,12.432595826255692,49.037851136725834,732.300468275058,-2.0802063723469066,right,80.0,1.0,True,False,False,23.404598236083984
125,732.7010161773753,-1.8584393248183433,50.45625155193731,0.0018173450410906055,-1.4612953338763401,-19.52810797846893,OVERTAKE,12.412310332139214,49.30014109149783,738.7019524927457,-2.0762319069492268,right,80.0,1.0,True,False,False,23.19478988647461
126,739.0870054623263,-1.8378275404650497,50.18608766940333,0.004750446057423545,-2.7540162970909305,-19.16114393917119,OVERTAKE,12.437425602405938,49.593269989468254,745.1384417797813,-2.074718130764722,right,80.0,1.0,True,False,False,25.457143783569336
127,745.4274969503466,-1.7965559642959281,49.76262240988523,0.008486077509054531,-3.905862009430212,-18.658120552532303,OVERTAKE,12.5208621422521,49.85949219197337,751.6078676045784,-2.0599854888124094,right,80.0,1.0,True,False,False,23.443222045898438
128,751.7034803162126,-1.7305686545684278,49.21324662240111,0.012781714682309077,-4.78905740199092,-18.13389681586274,OVERTAKE,12.669043101072248,50.07166594966662,758.0965400514189,-1.9972034207875282,right,80.0,1.0,True,False,False,22.91131019592285
129,757.9006320208374,-1.6371090672336033,48.60858707150369,0.01769622526583394,-5.097295504263942,-17.409149559215592,OVERTAKE,12.89175602598857,50.296135832833194,764.5952363422011,-1.8571855983066525,right,80.0,1.0,True,False,False,22.790193557739258
130,764.0124626340927,-1.517643801505954,47.969122035304046,0.02121786605598206,-5.537430853248814,-17.773396750994653,OVERTAKE,13.200784558757391,50.48518023720426,771.1014165795948,-1.6399976342464528,right,80.0,1.0,True,False,False,22.5985050201416
131,770.0280855133865,-1.38753138229939,47.19102605770075,0.022476942440344677,-6.815051458968031,-17.097665710457953,OVERTAKE,13.600262498397797,50.704906848345246,777.6127251324905,-1.360774068716342,right,80.0,1.0,True,False,False,20.650386810302734
132,775.9267798062607,-1.2608095482082853,46.222433514276446,0.020526008634675286,-8.480441158712535,-17.340623778916957,OVERTAKE,14.113166347833953,51.05314966625805,784.1412518612204,-1.0380678500442475,right,80.0,1.0,True,False,False,23.328065872192383
133,781.6780400718195,-1.1614503521147388,44.90691264513342,0.014344562047514936,-12.087791085267177,-16.807056472093663,OVERTAKE,14.775391290631887,51.461150896905956,790.7021710968926,-0.6867686972359298,right,80.0,1.0,True,False,False,32.37724304199219
134,787.2326462263487,-1.0922425570652845,43.22538947146777,0.012648956824110694,-14.317716126500537,-12.355707880914075,OVERTAKE,15.62062494683039,51.828049968987415,797.2986650186499,-0.31116851533323314,right,80.0,1.0,True,False,False,30.427932739257812
135,792.5489892405826,-1.024281202209295,41.20216460978583,0.012463661581121072,-17.645888257416104,-12.961918412108322,OVERTAKE,16.687946632259468,52.14062391350127,803.9205928586082,0.09891686247645143,right,80.0,1.0,True,False,False,61.93113327026367
136,797.5971056615829,-0.9661939512986282,39.14716922864289,0.010544180248754961,-15.560494540350566,-12.479522090647185,OVERTAKE,18.00413024309978,52.483519273471096,810.5531194836824,0.5640785359747962,right,80.0,1.0,True,False,False,41.70370101928711
137,802.3939948870831,-0.9010090931963791,37.19109094917095,0.018046197969625477,-15.82565971271602,-8.351474811607872,OVERTAKE,19.588427553659585,52.90493728599553,817.1855332152425,1.1110057304349428,right,80.0,1.0,True,False,False,33.01095962524414
138,806.9430190009115,-0.756266045962219,35.3293616631104,0.04746093658940539,-13.944788756991757,-1.3849270164481498,OVERTAKE,21.413260202135803,53.39607527327414,823.8072550892189,1.7694541206901382,right,80.0,1.0,True,False,False,33.48040580749512
139,811.2366917912553,-0.44487958463670796,33.30054960272064,0.09657740334484562,-16.78576587285239,2.151437541020267,OVERTAKE,23.488785511934566,53.90399234827215,830.431804512846,2.5407567671756803,right,80.0,1.0,True,False,False,40.7099723815918
140,815.2628485633583,0.018783508986834396,31.671472832665714,0.12770262425923598,-9.728152439593897,-3.627040752416304,HOLD,25.85924916868646,54.386527878662264,837.0959409599418,3.3855768400923947,right,80.0,1.0,True,False,False,33.24103355407715
141,819.11215994661,0.5468777165630763,30.799467651396228,0.14166364553860977,-4.65083343070148,-6.419478162366539,HOLD,28.565305234756806,54.83173227610699,843.8281537981151,4.2420248773265525,right,80.0,1.0,True,False,False,24.7194766998291
142,822.8670304955988,1.0976072592098618,30.46314104836495,0.14578529259536332,-1.048908138790233,-7.883229487360427,HOLD,31.51987420494686,55.194368129542575,850.6320341515568,5.050390181212595,right,80.0,1.0,True,False,False,24.89495277404785
143,826.5924823851158,1.6460295536678793,30.51487632739186,0.14214412022540593,1.6223697607863006,-8.72072830349895,HOLD,34.629940741382825,55.526553437624976,857.4969712369816,5.250136763903686,right,80.0,1.0,True,False,False,23.191213607788086
144,830.3393317657979,2.170816316405903,30.843439239297947,0.1320359001269787,3.447742971261551,-9.06408420602894,HOLD,37.83592807726882,55.95171731465082,864.4284104623846,5.296165294101743,right,80.0,1.0,True,False,False,28.96714210510254
145,834.1438389650007,2.6544052796312787,31.355691780375757,0.11745305329066738,4.61047109889251,-8.937767354195715,HOLD,41.096709995014294,56.376570926122874,871.4360417608121,5.337355033625921,right,80.0,1.0,True,False,False,29.217958450317383
146,838.0305065141958,3.083522442612099,31.973160903841002,0.10008996486992963,5.162907033339249,-8.427415244866525,HOLD,44.37408448801716,56.712474853866006,878.5179234530178,5.365273085742286,right,80.0,1.0,True,False,False,22.727012634277344
147,842.0139567217088,3.447204313380293,32.61967438458632,0.08100691879587243,5.101944812778394,-7.639685179147077,HOLD,47.635617031810625,57.039346662744556,885.6661235460065,5.348020232401742,right,80.0,1.0,True,False,False,22.793292999267578
148,846.0944521667726,3.7377904489898226,33.221070436558676,0.0615186046046569,4.483948194305244,-6.651904727957216,HOLD,50.862966657813445,57.356803049557804,892.8769233795223,5.289229026202705,right,80.0,1.0,True,False,False,26.90267562866211
149,850.2568435642148,3.954825372472067,33.72301427927306,0.043842456990616493,3.641469531687904,-5.5255478225582015,HOLD,54.05018696192542,57.7407120513104,900.144639128698,5.284117780156089,right,80.0,1.0,True,False,False,23.054122924804688
150,854.4836389151315,4.106329303724125,34.13106161441481,0.029125383227432432,3.0149855711939373,-4.402025041421719,FOLLOW,57.207363481763764,58.11615148324189,907.4642070459786,5.360310367129852,right,80.0,1.0,True,False,False,21.212100982666016
151,858.7643449076218,4.203106079690265,34.4823457036819,0.01733293729601878,2.6505471908247618,-3.2799504612444124,FOLLOW,60.351890294312625,58.52867511149633,914.8355292094441,5.387496298006276,right,80.0,1.0,True,False,False,25.6195068359375
152,863.0936312094733,4.2558192903880006,34.80519127338574,0.00808863051639713,2.4375772950747123,-2.2608905620661446,FOLLOW,63.49273149568751,58.92741463603541,922.2570764033093,5.386018303113954,right,80.0,1.0,True,False,False,22.276639938354492
153,867.4663147481699,4.273511174895995,35.0657543732512,0.0008614847513079196,1.7964835402600743,-1.3591675725058567,FOLLOW,66.6299372057282,59.27751789763048,929.7235684152015,5.348208844874248,right,80.0,1.0,True,False,False,20.043373107910156
154,871.873812537026,4.263510594680063,35.270376669019456,-0.004718554968223107,1.5523331290377018,-0.4991801547293344,FOLLOW,69.75948805094788,59.58768801739542,937.2258027991178,5.332392158185005,right,80.0,1.0,True,False,False,24.89304542541504
155,876.3120811503892,4.232251494740335,35.45983504383989,-0.008871109823613764,1.5084863940504485,0.3202283037475484,FOLLOW,72.88144305895003,59.87681804816789,944.755255595976,5.377289516825715,right,80.0,1.0,True,False,False,22.21536636352539
156,880.7801464047917,4.185211253557691,35.63751885846154,-0.011892391615214984,1.1382456360168725,1.0543470925081233,FOLLOW,75.99178073876021,60.076908578802495,952.3038618891494,5.345660528343026,right,80.0,1.0,True,False,False,23.537158966064453
157,885.2717646007038,4.126869999896295,35.74129211914814,-0.013926846055682843,0.6596198029498259,1.800341555975666,FOLLOW,79.07944490875104,60.18949455568752,959.8595913135428,5.31243331542604,right,80.0,1.0,True,False,False,24.138450622558594
158,889.7795431123702,4.061178119078664,35.813195757166916,-0.015251584366672004,0.5885165329446871,2.3848304068306803,FOLLOW,82.14647633157449,60.29196766595708,967.4182409322783,5.289209328854483,right,80.0,1.0,True,False,False,19.479751586914062
159,894.3062458503914,3.9906669796771657,36.03251352929998,-0.0160002584922535,3.4731081286598844,2.874405074065738,FOLLOW,85.19999780077353,60.391625155091965,974.9795409131438,5.159410430954756,right,80.0,1.0,True,False,False,19.245386123657227
160,898.8898430398041,3.917806227159676,36.630048711669446,-0.01593364861598393,5.427962897249149,3.375341010606175,FOLLOW,88.2399168030197,60.52037827684515,982.5461626534111,4.8751736513933395,right,80.0,1.0,True,False,False,23.91219139099121
161,903.5597953608436,3.8461123300805187,37.35988492319786,-0.014993469469247338,6.475518220963149,3.8822503393077388,FOLLOW,91.23234427618172,60.64863435005525,990.1221873159858,4.512944551293513,right,80.0,1.0,True,False,False,24.20353889465332
162,908.3328879807781,3.778902547099561,38.21977066925481,-0.013503774298221933,6.759143986535234,4.297957068224892,FOLLOW,94.1441772669242,60.767579450769794,997.7039726277678,4.100003866087148,right,80.0,1.0,True,False,False,20.246028900146484
163,913.2117636076682,3.7181644440888713,39.016046050459884,-0.011739970350619586,6.486833660581836,4.689460565684454,FOLLOW,96.95007156041481,60.884882970567816,1005.2829595411929,3.632262273416105,right,80.0,1.0,True,False,False,23.91195297241211
164,918.195688674533,3.6651574761806573,39.880593908141506,-0.009901259818186455,7.10945091371877,5.028731108259881,FOLLOW,99.6419559133941,61.00292898581705,1012.8537195210623,3.09548958300112,right,80.0,1.0,True,False,False,19.96636390686035
165,923.290759698648,3.6198317413083116,40.727105995138565,-0.00824325627313887,6.349985237795674,5.32423678837426,FOLLOW,102.23069085048598,61.1352348627626,1020.426379525019,2.493342677748581,right,80.0,1.0,True,False,False,24.150848388671875
166,928.4871907446793,3.581159250531289,41.47399909387714,-0.006978438491916187,5.564643082201224,5.532105062096,FOLLOW,104.72762427584678,61.26748513758073,1028.0183839744948,1.8567602104864567,right,80.0,1.0,True,False,False,20.284652709960938
167,933.7698659414934,3.546827047594421,42.06236107399654,-0.006325263510157605,4.074554528003876,5.653012457096964,FOLLOW,107.15151009991314,61.401627090275454,1035.6387008445924,1.2285849938604207,right,80.0,1.0,True,False,False,22.337675094604492
168,939.1218634148508,3.5137697824552907,42.61529562783335,-0.006247939301524291,5.0341202107064245,5.758827523200234,FOLLOW,109.51194560106069,61.52391867616666,1043.2818115425541,0.6422241104204032,right,80.0,1.0,True,False,False,20.005464553833008
169,944.5513857212774,3.479892488342704,43.2726421741146,-0.006348459818424008,5.100088930062167,5.846041195129621,FOLLOW,111.82253783221404,61.626071528853046,1050.944401247065,0.1137667652168457,right,80.0,1.0,True,False,False,19.99664306640625
170,950.058214171035,3.4454960503365992,43.86351771539852,-0.006229530048776994,4.349231584354913,5.923384174301356,FOLLOW,114.07530379620823,61.75658286319632,1058.6266895174856,-0.34958321745101284,right,80.0,1.0,True,False,False,24.25241470336914
171,955.6292261541005,3.4121990669365405,44.3282125434219,-0.0058122568393605975,3.36083237203069,5.9626116204734565,FOLLOW,116.27203111132133,61.867266239500005,1066.3302452823564,-0.7467953513117234,right,80.0,1.0,True,False,False,23.973941802978516
172,961.2535511087453,3.381671633089658,44.78448581448246,-0.005148792493349871,3.9923500581332556,5.948155428612152,FOLLOW,118.42344476079984,61.978332357055194,1074.0526709149003,-1.0774895134475324,right,80.0,1.0,True,False,False,23.64635467529297
173,966.9388216433591,3.3548434254102077,45.33142351149677,-0.004411314857156152,4.781654435363515,5.881487404357925,FOLLOW,120.54013617999613,62.09386811250473,1081.7936872887415,-1.3445318586177475,right,80.0,1.0,True,False,False,23.659706115722656
174,972.6981710965854,3.3316829129546055,46.000190226813366,-0.003756361579391112,5.902549715980377,5.78641829802517,FOLLOW,122.61253807746823,62.21141289166241,1089.5513597208273,-1.551226997385343,right,80.0,1.0,True,False,False,23.738622665405273
175,978.5482324412101,3.311360758685328,46.789909530506236,-0.0033149568815289674,6.545642495986978,5.665980647493103,FOLLOW,124.62609727723293,62.338607836688695,1097.3242683738183,-1.7040666012291585,right,80.0,1.0,True,False,False,31.229257583618164
176,984.4995823706215,3.292271774223972,47.6292511574762,-0.0032737252171796934,7.02684805345795,5.511150434827514,FOLLOW,126.5660745963014,62.4797413559808,1105.1143070375115,-1.8103866620882634,right,80.0,1.0,True,False,False,24.123668670654297
177,990.5635835922774,3.2690597352550426,48.5418195907659,-0.004854574100301707,7.560348574584789,5.331580819462961,FOLLOW,128.42180317991415,62.616541858149866,1112.9213855505357,-1.8775989477079231,right,80.0,1.0,True,False,False,20.217180252075195
178,996.7544638609857,3.225221832681061,49.526494157412536,-0.009850073960484573,8.110381142995715,5.118013700704165,FOLLOW,130.18078128755155,62.73715487416093,1120.744364879829,-1.9135898728468643,right,80.0,1.0,True,False,False,22.67909049987793
179,1003.0801497136774,3.1361762827889192,50.551117930325574,-0.01882279312575753,8.168932270352748,4.863722746727492,FOLLOW,131.82486651361342,62.80270229449182,1128.579330374599,-1.9254105309576612,right,80.0,1.0,True,False,False,27.889251708984375
180,1009.5369643113382,2.9746415629828094,51.53897069178387,-0.0314987937682257,7.570123170617549,4.581409074707885,FOLLOW,133.3369798046947,62.776422617801785,1136.4171295183721,-1.9201258546511495,right,80.0,1.0,True,False,False,24.755477905273438
181,1016.0987213809614,2.7262049385701848,52.42012833027924,-0.0434885481744168,6.546313574337741,4.279143269533462,FOLLOW,134.70746662425302,62.622108042048104,1144.2444309355913,-1.9041526404780358,right,80.0,1.0,True,False,False,24.22809600830078
182,1022.7367116010823,2.4122679794047763,53.164550684859265,-0.05020223312270763,5.502981894251827,3.9507098367799145,FOLLOW,135.94528932293713,62.314617892566176,1152.0440107038985,-1.8833355168722865,right,80.0,1.0,True,False,False,24.46746826171875
183,1029.4390232893527,2.0701401596685254,53.81508965804396,-0.05104545990703376,4.861479276388185,3.583952245708005,FOLLOW,137.0595403168918,61.832969704354554,1159.7962519179741,-1.8627226943086683,right,80.0,1.0,True,False,False,24.088621139526367
184,1036.2028068238315,1.7363419033054577,54.361088510074694,-0.04749521844596687,3.979929894084707,3.097799412804372,FOLLOW,138.03760641368194,61.1594331173325,1167.4766297030346,-1.8466604693180693,right,80.0,1.0,True,False,False,26.4890193939209
185,1043.024398121656,1.4270118003309085,54.78899720445969,-0.04354981032988029,3.109595217862099,2.5150960551301864,FOLLOW,138.86140834117282,60.289957099970664,1175.0642151650043,-1.8384657459938778,right,80.0,1.0,True,False,False,27.533769607543945
186,1049.8978640589446,1.1399532651543443,55.23072375421701,-0.04022925707147582,3.594591357100673,2.0840751129502126,FOLLOW,139.50646591311556,59.21762166718113,1182.5308640347716,-1.8404005442234346,right,80.0,1.0,True,False,False,24.09958839416504
187,1056.8248533317887,0.875160098702836,55.61882571906822,-0.036097574843260705,2.7326508521313873,2.677467374848691,FOLLOW,139.95726583474448,57.950025406483995,1189.855129893689,-1.853729007713288,right,80.0,1.0,True,False,False,29.888629913330078
188,1063.7955932547522,0.6447527438736369,55.944513810066034,-0.029937592026280428,2.597376447893623,3.411286092569551,FOLLOW,140.18359628455255,56.4945471063399,1197.0084496163413,-1.8783616516716526,right,80.0,1.0,True,False,False,31.708240509033203
189,1070.8075544617036,0.462777299595142,56.260041757393395,-0.02217280284633689,2.3091355752159415,3.6775521007942324,FOLLOW,140.18042860593118,54.86898738183004,1203.9760218606834,-1.9132137089959902,right,80.0,1.0,True,False,False,27.71162986755371
190,1077.8554359416937,0.3373309014870607,56.49684549434743,-0.01384996035146647,1.517395852836421,3.4733285047197495,FOLLOW,139.92155041832916,53.086850599410575,1210.7291048800328,-1.955841064962016,right,80.0,1.0,True,False,False,29.825687408447266
191,1084.926877685857,0.26985650219378254,56.64010266630833,-0.005760164452680039,1.1798857062102674,3.1700656920439925,FOLLOW,139.39440594262487,51.18060635829292,1217.2498418843186,-2.0027155950889353,right,80.0,1.0,True,False,False,29.5565128326416
192,1092.0179435115174,0.25680076284018594,56.82032289793452,0.0015301438608411296,1.5852603795781723,2.7858152567293915,FOLLOW,138.60040670325998,49.17242626626291,1223.527284389117,-2.049875428334638,right,80.0,1.0,True,False,False,29.054880142211914
193,1099.133132541724,0.292007739467943,57.01387541256963,0.007864457058305168,1.4395355329270867,2.3820755149160213,FOLLOW,137.52783180217466,47.09305089634249,1229.545775313692,-2.0942817241970655,right,80.0,1.0,True,False,False,26.09109878540039
194,1106.2702481302335,0.36886432937604496,57.176561408696905,0.0132221642951186,1.1978786455908825,1.9757132515537568,FOLLOW,136.1631410553523,44.97503090746098,1235.2962735970764,-2.1332813183925903,right,80.0,1.0,True,False,False,23.421764373779297
195,1113.4252024270143,0.48057124889958924,57.308181264987915,0.017601999665764336,0.9534586153029885,1.563587884636363,FOLLOW,134.50578088279258,42.85223930944043,1240.7760290130261,-2.163438940119529,right,80.0,1.0,True,False,False,24.816036224365234
196,1120.5946831785573,0.6202749246360455,57.42161240154329,0.021025054933964452,0.8473022655118061,1.1724043580449348,FOLLOW,132.56372078976256,40.7575548515205,1245.9889232167768,-2.1800550382057904,right,80.0,1.0,True,False,False,25.010347366333008
197,1127.7764379261246,0.7814105270939202,57.50778695395064,0.023559839871263623,0.5064233890694643,0.8139359355472462,FOLLOW,130.344139915303,38.72214333068958,1250.9388230938603,-2.1766871030799146,right,80.0,1.0,True,False,False,21.743297576904297
198,1134.9659318615381,0.9578230937359583,57.56126170786807,0.025279094016418653,0.4611228355979369,0.4924038236853364,FOLLOW,127.8572521028882,36.78544332911085,1255.6336900290128,-2.146121797131499,right,80.0,1.0,True,False,False,22.22299575805664
199,1142.1619928593777,1.1439856975571892,57.61295202110702,0.026279794611147364,0.36141354419896815,0.22433760696603716,FOLLOW,125.12055444656653,34.97659823773023,1260.0864863081047,-2.081930507247515,right,80.0,1.0,True,False,False,22.07016944885254
200,1149.3647226418877,1.3355916980756495,57.677999316681515,0.0268343068072551,0.6332943418643537,0.13630648150846963,FOLLOW,122.16566227111412,33.285637625991974,1264.3276551304918,-1.9764365011393292,right,80.0,1.0,True,False,False,25.82716941833496
201,1156.5769966909804,1.5301753951986043,57.75741207606715,0.02702255245452228,0.5881789127900581,-0.031587154020611685,FOLLOW,119.01395444430364,31.690767095001107,1268.3786770861914,-1.8167856678736303,right,80.0,1.0,True,False,False,27.59242057800293
202,1163.7983612651258,1.7242830396268534,57.82087272985085,0.026616485225960346,0.47553930992110416,-0.3244645528956172,FOLLOW,115.6891314449449,30.225814400861292,1272.2661281359253,-1.579127406423264,right,80.0,1.0,True,False,False,27.733802795410156
203,1171.0273839431632,1.9132245207357654,57.877568074349085,0.025602236297060134,0.44243403539110493,-0.5268344579913196,FOLLOW,112.19703137330089,28.9172798185888,1275.9953926384267,-1.241783279720831,right,80.0,1.0,True,False,False,25.3903865814209
204,1178.2635809126718,2.0933022890798116,57.926746459694726,0.02417358015416745,0.27967771893479315,-0.6391284456204627,FOLLOW,108.50832327604053,27.79397287379055,1279.5357072192037,-0.7868369495825592,right,80.0,1.0,True,False,False,22.699356079101562
205,1185.5036363902848,2.262130289590192,57.922619944231144,0.022511273761048976,-0.3998260632119313,-0.674720686102263,FOLLOW,104.60555536433048,26.82183606104682,1282.8691362770023,-0.22784510749807663,right,80.0,1.0,True,False,False,28.03206443786621
206,1192.7366275823374,2.418447048581503,57.8004885621694,0.02079971069364942,-1.5688575484593061,-0.615276587514827,FOLLOW,100.53462235555503,25.93756052591187,1286.0382587458398,0.4028977239061634,right,80.0,1.0,True,False,False,23.253440856933594
207,1199.9440882437812,2.562272600378503,57.50601096003657,0.019226710545071354,-3.1273925435793193,-0.4743577218645554,FOLLOW,96.35520395546155,25.141879445658184,1289.091831537799,1.0737513086627586,right,80.0,1.0,True,False,False,25.83932876586914
208,1207.1014650343727,2.694940377839389,56.996573827597636,0.017983198507972094,-4.975072870045627,-0.24442661817960493,FOLLOW,92.1243549417618,24.443724301228425,1292.068443185543,1.758588767555635,right,80.0,1.0,True,False,False,22.898197174072266
209,1214.1794956345316,2.819247805936349,56.23845359006446,0.01730040211476499,-7.069412363972841,0.09435049454975802,FOLLOW,87.89132066157367,23.838658064649188,1294.9927856959464,2.441356137325995,right,80.0,1.0,True,False,False,22.766828536987305
210,1221.145797070865,2.9393928520034116,55.214272330849674,0.017296362352454443,-9.209349206812965,0.4999204407312748,FOLLOW,83.69945535452553,23.32353655719377,1297.878950989057,3.1160398205108284,right,80.0,1.0,True,False,False,23.738622665405273
211,1227.9690691184262,3.058108980695233,53.92421440731025,0.017490389947469268,-11.305135888897148,1.0013682862797673,FOLLOW,79.59435629269478,22.89747110952227,1300.7401533635598,3.78261745554431,right,80.0,1.0,True,False,False,22.791385650634766
212,1234.618390024751,3.1748349616571017,52.37887308053724,0.017678459879655443,-13.282939839865309,1.5882416517038904,FOLLOW,75.62305683121599,22.557219372402347,1303.5921259496422,4.442949598270029,right,80.0,1.0,True,False,False,24.806976318359375
213,1241.0630501320313,3.2900227207863235,50.59473478847447,0.018200073608480985,-15.119311294278436,2.210392771824483,FOLLOW,71.83392534301788,22.296127723586785,1306.452315367769,5.098554956602026,right,80.0,1.0,True,False,False,26.99732780456543
214,1247.2752761731938,3.4058417857471874,48.60618283737736,0.01923982894568315,-16.57311999941066,2.7343093131500353,FOLLOW,68.27469739745152,22.10572342992266,1309.3377475294828,5.749636381923172,right,80.0,1.0,True,False,False,25.183916091918945
215,1253.2329371265014,3.5235480557504153,46.45705210268859,0.020327156009434532,-17.704591452594006,2.8333355098989856,FOLLOW,64.9888650602968,21.97590752249256,1312.2641412334906,6.395119550864945,right,80.0,1.0,True,False,False,23.381710052490234
216,1258.9180295700442,3.6411113167338773,44.20204088467063,0.021162664023111018,-18.292007016224705,2.9046659220177293,FOLLOW,62.01108939682149,21.895886819338376,1315.2440265233229,7.0330786177594575,right,80.0,1.0,True,False,False,25.32815933227539
217,1264.3182423955805,3.7580357046416806,41.90804263638498,0.022565431344021933,-18.35520497379453,3.2502519992412355,FOLLOW,59.36870655158282,21.855139948149652,1318.286736121627,7.660614542893425,right,80.0,1.0,True,False,False,25.096416473388672
218,1269.4195504512136,3.885942719091998,39.6407769103181,0.029147795463887967,-17.90924739314528,3.904694210248125,FOLLOW,57.083936604663904,21.84502628904198,1321.4021790002444,8.272768342090314,right,80.0,1.0,True,False,False,22.694110870361328
219,1274.1977991010053,4.071173707789424,37.46865536040403,0.04948424487949635,-16.91021791367906,4.722430957434195,FOLLOW,55.18448938771053,21.858041809388123,1324.604039838924,8.861332762651944,right,80.0,1.0,True,False,False,24.99222755432129
220,1278.6683391688193,4.373589806528298,35.45021161550347,0.08268749157543004,-15.512989155494889,5.645005529687221,FOLLOW,53.710616098080436,21.888879537852578,1327.9084151990858,8.99807111946911,right,80.0,1.0,True,False,False,22.794008255004883
221,1282.9199710172413,4.803039035264149,33.61549387144037,0.11253140205204877,-13.988427819440338,6.6492986530083655,FOLLOW,52.65722803126823,21.93232256055887,1331.3255672000876,8.855729968690207,right,80.0,1.0,True,False,False,25.05350112915039
222,1287.0796497130261,5.289496728649128,31.96517743203683,0.12096161693360255,-12.545921932862687,7.729743522230761,FOLLOW,51.93988323078224,21.984876848849574,1334.8598542480236,8.6710961098299,right,80.0,1.0,True,False,False,25.122880935668945
223,1291.2203479915165,5.734894400882489,30.485135163881733,0.1054711187781055,-11.24777928526228,8.78537055413491,FOLLOW,51.40795681778991,22.045274402359777,1338.487606530816,8.548737379703027,right,80.0,1.0,True,False,False,24.526596069335938
224,1295.3286675438462,6.072423002068426,29.16545790642377,0.07677645223829158,-9.980240908031934,9.814713382342756,FOLLOW,50.950914560963156,22.128572518564507,1342.1712625524797,8.462258067480843,right,80.0,1.0,True,False,False,24.503231048583984
225,1299.3501157265534,6.2908390102563265,27.993542945770514,0.047475373160693446,-8.861707577482218,10.741276288026109,FOLLOW,50.56666135852606,22.274341682048597,1345.8953289023723,8.37803979752394,right,80.0,1.0,True,False,False,24.692296981811523
226,1303.2722722081821,6.405230044642858,26.957067867212757,0.020585903120783528,-7.797854691398371,11.534309609200825,FOLLOW,50.30794191101677,22.461258354733463,1349.6580576375702,8.29757811227317,right,80.0,1.0,True,False,False,24.845600128173828
227,1307.1001980968606,6.430592578453172,26.043365072045333,-0.0040269230220899566,-6.881629854871228,12.243767724471976,FOLLOW,50.17373814801181,22.64877033869335,1353.446010356194,8.227911144671001,right,80.0,1.0,True,False,False,24.529457092285156
228,1310.836712756484,6.379696484507073,25.243506001713605,-0.02627412491298274,-5.985596597907329,12.854832992128761,FOLLOW,50.1142471868402,22.80574372439364,1357.2144452837008,8.248884271364838,right,80.0,1.0,True,False,False,28.731107711791992
229,1314.480894821827,6.265562660246759,24.555025954516235,-0.04532734241444436,-5.10883157342247,13.393335556163604,FOLLOW,49.99967654938064,22.942866527655184,1360.8363893058647,8.206323009437252,right,80.0,1.0,True,False,False,24.33633804321289
230,1318.0308767494723,6.1031883154081195,23.970835337256442,-0.06002287687020065,-4.318020295155026,13.849313877854133,FOLLOW,49.743277284512715,23.109901382519467,1364.2241721063397,8.08024633714804,right,80.0,1.0,True,False,False,22.27020263671875
231,1321.4949677583184,5.907765497178671,23.483022104470955,-0.07047241323332794,-3.5684425865509817,14.301120172232899,FOLLOW,49.38356387455633,23.292775168040585,1367.4144406240287,7.945937186238587,right,80.0,1.0,True,False,False,24.85966682434082
