x,y
-29117.359746,6234.074106
-29154.88641,6107.081772
-29182.255191,6008.505562
-29210.789382,5905.40351
-29246.550474,5776.108527
-29275.793418,5670.377429
-29306.11651,5560.740931
-29336.781961,5459.98842
-29366.779547,5348.557161
-29396.317676,5237.406207
-29423.022243,5139.778518
-29454.586149,5038.409679
-29477.918865,4937.828605
-29514.962482,4810.883965
-29543.152842,4698.703509
-29569.226002,4597.602163
-29597.866112,4495.613009
-29628.763178,4377.695372
-29665.465594,4254.075387
-29693.972135,4139.683135
-29725.947452,4016.767075
-29754.948693,3900.990475
-29782.812178,3797.123492
-29811.418259,3694.733262
-29836.206652,3588.278047
-29863.10791,3491.488184
-29890.940955,3384.425363
-29917.577842,3266.745196
-29948.799803,3152.915439
-29978.86512,3034.160985
-30006.966997,2934.752878
-30030.458215,2834.571667
-30060.229324,2719.002869
-30095.173738,2593.275401
-30121.059563,2477.205236
-30149.923179,2371.15348
-30176.012578,2268.936661
-30206.185451,2159.531129
-30233.854302,2051.293876
-30261.331584,1941.400404
-30296.161832,1809.763107
-30322.67887,1694.773931
-30352.195734,1595.59284
-30379.43906,1486.736555
-30405.837397,1373.908586
-30434.931642,1269.284667
-30463.03973,1168.045472
-30489.734521,1053.136651
-30523.305143,921.54797
-30557.638665,803.610128
-30584.622869,693.34836
-30611.505786,587.148649
-30638.898058,478.722651
-30672.491522,367.728955
-30699.641011,263.929549
-30730.000621,154.732753
-30754.638943,54.17224
-30784.835861,-55.662967
-30815.573288,-160.567464
-30848.013787,-284.566454
-30876.909046,-391.837137
-30902.994185,-488.782893
-30934.132136,-593.748054
-30973.124596,-720.483071
-31004.322361,-832.842449
-31042.95014,-964.155571
-31069.353183,-1060.988224
-31106.388505,-1184.959738
-31142.552923,-1305.73236
-31172.14354,-1422.781369
-31209.410535,-1536.366029
-31238.714749,-1643.514602
-31272.959314,-1754.198478
-31311.07665,-1876.5271
-31348.705803,-2009.903284
-31387.675334,-2142.974671
-31421.91279,-2242.108649
-31451.138915,-2341.90869
-31479.813868,-2443.43562
-31517.536018,-2563.774535
-31555.378125,-2682.638557
-31587.544121,-2794.17724
-31617.281739,-2893.287784
-31654.57455,-3004.577536
-31685.655189,-3112.884452
-31720.589383,-3218.39537
-31756.040661,-3326.602433
-31789.602913,-3429.568939
-31823.437835,-3541.839478
-31855.208078,-3640.099789
-31887.300545,-3744.310059
-31925.712624,-3853.887769
-31958.360721,-3970.227266
-31989.294039,-4065.839005
-32024.344436,-4164.395442
-32056.03423,-4260.885516
-32092.659864,-4371.527362
-32124.217274,-4472.835952
-32159.230183,-4577.846266
-32194.586898,-4688.649734
-32228.107059,-4793.255694
-32266.187375,-4901.326637
-32301.323933,-5017.741388
-32335.796181,-5114.755742
-32364.68855,-5210.746298
-32396.986996,-5306.484999
-32431.120958,-5403.52975
-32465.01082,-5507.397937
-32500.900469,-5615.861471
-32534.755166,-5716.687702
-32569.258015,-5824.49257
-32605.976923,-5934.121529
-32642.391876,-6032.567613
-32679.943579,-6150.629361
-32710.992511,-6248.296416
-32749.271562,-6349.911325
-32779.595195,-6450.26045
-32816.188028,-6555.175189
-32848.865497,-6652.511855
-32885.616775,-6765.480647
-32926.989427,-6887.698581
-32964.743048,-6995.435622
-33001.897946,-7100.821444
-33036.53944,-7204.000396
-33068.148316,-7308.04688
-33105.331161,-7415.068681
-33136.599695,-7510.677606
-33173.974734,-7608.396744
-33204.403859,-7709.129317
-33239.68017,-7811.760709
-33279.87774,-7933.603266
-33316.000786,-8029.473102
-33346.717281,-8129.666304
-33384.308442,-8239.669826
-33416.257123,-8336.575006
-33457.659429,-8458.700727
-33496.786111,-8561.095369
-33530.99375,-8664.638615
-33562.839772,-8765.623778
-33601.839736,-8879.18799
-33634.562981,-8980.12475
-33679.719731,-9103.537728
-33713.530071,-9207.214314
-33754.518743,-9327.072428
-33795.674689,-9454.758724
-33830.315158,-9552.714477
-33862.287599,-9652.4612
-33901.07123,-9756.302975
-33935.11956,-9865.011307
-33975.950799,-9983.004697
-34012.793675,-10095.380441
-34054.453987,-10207.179439
-34087.751823,-10312.124486
-34122.656795,-10418.684226
-34156.425413,-10513.883681
-34194.971052,-10625.037777
-34223.873219,-10721.442813
-34258.574181,-10819.779269
-34294.253887,-10923.800364
-34326.420792,-11018.529279
-34365.119673,-11130.945964
-34395.831719,-11227.364593
-34436.605022,-11346.343281
-34469.442494,-11442.164784
-34504.662449,-11546.867722
-34541.285676,-11653.204296
-34579.00114,-11766.120996
-34613.605251,-11870.415814
-34657.139724,-12001.995371
-34700.951584,-12118.616891
-34739.721248,-12235.915633
-34775.458983,-12344.072223
-34812.660249,-12447.026645
-34847.020046,-12556.440935
-34883.593179,-12659.732145
-34921.517349,-12773.344543
-34964.658253,-12902.659749
-35010.536494,-13040.218057
-35047.812683,-13151.987418
-35083.868451,-13260.097452
-35122.320446,-13363.505398
-35158.384643,-13477.111556
-35188.99747,-13573.984686
-35228.218846,-13681.57513
-35260.488967,-13783.810311
-35296.086181,-13877.270009
-35330.876675,-13988.872468
-35364.519391,-14089.889729
-35403.430625,-14200.464582
-35442.474157,-14324.4616
-35480.174893,-14435.23641
-35516.067252,-14535.234371
-35553.463482,-14645.179071
-35589.597579,-14759.089705
-35630.866001,-14872.007577
-35666.10465,-14972.349671
-35699.730117,-15075.235818
-35734.094073,-15176.927213
-35769.704869,-15280.754913
-35799.057625,-15376.740505
-35832.344459,-15479.952059
-35868.291437,-15581.931444
-35900.862331,-15677.713956
-35935.399964,-15779.493058
-35970.397084,-15879.087468
-36000.460692,-15977.157352
-36040.832775,-16092.554544
-36083.170641,-16212.071227
-36116.109328,-16317.288415
-36152.276001,-16416.081599
-36184.703392,-16518.561749
-36217.334634,-16619.908755
-36256.322326,-16724.372167
-36299.182595,-16856.973829
-36336.45504,-16974.765648
-36384.200877,-17106.426059
-36416.187701,-17201.900876
-36449.895211,-17301.63221
-36482.501723,-17397.93952
-36521.239477,-17512.356203
-36557.410756,-17622.070994
-36594.067189,-17733.454691
-36627.510364,-17832.703699
-36660.10942,-17936.81221
-36698.256659,-18055.005951
-36741.392537,-18186.06849
-36777.285943,-18282.876619
-36821.382008,-18416.138476
-36854.645483,-18520.195347
-36884.908199,-18616.162084
-36924.058587,-18721.583974
-36956.322622,-18822.660581
-36987.189143,-18919.942461
-37022.775729,-19029.892124
-37058.100547,-19133.545083
-37094.400751,-19245.40614
-37131.825156,-19349.608595
-37168.090975,-19461.927565
-37198.476487,-19560.093162
-37242.564227,-19687.096998
-37279.512275,-19794.048256
-37311.220152,-19901.331595
-37345.750916,-20002.307318
-37386.112758,-20120.511329
-37427.528726,-20241.847143
-37462.426417,-20359.57896
-37503.279029,-20479.281658
-37539.63319,-20582.348649
-37572.374192,-20692.475708
-37609.874319,-20810.065009
-37653.573879,-20928.86284
-37685.266534,-21029.226667
-37716.532866,-21125.930374
-37748.671589,-21221.443101
-37785.26311,-21330.239681
-37814.550347,-21431.336829
-37855.275279,-21551.083347
-37894.729893,-21667.283522
-37924.958854,-21769.261033
-37960.491582,-21876.693361
-37997.325656,-21988.631662
-38036.585477,-22111.627411
-38075.040211,-22215.106692
-38106.49466,-22314.62339
-38139.237426,-22410.148483
-38171.798671,-22513.200692
-38200.93936,-22609.011394
-38236.022876,-22712.43182
-38276.622144,-22838.698308
-38311.042457,-22942.420855
-38345.85362,-23046.630554
-38376.901382,-23147.747719
-38409.113423,-23247.813592
-38449.225717,-23369.31174
-38488.282807,-23489.881749
-38520.261449,-23591.296234
-38553.353941,-23696.454282
-38589.154946,-23798.326569
-38622.956471,-23902.782007
-38659.897878,-24017.526068
-38693.420187,-24128.380879
-38723.820663,-24230.493464
-38757.110332,-24326.131754
-38785.296082,-24422.48461
-38821.801149,-24526.063592
-38856.328425,-24631.229424
-38887.443123,-24731.754229
-38925.164533,-24851.698725
-38963.561409,-24973.915249
-38997.168952,-25077.733637
-39027.247997,-25174.477823
-39058.291973,-25273.101358
-39088.037073,-25382.58501
-39128.693535,-25507.169166
-39164.100496,-25617.523467
-39201.30199,-25732.736435
-39230.621433,-25832.84774
-39266.603648,-25939.277319
-39296.606877,-26046.161716
-39332.199353,-26150.195496
-39369.339344,-26277.981642
-39402.771435,-26386.469018
-39438.116359,-26498.156551
-39467.283908,-26603.934964
-39499.485073,-26707.709163
-39526.997011,-26809.329369
-39559.58385,-26914.723418
-39587.220266,-27019.322761
-39617.367998,-27123.912097
-39646.420749,-27220.90332
-39671.211133,-27322.546901
-39701.158433,-27434.234328
-39724.686542,-27533.536402
-39738.284456,-27640.199796
-39720.945288,-27749.684335
-39671.211723,-27848.597311
-39591.287443,-27931.484292
-39496.283825,-27983.5353
-39391.033589,-28001.557298
-39281.515014,-27993.913442
-39180.232152,-27979.397007
-39079.511123,-27966.544575
-38979.711649,-27954.537019
-38878.656814,-27939.955695
-38778.676115,-27929.106078
-38667.906996,-27914.8656
-38544.33546,-27898.150361
-38443.194188,-27887.295427
-38342.303637,-27876.412553
-38236.703559,-27860.044659
-38112.376216,-27848.503715
-37987.351005,-27832.421891
-37872.515402,-27818.175464
-37756.048719,-27804.667086
-37647.453137,-27791.395462
-37529.847308,-27779.298461
-37406.599346,-27764.264997
-37295.73205,-27752.559149
-37176.504722,-27735.945359
-37053.406127,-27721.311972
-36938.404211,-27706.499947
-36811.449979,-27691.389003
-36704.075162,-27677.834883
-36600.773773,-27666.089659
-36496.61158,-27652.924818
-36395.5397,-27645.530316
-36291.597972,-27628.767753
-36186.098228,-27620.88959
-36085.787204,-27607.726397
-35948.167773,-27591.475469
-35821.524917,-27574.078624
-35679.43447,-27559.270292
-35576.471233,-27544.779688
-35436.36323,-27530.091263
-35326.537924,-27517.704387
-35210.376015,-27501.406315
-35076.688921,-27485.908468
-34956.119066,-27469.36197
-34831.234691,-27459.320471
-34728.429661,-27443.117334
-34622.832904,-27435.695181
-34521.089381,-27418.707276
-34418.464421,-27396.523501
-34331.349124,-27445.59736
-34244.233827,-27494.671218
-34157.118529,-27543.745076
-34070.003232,-27592.818935
-33982.887935,-27641.892793
-33895.772638,-27690.966652
-33808.657341,-27740.04051
-33721.542044,-27789.114368
-33634.426747,-27838.188227
-33547.31145,-27887.262085
-33460.196153,-27936.335944
-33373.080856,-27985.409802
-33285.965558,-28034.48366
-33201.896694,-28089.602531
-33141.98383,-28171.628516
-33081.033305,-28261.600329
-33026.058462,-28351.385655
-32969.559194,-28452.064634
-32918.044502,-28549.155215
-32876.878133,-28642.077442
-32832.171949,-28753.355247
-32797.144999,-28858.338369
-32765.390947,-28957.406417
-32735.664612,-29056.573131
-32707.300746,-29153.976847
-32675.63978,-29258.845365
-32650.315815,-29357.968549
-32624.207682,-29457.171062
-32602.252994,-29558.422344
-32572.930349,-29661.473607
-32544.380653,-29764.56227
-32519.841684,-29867.88307
-32491.424432,-29974.812639
-32465.111363,-30079.118666
-32438.715064,-30183.254561
-32407.21928,-30300.967688
-32381.237749,-30401.679605
-32350.316893,-30524.965365
-32320.68808,-30631.882748
-32287.78262,-30755.810146
-32262.27267,-30856.930771
-32234.23908,-30963.98943
-32206.545268,-31067.351851
-32180.241327,-31177.124886
-32146.744904,-31295.555255
-32115.981057,-31413.131572
-32091.020573,-31521.006388
-32063.069443,-31620.92764
-32038.065931,-31729.428866
-32008.87657,-31828.299233
-31979.573972,-31943.60831
-31953.352781,-32046.846861
-31920.240579,-32177.234838
-31892.083796,-32288.115342
-31864.265202,-32390.150422
-31836.90626,-32497.873826
-31809.228105,-32604.04191
-31776.027946,-32726.951879
-31748.20355,-32833.071358
-31719.970986,-32939.517779
-31694.095912,-33036.764519
-31666.252622,-33144.530058
-31641.306313,-33245.377658
-31616.582633,-33344.358153
-31591.337543,-33444.383649
-31558.078564,-33566.947431
-31528.904369,-33672.094251
-31504.340435,-33773.916986
-31476.503919,-33892.344017
-31446.104749,-33999.821929
-31423.022371,-34098.023066
-31392.984278,-34203.964823
-31363.849848,-34327.913669
-31327.237096,-34461.826499
-31290.002629,-34598.384343
-31264.606777,-34706.427871
-31234.861226,-34811.125041
-31207.749246,-34911.284655
-31180.470703,-35014.04945
-31155.907162,-35110.988724
-31128.746996,-35218.952657
-31102.88733,-35321.599639
-31071.935098,-35431.798823
-31042.459842,-35546.370113
-31015.715742,-35655.491372
-30985.070536,-35764.716382
-30959.995308,-35865.329238
-30929.674791,-35977.547801
-30900.69681,-36082.680209
-30869.689385,-36189.569863
-30843.897419,-36289.478396
-30815.283441,-36394.131297
-30784.441941,-36511.43792
-30752.916274,-36617.648654
-30725.982538,-36721.64534
-30693.758734,-36829.699614
-30655.051065,-36958.367782
-30623.655071,-37075.26656
-30593.542793,-37176.501846
-30556.664131,-37291.040015
-30525.71668,-37391.065634
-30495.594056,-37492.320222
-30456.58978,-37608.50877
-30425.195735,-37714.710676
-30395.569616,-37810.521198
-30362.306877,-37906.58021
-30325.865448,-38016.570183
-30288.62512,-38130.042635
-30254.03429,-38232.398842
-30212.427605,-38342.662767
-30176.606223,-38448.773577
-30139.215029,-38555.097604
-30105.648675,-38649.692831
-30061.444109,-38773.344055
-30029.494205,-38870.398263
-29989.066123,-38975.110171
-29953.926759,-39069.75702
-29915.822444,-39172.812818
-29877.419911,-39270.921731
-29838.152694,-39377.176818
-29795.413571,-39491.153622
-29751.246382,-39609.361818
-29710.313958,-39716.711479
-29671.733205,-39809.686279
-29631.521812,-39907.839349
-29586.559731,-40016.833344
-29544.762345,-40125.281029
-29501.716669,-40231.486792
-29464.508294,-40324.729523
-29420.769736,-40421.299261
-29381.411124,-40522.4386
-29328.072222,-40645.436565
-29282.819172,-40749.566141
-29231.846065,-40866.752873
-29185.208109,-40976.653362
-29134.264734,-41085.152407
-29095.598477,-41177.999867
-29049.46241,-41273.494424
-29006.335167,-41373.783791
-28962.240993,-41468.450762
-28915.100968,-41574.490871
-28867.080192,-41669.829531
-28818.137126,-41776.34614
-28767.584497,-41871.783612
-28721.444704,-41969.060018
-28675.785689,-42069.876773
-28627.90297,-42164.755034
-28573.331157,-42271.705335
-28520.654505,-42380.328197
-28474.404911,-42472.165836
-28415.484802,-42580.095981
-28361.139943,-42688.471475
-28307.197575,-42790.031532
-28255.796378,-42891.720157
-28202.533147,-42989.807084
-28157.96138,-43082.926208
-28099.974228,-43190.546123
-28046.793427,-43289.306823
-27991.075239,-43392.806159
-27929.603538,-43507.005712
-27877.2298,-43593.754437
-27825.337622,-43693.863815
-27776.528424,-43781.304948
-27726.583002,-43871.104769
-27664.296906,-43981.817506
-27604.886808,-44077.57571
-27542.458936,-44187.165848
-27489.60124,-44279.378937
-27430.116471,-44381.7034
-27378.917619,-44474.128724
-27324.008403,-44566.404186
-27273.292738,-44653.727575
-27218.022227,-44744.552189
-27166.363918,-44834.331114
-27114.857208,-44920.127673
-27056.731294,-45015.795295
-27002.11848,-45101.879792
-26943.302783,-45204.162909
-26884.492952,-45298.471251
-26826.798233,-45390.763953
-26763.868483,-45492.322966
-26696.024702,-45592.418273
-26625.308914,-45707.803518
-26556.792669,-45809.092969
-26492.306803,-45913.41529
-26431.640429,-46001.807935
-26374.71334,-46086.378886
-26318.085049,-46168.95669
-26261.599051,-46257.408401
-26191.373009,-46359.782019
-26128.746335,-46449.848757
-26057.833443,-46553.678208
-25981.343603,-46665.38743
-25892.904878,-46786.029664
-25831.338923,-46877.084221
-25760.754918,-46972.66324
-25693.02282,-47068.986286
-25626.661964,-47157.452115
-25540.427797,-47273.246723
-25471.325495,-47371.613797
-25403.46161,-47458.563371
-25331.175431,-47551.823668
-25254.345723,-47656.16377
-25175.827028,-47766.552723
-25081.649122,-47887.583405
-25012.543958,-47975.897584
-24940.645278,-48073.696751
-24866.998264,-48167.748794
-24789.2712,-48265.653561
-24706.089816,-48375.716313
-24626.020859,-48472.99746
-24554.606487,-48565.370551
-24493.023652,-48647.005153
-24407.012122,-48748.75606
-24324.480196,-48855.108632
-24257.223804,-48932.038571
-24191.392735,-49014.414927
-24119.903532,-49103.275149
-24045.01118,-49188.007999
-23967.968983,-49283.072511
-23882.882668,-49379.914265
-23799.647447,-49482.264709
-23704.982707,-49590.634873
-23605.396069,-49704.970767
-23503.335475,-49822.299581
-23410.955361,-49919.833959
-23326.143483,-50015.995982
-23252.393427,-50098.583471
-23158.714913,-50205.626201
-23078.426333,-50296.237452
-22996.035164,-50381.296904
-22919.300085,-50463.42783
-22829.953168,-50565.687151
-22746.493094,-50649.686569
-22656.2381,-50750.038369
-22556.044191,-50852.795654
-22456.38102,-50961.801084
-22364.808791,-51054.496512
-22290.029445,-51131.725687
-22220.02538,-51206.118715
-22143.534565,-51281.585215
-22063.703834,-51359.7553
-21993.912909,-51434.239867
-21910.745628,-51515.563782
-21821.607885,-51603.182196
-21728.509898,-51694.982762
-21653.377753,-51768.79328
-21576.186175,-51843.466571
-21492.877692,-51920.045392
-21415.822663,-51992.10656
-21328.355282,-52075.878734
-21248.708685,-52152.829395
-21171.527486,-52220.63973
-21089.92572,-52297.105786
-21012.063886,-52369.342604
-20934.431789,-52445.28295
-20846.871706,-52522.320274
-20765.061943,-52601.049116
-20684.382692,-52672.438251
-20606.871264,-52741.234882
-20532.068315,-52807.844452
-20459.38785,-52876.98977
-20360.432451,-52961.65239
-20278.69545,-53035.197323
-20196.592485,-53105.819247
-20119.390343,-53172.058177
-20030.241334,-53252.37888
-19930.787432,-53334.628582
-19834.410146,-53420.79792
-19739.847205,-53498.973774
-19658.632148,-53566.114838
-19572.828214,-53637.04445
-19488.445268,-53700.309991
-19403.869748,-53770.221579
-19304.9953,-53851.952815
-19218.994189,-53923.042707
-19110.799059,-54005.991421
-19008.217709,-54090.786778
-18909.6083,-54165.811773
-18830.771979,-54230.979114
-18744.950649,-54300.486338
-18662.571523,-54364.514669
-18576.54074,-54432.766463
-18472.608143,-54514.432762
-18393.577343,-54576.344784
-18304.28005,-54646.299485
-18213.727845,-54719.318651
-18131.631999,-54777.734417
-18047.246846,-54850.155209
-17965.977438,-54912.890091
-17881.14742,-54977.460469
-17801.768458,-55042.430985
-17701.215759,-55119.642782
-17615.87039,-55184.610147
-17529.866454,-55254.235385
-17444.385998,-55320.013094
-17359.013485,-55387.375719
-17276.856681,-55451.379423
-17188.024786,-55526.56736
-17090.661962,-55598.626872
-16999.419453,-55675.161356
-16914.244392,-55741.222129
-16828.030656,-55809.742438
-16731.70517,-55881.82319
-16647.190876,-55947.412558
-16562.747092,-56017.482526
-16467.673782,-56094.296282
-16369.691263,-56166.137076
-16286.981638,-56231.982373
-16198.591478,-56305.053788
-16096.218254,-56384.57824
-15988.597574,-56465.915926
-15908.755989,-56533.119548
-15826.088911,-56596.190642
-15745.099195,-56658.353324
-15653.40288,-56732.403802
-15561.152833,-56803.712558
-15466.172715,-56877.835398
-15365.568045,-56959.474941
-15277.268181,-57029.464801
-15179.722001,-57103.684627
-15101.067064,-57168.684735
-15008.871006,-57240.929606
-14920.481998,-57308.81417
-14831.545875,-57378.726921
-14740.081531,-57450.627108
-14647.423528,-57523.465632
-14567.920073,-57584.424547
-14473.401206,-57664.558873
-14368.762876,-57746.040614
-14257.309819,-57832.71039
-14174.528187,-57897.040819
-14067.925431,-57979.874414
-13980.173685,-58048.0602
-13888.74692,-58119.09865
-13791.223208,-58201.171409
-13701.675836,-58270.700964
-13606.808298,-58344.353469
-13502.454309,-58425.366219
-13389.659544,-58512.928856
-13310.431926,-58574.432282
-13224.550592,-58644.966684
-13137.987431,-58710.782723
-13023.756316,-58802.105403
-12925.169963,-58883.686528
-12829.015186,-58958.406482
-12738.979965,-59029.026524
-12652.773599,-59098.101598
-12548.634991,-59175.802675
-12458.437629,-59248.922665
-12359.349127,-59329.375638
-12265.370835,-59399.265246
-12173.426244,-59473.944509
-12073.986156,-59548.314058
-11981.842832,-59623.245309
-11900.555904,-59689.362171
-11815.411641,-59752.175996
-11733.884076,-59818.493174
-11646.88072,-59887.719326
-11552.733681,-59959.656231
-11473.811391,-60026.496474
-11389.669669,-60093.355318
-11290.09281,-60166.092603
-11205.157191,-60233.582276
-11103.521523,-60314.341773
-11015.879414,-60383.982016
-10912.609298,-60466.040243
-10801.971876,-60553.952516
-10689.211611,-60643.551596
-10572.218132,-60736.514379
-10474.839533,-60807.504932
-10375.200752,-60886.677707
-10293.540918,-60956.511918
-10201.370768,-61025.290369
-10109.696232,-61097.111285
-10005.597727,-61178.460022
-9911.649174,-61251.798524
-9811.041608,-61330.297444
-9713.374222,-61412.828905
-9630.92033,-61477.150933
-9551.069843,-61539.442053
-9470.880663,-61601.9919
-9378.057623,-61674.371477
-9292.306538,-61741.236636
-9205.041574,-61809.282254
-9105.401034,-61886.977837
-9012.139657,-61960.059442
-8932.18852,-62028.144936
-8848.95531,-62091.317169
-8762.853126,-62158.772188
-8678.568651,-62225.967173
-8590.608257,-62296.54032
-8486.731982,-62378.772222
-8394.526992,-62451.586093
-8299.481539,-62524.695051
-8198.934642,-62603.322154
-8117.772537,-62666.522804
-8029.03217,-62734.224952
-7949.849223,-62797.366662
-7867.290767,-62863.872436
-7772.577143,-62939.766708
-7694.185757,-63002.634962
-7595.952193,-63075.021679
-7516.514218,-63138.746372
-7430.350301,-63210.366479
-7329.389576,-63285.978606
-7219.194469,-63372.532242
-7104.931077,-63462.578591
-7022.079393,-63526.834316
-6912.021271,-63618.343673
-6817.396666,-63691.584749
-6737.305456,-63754.97637
-6639.739992,-63832.80009
-6557.363942,-63896.066699
-6463.323947,-63968.08752
-6364.649876,-64049.834691
-6254.913432,-64133.674901
-6171.054314,-64197.715982
-6089.155198,-64266.537495
-6005.576853,-64330.341312
-5916.957425,-64397.986683
-5826.27443,-64473.492276
-5728.850741,-64545.401459
-5635.990519,-64623.964215
-5520.185284,-64710.232806
-5419.721023,-64790.756782
-5325.856071,-64868.686029
-5240.573475,-64933.776989
-5147.574171,-65007.028354
-5067.588405,-65070.974725
-4968.555307,-65144.015248
-4878.992025,-65215.965616
-4791.763102,-65286.070333
-4698.838948,-65360.752229
-4615.912161,-65427.418206
-4527.217306,-65492.339784
-4436.750582,-65563.687655
-4339.467548,-65641.356198
-4258.10343,-65705.831614
-4169.72789,-65775.619476
-4071.699664,-65852.880553
-3963.198081,-65938.302707
-3847.794192,-66029.102785
-3766.652235,-66092.925841
-3672.035005,-66167.335208
-3587.706692,-66233.647268
-3471.739295,-66323.777857
-3375.037704,-66401.648222
-3289.595609,-66466.373191
-3194.062599,-66541.663104
-3115.944712,-66604.923807
-3024.400049,-66680.208975
-2944.416285,-66740.926482
-2856.557182,-66813.306671
-2758.295809,-66887.553129
-2652.216534,-66973.11725
-2544.522152,-67055.407938
-2451.96346,-67127.168203
-2357.884808,-67205.529464
-2272.178836,-67272.838165
-2165.713951,-67352.837193
-2082.710424,-67420.175429
-1995.404993,-67490.981273
-1896.42454,-67564.804221
-1790.945312,-67650.325701
-1701.435552,-67722.898586
-1605.894018,-67795.203911
-1526.762158,-67859.362583
-1442.581082,-67925.439693
-1359.651071,-67985.960622
-1274.087565,-68055.665769
-1189.526838,-68122.11943
-1107.635735,-68184.275831
-1029.300459,-68249.37021
-942.059661,-68315.004325
-856.020961,-68382.4034
-776.672647,-68444.680506
-684.638682,-68516.868738
-592.988512,-68590.692142
-485.638007,-68673.894401
-395.004875,-68744.007717
-288.115485,-68826.628323
-204.302869,-68892.807904
-122.905517,-68957.565223
-30.250544,-69033.709462
71.832675,-69108.132471
167.689934,-69184.322483
248.679373,-69248.78909
345.645286,-69326.026269
443.953019,-69404.362291
537.885461,-69476.729627
619.434238,-69541.718636
714.33746,-69610.974847
811.18109,-69688.456791
899.565429,-69759.287559
1002.293255,-69841.660452
1092.457381,-69907.567336
1187.386674,-69983.714318
1290.437747,-70066.38156
1402.796514,-70150.108546
1502.665239,-70230.22607
1585.295584,-70290.104386
1677.305988,-70363.917741
1758.814437,-70422.897079
1845.913915,-70492.77378
1939.478083,-70561.427214
2028.870783,-70633.144421
2129.181442,-70707.210659
2230.755916,-70782.290841
2315.619228,-70846.463297
2406.858935,-70916.035842
2486.1124,-70979.211803
2576.904306,-71046.528951
2675.760205,-71118.732209
2769.697061,-71186.533728
2852.280821,-71247.799688
2943.55511,-71317.380416
3050.056281,-71392.786824
3169.049957,-71478.105662
3249.482555,-71540.151958
3334.157129,-71599.210827
3421.921259,-71660.693966
3511.308808,-71729.778458
3602.96986,-71794.316452
3686.385631,-71852.480502
3794.890629,-71930.039564
3890.95846,-71997.98418
3984.390905,-72063.891534
4078.270755,-72132.520372
4169.143145,-72196.196603
4269.543706,-72269.098522
4357.869418,-72329.616473
4454.039749,-72395.452086
4556.097217,-72465.35226
4642.558413,-72529.825173
4732.490949,-72593.081833
4820.294184,-72652.242745
4906.423359,-72709.680651
4994.329284,-72774.455429
5099.572656,-72845.712838
5187.574946,-72904.253403
5276.544399,-72963.503608
5361.369201,-73022.531244
5455.597304,-73087.463267
5543.804044,-73147.025215
5643.019826,-73211.542566
5749.225695,-73283.216895
5844.431384,-73345.153441
5946.184711,-73413.86683
6034.397866,-73473.436624
6117.687882,-73529.840093
6206.79522,-73586.044466
6299.853006,-73645.682907
6384.800581,-73705.434886
6472.890162,-73759.684955
6563.35356,-73821.756096
6649.080279,-73874.513362
6735.257349,-73932.291
6845.483206,-74003.604605
6935.440844,-74057.275597
7025.15365,-74116.625965
7113.388011,-74174.513952
7214.953324,-74234.618683
7310.908504,-74296.899442
7395.612238,-74351.83467
7487.522116,-74407.784887
7588.903994,-74471.353299
7696.073199,-74540.13501
7787.526417,-74598.788961
7882.001832,-74659.381212
7980.904151,-74721.311487
8074.000292,-74775.614906
8164.793223,-74830.540167
8274.003354,-74897.529932
8365.342439,-74954.07584
8462.309492,-75014.845146
8567.222053,-75081.319861
8666.711698,-75138.017742
8768.29728,-75202.245201
8861.418194,-75260.638194
8948.990925,-75309.215732
9048.626367,-75372.305601
9140.452048,-75423.909309
9233.75111,-75482.63513
9338.242474,-75543.054903
9442.239381,-75603.134104
9530.196677,-75655.491396
9620.51134,-75710.844167
9713.605484,-75767.06219
9800.974832,-75817.113265
9904.317118,-75877.438826
9992.955783,-75927.822282
10093.976736,-75985.82586
10196.671972,-76047.179812
10287.073012,-76100.75832
10381.279544,-76151.931272
10483.39583,-76211.075433
10578.110523,-76266.269285
10672.260942,-76320.616703
10764.213141,-76368.875622
10856.609102,-76422.391941
10963.568138,-76486.00921
11058.264433,-76535.407386
11167.400115,-76597.702253
11260.050391,-76651.339094
11363.915158,-76705.105962
11450.774943,-76755.676967
11544.953945,-76810.02135
11675.25111,-76877.415486
11763.304221,-76928.588774
11865.590029,-76986.1887
11966.792187,-77038.292839
12066.212092,-77091.212555
12160.302667,-77146.148848
12276.558819,-77207.018031
12371.227072,-77257.668772
12474.106157,-77309.856666
12584.546282,-77372.088924
12677.075873,-77420.384537
12766.955346,-77465.83804
12855.197267,-77516.890108
12945.961427,-77563.676896
13035.831077,-77609.958512
13138.931092,-77663.919905
13235.072237,-77714.79569
13332.15121,-77763.192504
13449.021519,-77825.082817
13542.728517,-77872.92116
13645.50466,-77928.523816
13775.283946,-77991.716548
13900.686691,-78058.180264
13994.20912,-78106.288363
14086.307181,-78151.796316
14216.203987,-78216.738672
14325.743622,-78270.616391
14417.205201,-78317.842139
14509.231285,-78363.754092
14605.168353,-78411.218264
14695.915555,-78457.426478
14796.119122,-78504.272892
14909.420976,-78560.011833
15023.315228,-78615.189915
15126.685151,-78664.866367
15236.084327,-78718.149306
15340.141977,-78767.798698
15442.013172,-78816.404859
15541.50764,-78863.629003
15641.240742,-78910.409364
15752.321766,-78967.799741
15851.341716,-79013.953867
15957.791298,-79063.529495
16075.784688,-79118.454956
16198.617229,-79175.617523
16330.425563,-79236.947455
16429.594535,-79283.086475
